Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Cristiano Da Silva Felicio,C,CHI,vs MIA,28th,106.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Darius Bazley,SF,OKC,vs LAL,10th,102.75,3500,0,23.7,10.5,0.6,0.60,21.34,11.48,6.98,4.86,12.5,3.9,17.6,15.25,9.70,9.70,100,,34,2.8,,16,23.30,6.7
DeMarcus Cousins,C,LAL,@ OKC,5th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Deonte Burton,SG,OKC,vs LAL,2nd,102.75,3500,0,12.9,5.7,0.2,0.66,23.61,8.58,5.43,0.77,17.5,3.3,8.7,3.25,2.08,2.08,100,,5,0.6,,,,
Luguentz Dort,SG,OKC,vs LAL,4th,102.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Andre Roberson,SG,OKC,vs LAL,2nd,102.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Devon Hall,SG,OKC,vs LAL,2nd,102.75,3500,0,0,1.0,0.0,0.14,5.14,0.00,0.00,0,12.8,1.0,7.0,0.00,0.00,0.00,100,,0,0,,,,
Quinn Cook,PG,LAL,@ OKC,19th,106.75,3500,0,24.7,10.2,1.8,0.71,25.32,15.46,8.92,3.76,18.2,5.4,14.4,8.75,6.86,6.86,100,,13,2,,12,6.40,1.8
Kostas Antetokounmpo,PF,LAL,@ OKC,8th,106.75,3500,0,0,1.2,0.0,0.60,21.60,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Talen Horton-Tucker,SG,LAL,@ OKC,8th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Abdel Nader,SF,OKC,vs LAL,3rd,102.75,3500,0,12.8,7.6,0.4,0.59,21.15,8.03,3.81,1.78,18.6,3.8,12.9,8.00,5.14,5.14,100,,50,1.5,,,,
Troy Daniels,SG,LAL,@ OKC,23rd,106.75,3500,0,11.9,8.8,0.6,0.58,20.75,10.70,5.95,0,16.0,5.4,15.3,0.00,0.00,0.00,100,,32,0,,,,
Zach Norvell Jr.,SG,LAL,@ OKC,19th,106.75,3500,0,1.2,0.6,0.0,0.24,8.64,7.20,0.60,0,7.3,0.5,2.5,0.00,0.00,0.00,100,,0,0,,,,
Justin Patton,C,OKC,vs LAL,4th,102.75,3500,0,0,1.4,0.0,0.23,8.40,0.00,0.00,0,21.7,2.0,6.0,0.00,0.00,0.00,100,,0,0,,,,
Alex Caruso,PG,LAL,@ OKC,19th,106.75,3500,8.5,27.5,14.3,2.1,0.70,25.43,11.19,5.44,6.22,14.1,5.3,20.3,20.00,16.64,16.64,100,,62,4.8,,17,12.00,3.4
Terrance Ferguson,SG,OKC,vs LAL,2nd,102.75,3500,1.2,24.5,11.4,1.0,0.45,16.28,7.01,6.64,4.92,8.0,4.2,25.2,25.25,11.18,11.18,100,,42,3.2,Y,32,15.90,4.5
Jared Dudley,SF,LAL,@ OKC,8th,106.75,3500,0,10.6,3.7,0.6,0.51,18.22,8.99,5.29,0,3.5,0.8,7.2,0.00,0.00,0.00,100,,0,0,,,,
Mike Muscala,PF,OKC,vs LAL,10th,102.75,3500,0,12.5,8.3,1.2,0.72,26.14,12.39,6.23,0,14.1,3.7,11.5,0.00,0.00,0.00,100,,25,0,,21,20.50,5.9
Matthew Dellavedova,PG,CLE,@ DAL,6th,105.75,3500,2.8,16.7,8.6,2.2,0.58,20.83,10.16,3.97,3.46,15.4,3.3,14.8,12.25,8.76,8.76,100,,54,2.5,,4,2.70,0.8
Josh Reaves,SG,DAL,vs CLE,14th,115.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ante Zizic,C,CLE,@ DAL,6th,105.75,3500,8.3,13.7,10.7,0.0,0.62,22.29,1.44,1.54,0.49,13.1,4.3,17.3,12.25,10.61,10.61,100,,86,3,,12,13.60,3.9
Brandon Knight,PG,CLE,@ DAL,6th,105.75,3500,0,15.7,11.6,2.2,0.83,29.78,20.78,7.86,0,22.7,6.0,14.0,0.00,0.00,0.00,100,,32,0,,6,1.50,0.4
Dylan Windler,SG,CLE,@ DAL,20th,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Isaiah Roby,PF,DAL,vs CLE,24th,115.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Justin Jackson,SF,DAL,vs CLE,6th,115.75,3500,1.5,25,9.5,0.5,0.71,25.57,10.87,6.72,5.06,17.6,4.6,13.4,16.75,11.57,11.57,100,,29,3.3,,23,29.20,8.3
Juan Jose Barea,PG,DAL,vs CLE,20th,115.75,3500,0,0,14.7,3.0,0.92,33.08,0.00,0.00,0,23.3,6.0,16.0,0.00,0.00,0.00,100,,0,0,,12,20.20,5.8
Tyler Cook,PF,CLE,@ DAL,12th,105.75,3500,0,4,3.8,0.0,1.19,42.30,31.73,1.98,0,23.7,1.2,3.2,0.00,0.00,0.00,100,,48,0,,,,
Dean Wade,PF,CLE,@ DAL,19th,105.75,3500,0,3,1.5,0.0,0.25,9.00,6.00,1.50,0,2.5,0.5,6.0,0.00,0.00,0.00,100,,0,0,,6,5.40,1.5
Ryan Broekhoff,PF,DAL,vs CLE,14th,115.75,3500,0,14.7,7.3,0.7,1.28,46.16,33.50,7.33,0,14.3,2.0,5.7,0.00,0.00,0.00,100,,0,0,,8,2.70,0.8
Antonius Cleveland,SG,DAL,vs CLE,14th,115.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Malik Beasley,SG,DEN,vs BOS,18th,105.75,3500,0,15.9,10.0,0.8,0.65,23.44,10.91,7.93,0,20.8,6.1,15.3,0.00,0.00,0.00,100,,21,0,,,,
Vlatko Cancar,SF,DEN,vs BOS,19th,105.75,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Javonte Green,SG,BOS,@ DEN,11th,100.75,3500,0,11.7,6.8,0.3,0.79,28.56,13.49,5.84,0,16.4,3.7,8.6,0.00,0.00,0.00,100,,14,0,,9,12.70,3.6
Tacko Fall,C,BOS,@ DEN,29th,100.75,3500,0,0,6.6,0.0,1.65,59.40,0.00,0.00,0,51.0,4.0,4.0,0.00,0.00,0.00,100,,0,0,,,,
Gordon Hayward,SF,BOS,@ DEN,14th,100.75,3500,0,26.3,34.7,4.1,1.11,40.02,12.19,13.13,0,23.3,13.8,31.3,0.00,0.00,0.00,100,,62,0,,,,
PJ Dozier,SG,DEN,vs BOS,18th,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Michael Porter Jr.,PF,DEN,vs BOS,3rd,105.75,3500,0,19.4,7.3,0.4,0.81,29.05,16.25,5.80,3.84,21.0,3.4,9.0,8.50,7.83,7.83,100,,21,2.2,,10,12.00,3.4
Robert Williams,C,BOS,@ DEN,29th,100.75,3500,0,30.7,17.6,1.7,1.24,44.72,12.75,9.13,3.81,11.2,2.5,14.2,10.75,12.41,12.41,100,,48,3.5,,15,16.80,4.8
Bol Bol,C,DEN,vs BOS,10th,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Tremont Waters,PG,BOS,@ DEN,8th,100.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Grant Williams,PF,BOS,@ DEN,18th,100.75,3500,1.5,24.9,10.3,1.0,0.65,23.18,12.29,6.70,5.63,11.4,3.1,15.9,16.50,11.52,11.52,100,,35,3.3,,17,4.70,1.3
Jarred Vanderbilt,SF,DEN,vs BOS,3rd,105.75,3500,0,3,1.0,0.3,0.33,11.60,18.18,1.52,0,7.1,0.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Romeo Langford,SG,BOS,@ DEN,11th,100.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Vincent Poirier,C,BOS,@ DEN,29th,100.75,3500,0,10.7,5.4,0.6,0.90,32.52,23.65,5.34,0,17.8,1.6,6.0,0.00,0.00,0.00,100,,1,0,,,,
Semi Ojeleye,SF,BOS,@ DEN,14th,100.75,3500,0,15.4,4.6,0.3,0.45,16.10,12.11,5.58,2.69,7.9,1.6,10.3,8.00,4.28,4.28,100,,0,1.2,,21,8.80,2.5
Nigel Williams-Goss,PG,UTA,vs GSW,7th,112.25,3500,0,2.1,0.2,0.3,0.07,2.25,20.01,1.03,0,26.4,0.7,2.7,0.00,0.00,0.00,100,,0,0,,,,
Ed Davis,PF,UTA,vs GSW,2nd,112.25,3500,0,11.6,9.3,0.2,0.78,27.85,17.23,5.79,0,11.0,1.7,12.0,0.00,0.00,0.00,100,,38,0,,,,
Georges Niang,PF,UTA,vs GSW,2nd,112.25,3500,0,13.7,4.2,0.4,0.48,17.38,10.55,5.06,1.32,9.6,2.0,8.7,4.50,3.60,3.60,100,,0,1,,,,
Emmanuel Mudiay,PG,UTA,vs GSW,7th,112.25,3500,5,25.4,15.9,2.5,0.94,33.71,10.24,5.85,4.2,25.3,7.0,17.0,14.75,13.73,13.73,100,,63,3.9,,15,11.90,3.4
Jacob Evans III,SG,GSW,@ UTA,22nd,96.25,3500,0,16.7,8.7,0.7,0.61,21.77,10.38,8.34,0,9.5,4.0,14.3,0.00,0.00,0.00,100,,4,0,,,,
Stanton Kidd,PF,UTA,vs GSW,2nd,112.25,3500,0,1.2,0.8,0.3,0.21,7.44,8.52,0.60,0,9.0,0.8,3.8,0.00,0.00,0.00,100,,25,0,,,,
Jarrell Brantley,SF,UTA,vs GSW,2nd,112.25,3500,0,0,8.1,1.0,1.62,58.32,0.00,0.00,0,0.0,0.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Miye Oni,SG,UTA,vs GSW,17th,112.25,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Justin Wright-Foreman,PG,UTA,vs GSW,7th,112.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Dante Exum,PG,UTA,vs GSW,7th,112.25,3500,3.8,17.8,4.0,0.0,0.36,13.09,10.29,4.00,3.5,8.4,2.5,11.0,12.25,9.83,9.83,100,,0,2.8,,6,3.50,1
Alen Smailagic,PF,GSW,@ UTA,1st,96.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Stephen Curry,PG,GSW,@ UTA,22nd,96.25,3500,0,20.6,37.5,6.5,1.34,48.21,10.10,10.29,0,31.1,16.5,28.0,0.00,0.00,0.00,100,,73,0,,,,
Tony Bradley,C,UTA,vs GSW,2nd,112.25,3500,0,13.7,9.0,0.1,0.98,35.26,21.05,6.86,0,17.7,3.0,9.2,0.00,0.00,0.00,100,,24,0,,7,6.70,1.9
Michael Frazier,SG,HOU,@ LAC,28th,110.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Patrick Patterson,PF,LAC,vs HOU,23rd,115.75,3500,0,13.1,10.2,0.9,0.63,22.47,15.18,6.55,0,14.9,4.4,16.3,0.00,0.00,0.00,100,,36,0,,,,
Gerald Green,SF,HOU,@ LAC,5th,110.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Johnathan Motley,PF,LAC,vs HOU,23rd,115.75,3500,0,0,5.2,2.0,1.30,46.80,0.00,0.00,0,32.7,1.0,4.0,0.00,0.00,0.00,100,,0,0,,,,
Jerome Robinson,PG,LAC,vs HOU,30th,115.75,3500,0,23,7.4,0.7,0.66,23.81,17.57,11.52,0,14.9,3.8,11.2,0.00,0.00,0.00,100,,0,0,,11,14.70,4.2
Terance Mann,SG,LAC,vs HOU,18th,115.75,3500,0,20.8,9.8,2.4,0.72,26.03,19.34,10.38,0,14.5,3.1,13.6,0.00,0.00,0.00,100,,0,0,,,,
Mfiondu Kabengele,SF,LAC,vs HOU,23rd,115.75,3500,0,10.5,4.9,0.0,1.40,50.40,30.32,5.23,0,19.8,1.5,3.5,0.00,0.00,0.00,100,,0,0,,,,
Nene Hilario,C,HOU,@ LAC,14th,110.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Rodney McGruder,SG,LAC,vs HOU,30th,115.75,3500,0,25,6.5,0.5,0.40,14.48,10.72,7.12,4.84,9.2,3.4,16.3,16.25,10.72,10.72,100,,0,3.1,,18,8.20,2.3
Amir Coffey,PF,LAC,vs HOU,18th,115.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Thabo Sefolosha,SF,HOU,@ LAC,5th,110.75,3500,7,17.7,8.8,1.2,0.76,27.40,13.85,3.05,5.67,10.5,2.6,11.6,14.75,11.61,11.61,100,,65,3.3,,11,12.20,3.5
Isaiah Hartenstein,PF,HOU,@ LAC,14th,110.75,3500,0,19.4,12.7,0.3,0.83,30.04,14.79,6.77,2.88,11.0,2.0,15.3,7.00,5.86,5.86,100,,47,1.7,,,,
Gary Clark,PF,HOU,@ LAC,5th,110.75,3500,0,2.7,1.9,0.3,0.83,29.31,45.25,1.35,0,23.0,1.0,2.3,0.00,0.00,0.00,100,,29,0,,,,
