Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Kyle Kuzma,PF,LAL,@ SAS,30th,113.25,4700,12.8,39.2,17.5,0.6,0.77,27.63,8.38,7.54,6.17,22.9,9.8,22.8,26.50,24.12,24.12,100,,57,5.1,,23,15.60,3.3
Bryn Forbes,SG,SAS,vs LAL,3rd,109.25,4700,6.3,33.6,19.9,1.7,0.73,26.07,8.49,7.80,6.19,19.5,11.2,27.4,26.25,17.98,17.98,100,,61,3.8,Y,29,26.10,5.6
Glenn Robinson III,SF,GSW,vs OKC,15th,102.75,4700,12.3,36.6,22.5,1.9,0.72,25.81,6.70,6.92,6.56,14.5,9.5,31.4,35.25,22.72,22.72,100,,69,4.8,Y,36,42.90,9.1
DeAndre Bembry,SG,ATL,vs MIN,28th,116.00,4600,8.3,43,22.2,3.2,0.85,30.57,10.91,9.90,7.73,14.0,6.1,26.1,25.50,23.17,23.17,100,,55,5,,16,14.10,3.1
Kris Dunn,PG,CHI,vs POR,27th,112.50,4600,7.9,38.4,21.3,3.2,1.03,37.20,13.83,8.72,8.36,15.3,6.4,20.6,21.75,21.00,21.00,100,,59,4.6,,11,8.50,1.8
Ky Bowman,PG,GSW,vs OKC,19th,102.75,4600,7.7,50.6,16.6,2.4,0.79,28.49,14.93,12.25,14.41,16.4,7.1,20.9,34.75,26.08,26.08,100,,26,5.7,Y,39,46.10,10
Jordan Clarkson,SG,CLE,vs BKN,29th,109.00,4500,11,40.8,22.6,2.3,0.99,35.48,10.66,8.53,7.62,25.8,10.7,22.9,25.75,23.75,23.75,100,,62,5.3,,26,29.90,6.6
Reggie Jackson,PG,DET,vs ORL,26th,105.50,4500,0,1.6,13.5,4.0,0.77,27.77,5.73,0.80,0,16.9,5.5,17.5,0.00,0.00,0.00,100,,0,0,,,,
Thaddeus Young,PF,CHI,vs POR,25th,112.50,4500,8.8,33.8,19.7,1.7,0.90,32.26,10.21,7.12,5.96,22.3,9.4,22.0,21.00,19.51,19.51,100,,64,4.3,,14,9.60,2.1
Nicolas Batum,SF,CHA,@ MIA,26th,101.25,4400,7.3,30.3,16.1,4.2,0.72,25.79,5.84,6.57,3.89,8.6,2.5,22.5,24.00,17.19,17.19,100,,59,3.9,,19,18.40,4.2
Terence Davis,SG,TOR,vs PHI,12th,105.75,4400,6.8,43.4,14.9,2.1,0.97,34.81,15.47,10.45,10.21,13.8,4.6,15.4,23.75,22.47,22.47,100,,30,5.1,,21,15.10,3.4
Rodney Hood,SF,POR,@ CHI,13th,113.50,4400,9.9,37.9,20.1,1.3,0.66,23.73,8.48,8.00,7.3,13.3,8.5,30.5,31.00,21.87,21.87,100,,60,5,Y,30,30.70,7
Rajon Rondo,PG,LAL,@ SAS,23rd,113.25,4400,13.9,37.9,22.0,5.7,1.04,37.36,11.97,6.87,8.15,20.2,8.2,21.2,24.50,24.20,24.20,100,,69,5.5,,25,23.50,5.3
Josh Okogie,SF,MIN,@ ATL,17th,120.00,4300,6.3,33.9,21.5,1.9,0.87,31.37,10.93,7.89,6.98,15.6,6.6,24.7,23.00,18.11,18.11,100,,63,4.2,,19,9.90,2.3
Joe Ingles,SF,UTA,@ MIL,12th,108.75,4300,12.6,36.1,17.6,3.5,0.64,23.04,8.01,6.71,6.01,13.4,6.4,27.6,27.00,22.67,22.67,100,,62,5.3,,27,30.00,7
Danny Green,SG,LAL,@ SAS,7th,113.25,4300,4.5,38.3,19.2,1.3,0.75,27.05,11.17,9.66,7.99,13.8,6.9,25.6,25.75,19.01,19.01,100,,50,4.4,Y,28,21.30,5
Langston Galloway,SG,DET,vs ORL,26th,105.50,4200,12.3,35.9,20.0,1.6,0.73,26.12,7.56,6.74,7.4,18.1,9.3,27.5,35.25,22.39,22.39,100,,66,5.3,Y,37,25.10,6
Duncan Robinson,SG,MIA,vs CHA,28th,111.25,4200,4,39.5,16.7,0.7,0.66,23.78,11.26,10.16,9.46,14.9,8.1,25.3,30.25,19.22,19.22,100,,39,4.6,Y,22,19.20,4.6
Kent Bazemore,SF,POR,@ CHI,8th,113.50,4200,5.7,33.6,19.0,1.9,0.83,29.96,11.63,7.98,5.9,19.1,7.9,22.9,18.25,17.63,17.63,100,,58,4.2,,23,6.60,1.6
George Hill,PG,MIL,vs UTA,22nd,117.75,4200,0,14.4,19.5,3.1,0.87,31.36,14.30,7.19,0,14.6,6.3,22.4,0.00,0.00,0.00,100,,63,0,,,,
JaVale McGee,C,LAL,@ SAS,7th,113.25,4200,1.7,45.6,19.9,0.8,1.20,43.27,17.99,12.53,7.87,16.4,5.1,16.6,15.75,20.54,20.54,100,,37,4.9,Y,21,18.20,4.3
Patrick Mills,PG,SAS,vs LAL,3rd,109.25,4200,4.7,35.2,18.9,2.1,0.85,30.57,14.24,8.71,9,20.6,8.6,22.3,22.75,17.79,17.79,100,,54,4.2,,20,12.20,2.9
Mohamed Bamba,C,ORL,@ DET,10th,101.50,4100,10.3,34.4,12.9,0.5,0.92,33.11,16.62,6.90,9.23,20.0,5.0,14.0,20.00,20.61,20.61,100,,47,5,,20,34.90,8.5
Bruce Brown Jr.,SG,DET,vs ORL,11th,105.50,4100,0,42.7,20.7,3.9,0.76,27.41,11.94,12.84,9.04,15.3,6.9,27.1,27.25,16.97,16.97,100,,38,4.1,Y,31,24.60,6
Cam Reddish,SF,ATL,vs MIN,27th,116.00,4100,8.7,32.5,16.9,1.7,0.69,24.74,6.78,6.80,5.09,19.2,8.6,24.6,27.00,18.91,18.91,100,,60,4.6,Y,29,15.10,3.7
Skal Labissiere,PF,POR,@ CHI,17th,113.50,4100,0,41.8,16.8,1.2,1.04,37.20,16.77,12.60,7.57,16.9,4.9,16.2,16.25,16.57,16.57,100,,25,4,,21,25.60,6.2
Shaquille Harrison,PG,CHI,vs POR,24th,112.50,4100,0,45.9,10.4,1.4,1.18,42.71,24.65,14.04,13.69,14.0,3.1,8.8,20.00,17.84,17.84,100,,0,4.4,Y,23,13.30,3.2
Royce O'Neale,PF,UTA,@ MIL,12th,108.75,4100,12.3,33.2,17.6,2.6,0.60,21.82,6.75,5.96,6.05,8.0,3.9,29.1,32.25,21.28,21.28,100,,66,5.2,Y,30,22.70,5.5
Al-Farouq Aminu,PF,ORL,@ DET,23rd,101.50,4000,0.4,37.1,16.0,1.1,0.74,26.80,15.58,10.48,8.87,13.2,4.7,21.5,20.50,16.11,16.11,100,,35,4,,19,9.80,2.5
Kyle Anderson,SG,MEM,@ IND,21st,104.00,4000,7.9,33.6,20.7,2.7,0.97,34.93,12.29,7.35,7.77,14.6,5.8,21.3,22.75,18.91,18.91,100,,64,4.7,,15,11.10,2.8
Tyus Jones,PG,MEM,@ IND,17th,104.00,4000,3.1,30.4,17.4,5.1,0.86,30.97,10.63,7.81,5.24,17.8,6.9,20.3,17.75,14.78,14.78,100,,55,3.7,,12,1.50,0.4
T.J. McConnell,PG,IND,vs MEM,18th,113.00,4000,1.9,31.3,18.7,4.8,1.05,37.75,12.21,8.40,5.43,18.9,6.1,17.8,16.00,14.50,14.50,100,,55,3.6,,19,25.00,6.3
Jarrett Culver,SF,MIN,@ ATL,4th,120.00,4000,8.5,38.9,17.7,2.1,0.75,27.08,8.62,8.70,6.23,19.2,9.2,23.6,26.00,21.51,21.51,100,,51,5.4,Y,24,30.50,7.6
Brad Wanamaker,PG,BOS,vs SAC,13th,106.00,4000,14.5,41.7,15.4,2.8,0.91,32.68,11.27,7.77,9.31,15.9,4.4,16.9,29.75,26.20,26.20,100,,50,6.6,,21,8.20,2.1
Tony Bradley,C,UTA,@ MIL,30th,108.75,4000,15.8,43.5,10.3,0.2,1.01,36.58,19.24,7.93,12.69,17.3,3.3,10.2,23.75,27.68,27.68,100,,23,6.9,Y,23,33.20,8.3
Hamidou Diallo,SG,OKC,@ GSW,16th,109.75,4000,0,12.8,18.9,0.8,0.88,31.83,11.09,6.40,0,19.8,7.7,21.4,0.00,0.00,0.00,100,,66,0,,,,
Darius Garland,PG,CLE,vs BKN,30th,109.00,3900,8.2,30.2,17.3,3.2,0.62,22.28,6.38,6.28,5.01,21.1,10.8,28.0,28.25,17.65,17.65,100,,64,4.5,Y,22,11.10,2.8
Kevin Porter Jr.,SF,CLE,vs BKN,29th,109.00,3900,5.5,26.4,14.2,1.5,0.70,25.05,7.38,5.98,4.61,17.3,6.4,20.4,22.50,14.42,14.42,100,,58,3.7,,29,26.50,6.8
Christian Wood,PF,DET,vs ORL,22nd,105.50,3900,0,42.4,17.4,0.4,1.18,42.61,29.46,13.48,10.23,19.5,5.1,14.7,12.50,15.45,15.45,100,,23,4,,15,22.80,5.8
Justin Holiday,SF,IND,vs MEM,25th,113.00,3900,0,30.9,19.1,1.8,0.74,26.50,10.66,8.92,5.4,13.0,6.8,25.9,18.25,13.05,13.05,100,,53,3.3,,15,14.40,3.7
Damian Jones,C,ATL,vs MIN,29th,116.00,3900,7.8,34.3,15.8,0.8,0.88,31.76,10.73,7.57,6.63,11.9,4.0,17.9,22.25,19.17,19.17,100,,52,4.9,Y,19,16.60,4.3
Shabazz Napier,PG,MIN,@ ATL,4th,120.00,3900,0,14.3,21.6,4.5,0.97,34.79,11.82,7.15,0,18.0,7.2,22.3,0.00,0.00,0.00,100,,67,0,,,,
Gorgui Dieng,C,MIN,@ ATL,17th,120.00,3900,0,38,16.9,1.3,1.39,49.88,14.38,11.20,5.09,17.8,4.3,12.2,12.75,15.64,15.64,100,,34,4,,16,21.40,5.5
Bismack Biyombo,C,CHA,@ MIA,3rd,101.25,3900,0.1,35.3,14.8,0.7,1.06,38.46,17.72,10.06,8.24,18.1,4.3,13.9,16.75,15.19,15.19,100,,32,3.9,,22,17.50,4.5
Anfernee Simons,PG,POR,@ CHI,1st,113.50,3900,3.8,28.2,16.7,1.5,0.78,27.98,11.88,6.97,6.19,21.3,9.2,21.5,18.75,14.23,14.23,100,,58,3.6,,21,0.40,0.1
Sterling Brown,SG,MIL,vs UTA,5th,117.75,3900,7,34.9,16.9,1.6,0.93,33.69,8.82,7.97,5.76,15.1,5.3,18.1,23.50,18.98,18.98,100,,53,4.9,,26,11.60,3
Jakob Poeltl,C,SAS,vs LAL,4th,109.25,3900,12,37.9,17.6,1.5,1.04,37.32,12.28,7.40,7.85,14.7,4.3,16.9,23.00,23.05,23.05,100,,58,5.9,Y,24,20.10,5.2
Avery Bradley,SG,LAL,@ SAS,7th,113.25,3900,0,12.5,18.3,1.8,0.67,24.01,7.62,6.25,0,15.3,8.4,27.5,0.00,0.00,0.00,100,,66,0,,,,
Jordan Poole,SG,GSW,vs OKC,22nd,102.75,3900,8.1,25.8,16.3,2.3,0.62,22.22,6.27,5.07,4.44,20.5,10.6,26.5,25.50,15.70,15.70,100,,69,4,,24,26.20,6.7
Cedi Osman,SF,CLE,vs BKN,16th,109.00,3800,10.7,37.3,18.9,2.2,0.64,23.06,8.70,7.60,7.49,14.5,8.1,29.5,31.00,22.05,22.05,100,,60,5.8,Y,31,26.10,6.9
Tony Snell,SG,DET,vs ORL,13th,105.50,3800,0,14.4,15.3,1.8,0.56,20.22,7.37,7.18,0,11.7,7.2,27.2,0.00,0.00,0.00,100,,53,0,,,,
Markieff Morris,SF,DET,vs ORL,22nd,105.50,3800,2.4,29.9,18.9,1.6,0.79,28.37,15.99,7.88,7.66,22.2,8.9,24.0,17.25,14.17,14.17,100,,58,3.7,,17,12.20,3.2
Andre Iguodala,SG,MEM,@ IND,3rd,104.00,3800,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jake Layman,SF,MIN,@ ATL,4th,120.00,3800,0,13.9,18.4,0.8,0.70,25.14,6.46,6.94,0,16.6,9.4,26.4,0.00,0.00,0.00,100,,62,0,,,,
Kelan Martin,SF,MIN,@ ATL,4th,120.00,3800,0,26.6,10.1,0.2,0.59,21.35,9.41,7.91,4.12,19.4,6.7,17.0,15.75,10.73,10.73,100,,22,2.8,,7,8.10,2.1
Enes Kanter,C,BOS,vs SAC,18th,106.00,3800,14.9,38.9,17.1,0.9,1.13,40.61,10.05,6.85,6.42,17.9,4.4,15.1,23.00,25.19,25.19,100,,60,6.6,Y,25,27.80,7.3
James Johnson,PF,MIA,vs CHA,19th,111.25,3800,0,16.8,10.0,0.8,0.83,30.00,21.45,8.38,0,14.5,3.6,12.0,0.00,0.00,0.00,100,,16,0,,,,
Derrick Jones Jr.,SF,MIA,vs CHA,27th,111.25,3800,0,11.7,11.9,0.5,0.82,29.54,12.65,5.83,0,16.7,5.0,14.5,0.00,0.00,0.00,100,,51,0,,,,
Chandler Hutchison,SF,CHI,vs POR,24th,112.50,3800,0,13.2,16.3,1.1,0.80,28.70,9.33,6.62,0,17.8,6.0,20.4,0.00,0.00,0.00,100,,59,0,,8,10.60,2.8
Wesley Matthews,SG,MIL,vs UTA,5th,117.75,3800,5,31.8,13.3,1.2,0.55,19.75,8.85,7.66,6.08,11.9,5.9,24.2,24.75,16.47,16.47,100,,42,4.3,Y,32,24.80,6.5
Kentavious Caldwell-Pope,SG,LAL,@ SAS,7th,113.25,3800,10.9,38.6,14.2,1.3,0.64,23.11,8.67,7.89,7.1,15.6,6.8,22.2,29.50,22.77,22.77,100,,44,6,Y,28,23.70,6.2
Marko Guduric,SG,MEM,@ IND,3rd,104.00,3700,0,24.4,11.4,1.7,0.67,24.23,14.09,7.86,5.38,17.6,5.7,16.9,13.75,8.68,8.68,100,,31,2.3,,8,6.50,1.8
Goga Bitadze,C,IND,vs MEM,26th,113.00,3700,0,35.2,17.5,1.2,1.03,37.06,11.04,10.55,4.29,14.1,4.6,17.0,14.00,14.07,14.07,100,,40,3.8,,7,8.20,2.2
Edmond Sumner,PG,IND,vs MEM,18th,113.00,3700,0,6,16.9,2.0,0.76,27.19,1.84,3.01,0,14.1,6.0,22.3,0.00,0.00,0.00,100,,82,0,,,,
Marvin Williams,PF,CHA,@ MIA,28th,101.25,3700,3.9,33.6,13.8,0.6,0.71,25.64,13.66,8.50,8.25,14.3,5.4,19.4,21.75,16.63,16.63,100,,38,4.5,,16,6.90,1.9
Meyers Leonard,C,MIA,vs CHA,19th,111.25,3700,0,38.1,14.4,0.9,0.74,26.76,14.14,11.38,7.07,12.2,4.4,19.4,18.00,15.34,15.34,100,,21,4.1,Y,17,10.80,2.9
Dion Waiters,SF,MIA,vs CHA,21st,111.25,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
James Ennis,SF,PHI,@ TOR,29th,106.75,3700,0,23.2,13.7,0.8,0.84,30.18,11.69,6.63,4.63,16.8,4.9,16.3,14.25,9.93,9.93,100,,52,2.7,,13,13.40,3.6
Raulzinho Neto,PG,PHI,@ TOR,16th,106.75,3700,0,17,9.1,1.7,0.73,26.22,18.11,8.52,0,15.0,3.5,12.5,0.00,0.00,0.00,100,,6,0,,7,5.70,1.5
Trey Burke,PG,PHI,@ TOR,16th,106.75,3700,1.8,25.6,14.7,3.3,0.84,30.24,12.66,6.80,4.57,19.5,6.8,17.5,13.00,11.97,11.97,100,,54,3.2,,,,
Gary Trent Jr.,SG,POR,@ CHI,1st,113.50,3700,0,14.8,6.6,0.5,0.79,28.53,15.52,7.39,0,15.8,3.0,8.4,0.00,0.00,0.00,100,,0,0,,,,
Nassir Little,SF,POR,@ CHI,8th,113.50,3700,0,32.4,13.8,0.4,0.81,28.97,16.00,10.36,6.11,14.1,5.0,17.1,13.75,11.68,11.68,100,,25,3.2,,17,10.70,2.9
Pat Connaughton,SG,MIL,vs UTA,5th,117.75,3700,6.5,32.8,13.7,1.6,0.82,29.54,13.06,7.52,7.44,11.8,4.8,16.7,20.50,17.80,17.80,100,,45,4.8,,27,27.20,7.4
Ersan Ilyasova,PF,MIL,vs UTA,1st,117.75,3700,2.1,25.8,14.3,0.6,0.92,32.94,10.83,6.79,4.14,14.6,4.9,15.6,13.75,12.26,12.26,100,,53,3.3,,16,18.00,4.9
Jeff Green,PF,UTA,@ MIL,12th,108.75,3700,11.9,33.8,13.5,0.7,0.70,25.34,10.66,6.25,8,20.1,6.3,19.2,27.00,21.30,21.30,100,,54,5.8,,25,14.40,3.9
Trey Lyles,PF,SAS,vs LAL,13th,109.25,3700,0,22.4,14.3,1.1,0.79,28.67,7.55,6.73,2.1,9.9,3.5,18.0,10.00,8.97,8.97,100,,53,2.4,,17,14.20,3.8
Alex Caruso,PG,LAL,@ SAS,23rd,113.25,3700,8.7,27.2,14.2,2.1,0.71,25.43,10.78,5.28,5.84,14.3,5.3,20.1,19.50,16.66,16.66,100,,63,4.5,,13,1.50,0.4
Omari Spellman,PF,GSW,vs OKC,19th,102.75,3700,10.8,38.7,17.8,1.1,1.02,36.72,14.01,7.95,10.22,19.9,6.2,17.4,26.25,22.75,22.75,100,,55,6.1,,24,19.50,5.3
Alfonzo McKinnie,SF,CLE,vs BKN,16th,109.00,3600,0,26.3,9.1,0.3,0.75,27.12,11.09,7.61,4.77,8.8,2.8,12.1,15.50,11.04,11.04,100,,16,3.1,,17,9.80,2.7
John Henson,PF,CLE,vs BKN,3rd,109.00,3600,0,0,17.6,0.0,2.20,79.20,0.00,0.00,0,30.6,2.0,8.0,0.00,0.00,0.00,100,,0,0,,,,
Naz Long,SG,IND,vs MEM,25th,113.00,3600,0,14.9,11.9,2.3,0.83,29.89,13.06,7.45,0,16.3,5.3,14.3,0.00,0.00,0.00,100,,37,0,,,,
Grayson Allen,SG,MEM,@ IND,17th,104.00,3600,0,10.9,12.0,1.6,0.71,25.71,8.71,5.45,0,21.4,7.0,16.8,0.00,0.00,0.00,100,,55,0,,12,12.10,3.4
Doug McDermott,SF,IND,vs MEM,26th,113.00,3600,0,27.4,14.6,1.3,0.67,24.09,8.27,8.02,4.02,19.1,8.1,21.8,17.50,11.33,11.33,100,,45,3.1,,17,10.80,3
Evan Turner,SG,ATL,vs MIN,27th,116.00,3600,0,25.6,11.1,1.8,0.88,31.72,18.76,7.49,6.51,18.4,4.0,12.6,12.50,10.64,10.64,100,,33,3,,11,14.30,4
Noah Vonleh,PF,MIN,@ ATL,8th,120.00,3600,0,19.3,10.7,1.1,0.85,30.45,13.73,5.57,3.24,14.6,3.1,12.6,8.50,8.16,8.16,100,,48,2.3,,,,
Bruno Fernando,PF,ATL,vs MIN,29th,116.00,3600,0.3,23.9,10.6,1.1,0.86,30.90,13.24,6.73,4.69,15.2,3.3,12.3,12.75,10.42,10.42,100,,37,2.9,,17,23.30,6.5
Treveon Graham,SG,MIN,@ ATL,17th,120.00,3600,4.3,28.1,15.2,1.4,0.60,21.52,8.08,6.80,5.33,13.7,7.3,25.5,23.75,14.47,14.47,100,,55,4,Y,23,15.30,4.3
Vince Carter,SF,ATL,vs MIN,27th,116.00,3600,1.4,26.8,10.6,0.6,0.69,24.88,15.73,7.25,6.55,19.3,6.0,15.3,15.00,12.26,12.26,100,,32,3.4,,16,5.70,1.6
Alex Len,C,ATL,vs MIN,29th,116.00,3600,2.5,30.6,15.6,0.9,0.92,33.19,12.32,8.04,4.62,18.0,5.2,16.9,13.50,14.52,14.52,100,,48,4,,4,4.70,1.3
Robert Williams,C,BOS,vs SAC,18th,106.00,3600,6.7,37.4,17.5,1.5,1.23,44.37,12.27,8.78,5.79,11.1,2.5,14.2,17.00,19.85,19.85,100,,50,5.5,,23,22.20,6.2
Carsen Edwards,PG,BOS,vs SAC,13th,106.00,3600,0,26.8,9.2,1.0,0.79,28.40,12.89,8.19,4.48,19.0,4.6,11.7,12.50,10.44,10.44,100,,11,2.9,,13,8.80,2.4
Kyle Guy,SG,SAC,@ BOS,2nd,100.00,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Dwayne Bacon,SG,CHA,@ MIA,26th,101.25,3600,0,24.8,15.2,1.4,0.70,25.24,13.57,12.38,0,21.1,9.3,21.6,0.00,0.00,0.00,100,,19,0,,16,10.90,3
Chris Silva,PF,MIA,vs CHA,19th,111.25,3600,6.9,32.9,12.6,0.8,1.21,43.32,20.72,7.43,8.35,16.8,2.4,10.4,14.50,18.05,18.05,100,,41,5,,14,12.00,3.3
Furkan Korkmaz,SG,PHI,@ TOR,8th,106.75,3600,3,33,14.4,0.8,0.62,22.43,11.66,8.58,6.72,16.2,7.7,23.1,20.75,15.83,15.83,100,,40,4.4,,16,13.10,3.6
Mike Scott,PF,PHI,@ TOR,29th,106.75,3600,3.5,22.7,11.8,0.6,0.64,23.09,9.22,5.50,4.55,13.1,5.2,18.4,17.75,11.71,11.71,100,,53,3.3,,21,17.40,4.8
Ryan Arcidiacono,PG,CHI,vs POR,27th,112.50,3600,5.9,27,11.7,1.9,0.65,23.55,11.74,6.03,7.01,10.2,3.8,17.9,21.50,14.97,14.97,100,,48,4.2,,9,2.70,0.8
Daniel Gafford,PF,CHI,vs POR,25th,112.50,3600,0,36.5,8.4,0.1,0.88,31.56,20.43,11.23,8.09,8.2,2.8,9.6,14.25,14.04,14.04,100,,0,3.9,,16,9.60,2.7
Emmanuel Mudiay,PG,UTA,@ MIL,24th,108.75,3600,5.2,24.5,15.7,2.2,0.94,33.96,9.84,5.51,3.96,25.2,6.8,16.7,14.50,13.45,13.45,100,,65,3.7,,19,21.50,6
Damion Lee,SG,GSW,vs OKC,22nd,102.75,3600,0,19.8,18.4,1.8,0.84,30.39,11.47,9.92,0,20.0,8.3,21.8,0.00,0.00,0.00,100,,46,0,,,,
Theo Pinson,SG,BKN,@ CLE,15th,108.00,3500,6.2,21.5,10.5,1.9,0.72,25.87,63.56,4.37,30.46,20.5,6.1,14.6,17.25,12.76,12.76,100,,58,3.6,,16,12.20,3.5
Matthew Dellavedova,PG,CLE,vs BKN,30th,109.00,3500,3,17,8.2,2.1,0.59,21.41,9.67,4.00,3.36,16.0,3.2,13.9,12.50,9.00,9.00,100,,51,2.6,,16,16.40,4.7
Timothe Luwawu-Cabarrot,SG,BKN,@ CLE,15th,108.00,3500,0,0,1.0,0.0,0.20,7.20,0.00,0.00,0,26.7,2.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Ante Zizic,C,CLE,vs BKN,23rd,109.00,3500,4.9,11.3,11.5,0.0,0.72,25.76,8.13,1.82,1.98,15.1,4.5,16.0,8.75,7.64,7.64,100,,84,2.2,,,,
Brandon Knight,PG,CLE,vs BKN,30th,109.00,3500,0,16.2,9.9,2.0,0.78,28.14,20.10,8.10,0,23.9,5.3,12.7,0.00,0.00,0.00,100,,18,0,,,,
Iman Shumpert,SG,BKN,@ CLE,15th,108.00,3500,6.5,24.6,9.7,0.4,0.52,18.61,5.52,5.17,3.22,16.6,5.0,18.8,21.00,14.26,14.26,100,,47,4.1,,18,17.10,4.9
Dzanan Musa,SF,BKN,@ CLE,7th,108.00,3500,3.4,32.9,11.3,1.2,0.72,26.02,15.54,8.42,8.96,18.2,5.1,15.6,20.75,16.03,16.03,100,,25,4.6,,23,11.10,3.2
Rodions Kurucs,PF,BKN,@ CLE,27th,108.00,3500,0,9.1,5.5,0.1,0.51,18.52,12.96,4.56,0,14.5,2.2,10.8,0.00,0.00,0.00,100,,17,0,,,,
David Nwaba,SG,BKN,@ CLE,15th,108.00,3500,0,12.5,6.8,0.3,0.70,25.13,21.59,4.93,2.1,8.2,1.0,9.7,3.50,2.59,2.59,100,,28,0.7,,,,
Dylan Windler,SG,CLE,vs BKN,29th,109.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Nicolas Claxton,PF,BKN,@ CLE,27th,108.00,3500,6,22.6,8.6,1.0,0.68,24.59,11.88,4.73,5.2,17.4,2.7,12.6,15.75,13.09,13.09,100,,45,3.7,,13,16.90,4.8
Tyler Cook,PF,CLE,vs BKN,16th,109.00,3500,0,4,3.8,0.0,1.19,42.30,31.73,1.98,0,23.7,1.2,3.2,0.00,0.00,0.00,100,,48,0,,,,
Dean Wade,PF,CLE,vs BKN,3rd,109.00,3500,0,4.4,2.8,0.0,0.47,16.80,13.37,2.21,0,4.2,0.7,6.0,0.00,0.00,0.00,100,,21,0,,,,
Henry Ellenson,PF,BKN,@ CLE,27th,108.00,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Wilson Chandler,SF,BKN,@ CLE,7th,108.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Amile Jefferson,PF,ORL,@ DET,29th,101.50,3500,0,2.8,5.8,1.0,1.29,46.40,4.80,1.40,0,17.5,1.5,4.5,0.00,0.00,0.00,100,,0,0,,,,
Sekou Doumbouya,PF,DET,vs ORL,13th,105.50,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,21.7,1.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Louis King,SF,DET,vs ORL,22nd,105.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Thon Maker,C,DET,vs ORL,22nd,105.50,3500,0,19.2,9.6,0.6,0.75,27.06,15.88,6.28,3.64,11.9,2.4,12.8,8.25,6.66,6.66,100,,35,1.9,,3,5.40,1.5
Tim Frazier,PG,DET,vs ORL,26th,105.50,3500,0,13.3,10.1,3.0,0.81,29.26,13.24,6.66,0,22.2,3.8,12.4,0.00,0.00,0.00,100,,34,0,,,,
Jordan Bone,PG,DET,vs ORL,26th,105.50,3500,0,4.7,0.7,0.0,0.30,10.29,41.09,2.36,0,44.1,1.7,2.3,0.00,0.00,0.00,100,,0,0,,,,
Svi Mykhailiuk,SG,DET,vs ORL,26th,105.50,3500,1.5,20.3,7.4,1.4,0.48,17.20,17.14,5.35,8.33,14.6,3.3,15.5,17.50,9.57,9.57,100,,28,2.7,,22,17.40,5
Melvin Frazier,SF,ORL,@ DET,29th,101.50,3500,0,1.7,2.4,0.5,0.60,21.15,3.90,0.85,0,17.5,2.5,4.0,0.00,0.00,0.00,100,,0,0,,,,
Khyri Thomas,SG,DET,vs ORL,11th,105.50,3500,0,1,0.5,0.0,0.17,6.00,4.50,0.50,0,5.0,0.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Wesley Iwundu,SF,ORL,@ DET,23rd,101.50,3500,8.4,24.3,7.5,0.7,0.62,22.15,12.07,4.54,8.13,15.4,2.6,12.1,24.25,15.23,15.23,100,,39,4.4,Y,23,5.90,1.7
Michael Carter-Williams,PG,ORL,@ DET,29th,101.50,3500,0,20.6,13.8,1.3,0.93,33.49,17.92,10.28,0,17.8,4.7,14.8,0.00,0.00,0.00,100,,26,0,,,,
Josh Magette,PG,ORL,@ DET,29th,101.50,3500,0,4,7.7,1.0,1.93,69.30,22.20,2.00,0,24.5,2.5,4.0,0.00,0.00,0.00,100,,0,0,,,,
B.J. Johnson,SF,ORL,@ DET,23rd,101.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Solomon Hill,SF,MEM,@ IND,21st,104.00,3500,1,21.3,12.9,1.5,0.74,26.46,14.28,5.81,6.45,13.4,4.4,17.5,16.25,9.72,9.72,100,,55,2.8,,18,16.10,4.6
De'Anthony Melton,PG,MEM,@ IND,3rd,104.00,3500,0,19,9.5,1.2,1.14,41.11,28.86,9.52,0,20.3,3.5,8.3,0.00,0.00,0.00,100,,0,0,,6,2.00,0.6
Alize Johnson,PF,IND,vs MEM,26th,113.00,3500,0,4.4,5.9,0.4,0.92,33.08,26.61,2.20,0,21.2,1.8,6.4,0.00,0.00,0.00,100,,63,0,,3,0.00,
