Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Cory Joseph,PG,SAC,vs POR,12th,113.25,3900,14.8,14.8,20.2,4.0,0.96,34.63,0.00,0.00,0,19.8,6.0,21.0,18.75,14.75,14.75,100,,0,3.8,,14,12.80,3.3
Stanley Johnson,SF,TOR,@ BOS,10th,105.75,3800,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,5,4.40,1.2
Noah Vonleh,PF,MIN,@ CHA,28th,115.25,3800,9.7,9.7,13.3,1.0,0.95,34.20,0.00,0.00,0,10.3,3.0,14.0,10.25,9.71,9.71,100,,0,2.6,,14,13.50,3.6
Tyler Johnson,PG,PHX,@ DEN,18th,103.75,3800,13.3,13.3,22.4,2.0,1.32,47.44,0.00,0.00,0,23.5,8.0,17.0,16.75,13.27,13.27,100,,0,3.5,,25,9.20,2.4
Torrey Craig,SG,DEN,vs PHX,3rd,115.75,3800,12.5,12.5,25.2,2.0,1.58,56.70,0.00,0.00,0,18.8,6.0,16.0,17.25,12.49,12.49,100,,0,3.3,,23,17.00,4.5
Robert Williams,C,BOS,vs TOR,21st,107.75,3700,24.5,24.5,16.1,1.0,1.46,52.69,0.00,0.00,0,18.5,4.0,11.0,21.00,24.51,24.51,100,,0,6.6,,15,22.70,6.1
Jake Layman,SF,MIN,@ CHA,24th,115.25,3700,17.5,17.5,16.9,1.0,0.73,26.45,0.00,0.00,0,11.0,7.0,23.0,22.00,17.49,17.49,100,,0,4.7,,25,13.20,3.6
Marvin Williams,PF,CHA,vs MIN,7th,110.25,3700,18.1,18.1,20.9,1.0,1.23,44.26,0.00,0.00,0,22.3,9.0,17.0,22.50,18.10,18.10,100,,0,4.9,,12,-0.80,
Jarrett Culver,SF,MIN,@ CHA,24th,115.25,3700,14.9,14.9,7.4,0.0,0.46,16.65,0.00,0.00,0,15.8,5.0,16.0,16.75,14.91,14.91,100,,0,4,,14,5.70,1.5
Reggie Bullock,SG,NYK,@ BKN,26th,110.75,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Denzel Valentine,SF,CHI,@ MEM,23rd,113.00,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kenrich Williams,SF,NOP,vs DAL,13th,114.50,3700,12.3,12.3,22.7,3.0,1.26,45.40,0.00,0.00,0,13.0,4.0,18.0,16.00,12.32,12.32,100,,0,3.3,,21,16.70,4.5
Frank Jackson,PG,NOP,vs DAL,11th,114.50,3700,6.1,6.1,9.5,1.0,0.68,24.43,0.00,0.00,0,20.8,6.0,14.0,8.75,6.10,6.10,100,,0,1.6,,15,13.00,3.5
Jordan McRae,SG,WAS,@ OKC,28th,105.25,3700,0,0,20.5,3.0,0.89,32.09,0.00,0.00,0,19.3,9.0,23.0,0.00,0.00,0.00,100,,0,0,,,,
Mike Muscala,PF,OKC,vs WAS,16th,113.25,3700,10.5,10.5,16.8,2.0,1.05,37.80,0.00,0.00,0,18.5,4.0,16.0,13.50,10.48,10.48,100,,0,2.8,,12,6.60,1.8
C.J. Miles,SF,WAS,@ OKC,12th,105.25,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Michael Porter Jr.,PF,DEN,vs PHX,1st,115.75,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ty Jerome,SG,PHX,@ DEN,13th,103.75,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Monte Morris,PG,DEN,vs PHX,1st,115.75,3700,14.6,14.6,10.7,3.0,0.76,27.51,0.00,0.00,0,24.1,6.0,14.0,16.75,14.58,14.58,100,,0,3.9,,12,3.00,0.8
Nemanja Bjelica,SF,SAC,vs POR,15th,113.25,3700,25.6,25.6,17.8,2.0,0.85,30.51,0.00,0.00,0,12.9,6.0,21.0,26.50,25.60,25.60,100,,0,6.9,Y,28,19.90,5.4
Trevor Ariza,SF,SAC,vs POR,19th,113.25,3700,18.3,18.3,9.6,0.0,0.46,16.46,0.00,0.00,0,12.6,5.0,21.0,22.50,18.31,18.31,100,,0,4.9,,21,6.20,1.7
Richaun Holmes,PF,SAC,vs POR,15th,113.25,3700,25.3,25.3,9.0,0.0,0.53,19.06,0.00,0.00,0,8.8,2.0,17.0,21.75,25.29,25.29,100,,0,6.8,,17,22.20,6
Avery Bradley,SG,LAL,vs UTA,25th,109.75,3700,15.6,15.6,9.6,0.0,0.40,14.40,0.00,0.00,0,16.6,7.0,24.0,26.25,15.62,15.62,100,,0,4.2,Y,26,24.00,6.5
Emmanuel Mudiay,PG,UTA,@ LAL,6th,106.75,3700,19.3,19.3,24.9,5.0,1.08,38.97,0.00,0.00,0,20.9,11.0,23.0,21.00,19.30,19.30,100,,0,5.2,,16,16.40,4.4
Dante Exum,PG,UTA,@ LAL,6th,106.75,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kentavious Caldwell-Pope,SG,LAL,vs UTA,25th,109.75,3700,17.2,17.2,7.1,3.0,0.26,9.47,0.00,0.00,0,6.6,3.0,27.0,22.50,17.15,17.15,100,,0,4.6,,21,10.90,2.9
Tacko Fall,C,BOS,vs TOR,21st,107.75,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Terence Davis,SG,TOR,@ BOS,5th,105.75,3600,15.5,15.5,20.0,2.0,1.33,48.00,0.00,0.00,0,14.1,6.0,15.0,15.00,15.51,15.51,100,,0,4.3,,9,5.40,1.5
Bismack Biyombo,C,CHA,vs MIN,27th,110.25,3600,13.3,13.3,,,,,,,0,,,,14.75,13.33,13.33,100,,0,3.7,Y,18,17.80,4.9
Daniel Gafford,PF,CHI,@ MEM,17th,113.00,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Seth Curry,PG,DAL,@ NOP,4th,112.50,3600,12.2,12.2,12.1,1.0,0.61,21.78,0.00,0.00,0,19.5,6.0,20.0,19.25,12.21,12.21,100,,0,3.4,,17,12.40,3.4
Jahlil Okafor,C,NOP,vs DAL,5th,114.50,3600,11.6,11.6,12.4,0.0,1.03,37.20,0.00,0.00,0,16.4,3.0,12.0,10.75,11.56,11.56,100,,0,3.2,,7,7.60,2.1
Nickeil Alexander-Walker,SG,NOP,vs DAL,11th,114.50,3600,17.5,17.5,15.8,2.0,1.32,47.40,0.00,0.00,0,33.9,10.0,12.0,12.25,17.46,17.46,100,,0,4.9,,15,15.20,4.2
Justin Jackson,SF,DAL,@ NOP,1st,112.50,3600,13.1,13.1,17.8,2.0,0.94,33.73,0.00,0.00,0,15.9,6.0,19.0,19.00,13.09,13.09,100,,0,3.6,,13,6.20,1.7
Frank Kaminsky,PF,PHX,@ DEN,22nd,103.75,3600,21.3,21.3,16.8,2.0,0.88,31.83,0.00,0.00,0,15.7,7.0,19.0,22.50,21.34,21.34,100,,0,5.9,,33,31.70,8.8
Jevon Carter,PG,PHX,@ DEN,13th,103.75,3600,11.4,11.4,18.7,3.0,1.04,37.40,0.00,0.00,0,17.8,7.0,18.0,15.25,11.37,11.37,100,,0,3.2,,17,8.90,2.5
Mario Hezonja,SF,POR,@ SAC,19th,114.25,3600,16.4,16.4,6.8,0.0,0.38,13.60,0.00,0.00,0,8.8,3.0,18.0,18.50,16.43,16.43,100,,0,4.6,,18,10.80,3
Kyle Guy,SG,SAC,vs POR,12th,113.25,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ed Davis,PF,UTA,@ LAL,11th,106.75,3600,14,14,14.2,0.0,1.42,51.12,0.00,0.00,0,21.3,3.0,10.0,13.50,14.02,14.02,100,,0,3.9,,10,8.80,2.4
Oshae Brissett,SF,TOR,@ BOS,25th,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Javonte Green,SG,BOS,vs TOR,24th,107.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Chris Boucher,C,TOR,@ BOS,25th,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Daniel Theis,PF,BOS,vs TOR,29th,107.75,3500,23,23,7.2,0.0,0.72,25.92,0.00,0.00,0,11.5,1.0,10.0,23.50,22.97,22.97,100,,0,6.6,Y,15,15.70,4.5
Dewan Hernandez,PF,TOR,@ BOS,25th,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Matt Thomas,SG,TOR,@ BOS,16th,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Tremont Waters,PG,BOS,vs TOR,19th,107.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Grant Williams,PF,BOS,vs TOR,29th,107.75,3500,9.8,9.8,1.2,0.0,0.17,6.17,0.00,0.00,0,6.0,1.0,7.0,11.25,9.84,9.84,100,,0,2.8,,22,20.40,5.8
Romeo Langford,SG,BOS,vs TOR,24th,107.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Carsen Edwards,PG,BOS,vs TOR,19th,107.75,3500,10.8,10.8,4.2,0.0,0.38,13.75,0.00,0.00,0,19.0,5.0,11.0,12.00,10.83,10.83,100,,0,3.1,,,,
Vincent Poirier,C,BOS,vs TOR,21st,107.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Patrick McCaw,SG,TOR,@ BOS,16th,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Shamorie Ponds,PG,TOR,@ BOS,5th,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Malcolm Miller,PF,TOR,@ BOS,25th,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Brad Wanamaker,PG,BOS,vs TOR,19th,107.75,3500,0,0,1.5,1.0,0.30,10.80,0.00,0.00,0,16.7,2.0,5.0,0.00,0.00,0.00,100,,0,0,,10,12.60,3.6
Semi Ojeleye,SF,BOS,vs TOR,14th,107.75,3500,5.9,5.9,1.2,0.0,0.12,4.32,0.00,0.00,0,4.2,1.0,10.0,10.50,5.90,5.90,100,,0,1.7,,4,1.20,0.3
Robert Franks,SF,CHA,vs MIN,7th,110.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Nicolas Batum,SF,CHA,vs MIN,9th,110.25,3500,0,0,5.8,2.0,0.53,18.98,0.00,0.00,0,7.7,0.0,11.0,0.00,0.00,0.00,100,,0,0,,,,
Jordan McLaughlin,PG,MIN,@ CHA,24th,115.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Caleb Martin,SF,CHA,vs MIN,9th,110.25,3500,7.5,7.5,,,,,,,0,,,,9.75,7.45,7.45,100,,0,2.1,,18,18.90,5.4
Guillermo Hernangomez,C,CHA,vs MIN,27th,110.25,3500,16,16,,,,,,,0,,,,14.00,16.03,16.03,100,,0,4.6,,20,18.20,5.2
Shabazz Napier,PG,MIN,@ CHA,24th,115.25,3500,17.2,17.2,15.7,7.0,0.75,26.91,0.00,0.00,0,17.5,7.0,21.0,16.25,17.22,17.22,100,,0,4.9,,21,32.70,9.3
Keita Bates-Diop,SF,MIN,@ CHA,24th,115.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kobi Simmons,PG,CHA,vs MIN,20th,110.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jaylen Nowell,PG,MIN,@ CHA,24th,115.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Cody Martin,SG,CHA,vs MIN,11th,110.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,17,16.30,4.7
Jalen McDaniels,PF,CHA,vs MIN,7th,110.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,3,3.20,0.9
Michael Kidd-Gilchrist,SF,CHA,vs MIN,11th,110.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,10,8.80,2.5
Naz Reid,PF,MIN,@ CHA,24th,115.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kelan Martin,SF,MIN,@ CHA,24th,115.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,5,1.20,0.3
Theo Pinson,SG,BKN,vs NYK,8th,118.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Damyean Dotson,SG,NYK,@ BKN,26th,110.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Timothe Luwawu-Cabarrot,SG,BKN,vs NYK,8th,118.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Dzanan Musa,SF,BKN,vs NYK,5th,118.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Rodions Kurucs,PF,BKN,vs NYK,6th,118.75,3500,9.2,9.2,1.4,0.0,0.20,7.20,0.00,0.00,0,10.7,1.0,7.0,11.25,9.15,9.15,100,,0,2.6,,12,16.30,4.7
Wayne Ellington,SG,NYK,@ BKN,26th,110.75,3500,8.8,8.8,6.7,1.0,0.52,18.55,0.00,0.00,0,19.1,4.0,13.0,12.75,8.81,8.81,100,,0,2.5,,11,9.40,2.7
David Nwaba,SG,BKN,vs NYK,8th,118.75,3500,10.2,10.2,6.6,0.0,0.51,18.28,0.00,0.00,0,5.4,0.0,13.0,13.25,10.15,10.15,100,,0,2.9,,14,8.90,2.5
Ignas Brazdeikis,SF,NYK,@ BKN,26th,110.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Taj Gibson,PF,NYK,@ BKN,24th,110.75,3500,12.9,12.9,4.8,0.0,0.32,11.52,0.00,0.00,0,19.3,5.0,15.0,13.25,12.89,12.89,100,,0,3.7,,14,11.80,3.4
Nicolas Claxton,PF,BKN,vs NYK,6th,118.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Garrett Temple,SG,BKN,vs NYK,8th,118.75,3500,9.9,9.9,9.0,0.0,0.53,19.06,0.00,0.00,0,15.4,6.0,17.0,15.75,9.94,9.94,100,,0,2.8,,19,13.90,4
Allonzo Trier,SG,NYK,@ BKN,30th,110.75,3500,9.8,9.8,-1.0,0.0,-0.14,-5.14,0.00,0.00,0,23.7,3.0,7.0,12.75,9.84,9.84,100,,0,2.8,,23,30.60,8.7
Henry Ellenson,PF,BKN,vs NYK,6th,118.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Wilson Chandler,SF,BKN,vs NYK,5th,118.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Frank Ntilikina,PG,NYK,@ BKN,30th,110.75,3500,0,0,1.0,0.0,0.33,12.00,0.00,0.00,0,41.4,1.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Kadeem Allen,SG,NYK,@ BKN,30th,110.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ivan Rabb,PF,NYK,@ BKN,24th,110.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Solomon Hill,SF,MEM,vs CHI,7th,111.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Max Strus,SF,CHI,@ MEM,23rd,113.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Luke Kornet,PF,CHI,@ MEM,29th,113.00,3500,7.7,7.7,3.8,0.0,0.54,19.54,0.00,0.00,0,22.0,3.0,7.0,8.00,7.71,7.71,100,,0,2.2,,9,8.40,2.4
Marko Guduric,SG,MEM,vs CHI,5th,111.00,3500,9.2,9.2,11.4,2.0,0.48,17.10,0.00,0.00,0,18.1,8.0,24.0,17.75,9.20,9.20,100,,0,2.6,,17,10.10,2.9
Ryan Arcidiacono,PG,CHI,@ MEM,27th,113.00,3500,8.2,8.2,14.1,1.0,1.28,46.15,0.00,0.00,0,10.5,3.0,11.0,11.50,8.23,8.23,100,,0,2.4,,15,3.60,1
De'Anthony Melton,PG,MEM,vs CHI,5th,111.00,3500,0,0,6.0,2.0,2.00,72.00,0.00,0.00,0,11.2,0.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Chandler Hutchison,SF,CHI,@ MEM,23rd,113.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Grayson Allen,SG,MEM,vs CHI,7th,111.00,3500,13.1,13.1,7.2,2.0,0.34,12.34,0.00,0.00,0,14.5,6.0,21.0,20.00,13.10,13.10,100,,0,3.7,,18,11.70,3.3
Yuta Watanabe,SG,MEM,vs CHI,7th,111.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
John Konchar,SG,MEM,vs CHI,5th,111.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Bruno Caboclo,SF,MEM,vs CHI,7th,111.00,3500,0,0,7.6,0.0,1.52,54.72,0.00,0.00,0,38.0,4.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Adam Mokoka,SG,CHI,@ MEM,23rd,113.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Shaquille Harrison,PG,CHI,@ MEM,23rd,113.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,4,4.20,1.2
Josh Jackson,SF,MEM,vs CHI,7th,111.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Cristiano Da Silva Felicio,C,CHI,@ MEM,17th,113.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Zylan Cheatham,PF,NOP,vs DAL,14th,114.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Josh Reaves,SG,DAL,@ NOP,1st,112.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
E'Twaun Moore,SF,NOP,vs DAL,11th,114.50,3500,6.9,6.9,11.6,2.0,0.97,34.80,0.00,0.00,0,21.6,7.0,12.0,9.75,6.91,6.91,100,,0,2,,,,
Zion Williamson,PF,NOP,vs DAL,14th,114.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jaxson Hayes,PF,NOP,vs DAL,5th,114.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Josh Gray,PG,NOP,vs DAL,10th,114.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Isaiah Roby,PF,DAL,@ NOP,3rd,112.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Boban Marjanovic,C,DAL,@ NOP,1st,112.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ryan Broekhoff,PF,DAL,@ NOP,1st,112.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Courtney Lee,SG,DAL,@ NOP,1st,112.50,3500,11.8,11.8,5.2,0.0,0.33,11.70,0.00,0.00,0,13.7,5.0,16.0,16.75,11.83,11.83,100,,0,3.4,Y,6,2.00,0.6
Darius Miller,SF,NOP,vs DAL,13th,114.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Antonius Cleveland,SG,DAL,@ NOP,1st,112.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Garrison Mathews,SG,WAS,@ OKC,28th,105.25,3500,0,0,1.5,1.0,1.50,54.00,0.00,0.00,0,0.0,0.0,1.0,0.00,0.00,0.00,100,,0,0,,13,1.70,0.5
Darius Bazley,SF,OKC,vs WAS,16th,113.25,3500,13.1,13.1,5.6,0.0,0.29,10.61,0.00,0.00,0,9.2,3.0,19.0,16.75,13.09,13.09,100,,0,3.7,,15,10.40,3
Deonte Burton,SG,OKC,vs WAS,21st,113.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,4,1.20,0.3
Luguentz Dort,SG,OKC,vs WAS,26th,113.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Andre Roberson,SG,OKC,vs WAS,21st,113.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Troy Brown,SF,WAS,@ OKC,11th,105.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Devon Hall,SG,OKC,vs WAS,21st,113.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Hamidou Diallo,SG,OKC,vs WAS,21st,113.25,3500,15.1,15.1,15.6,0.0,0.68,24.42,0.00,0.00,0,24.3,8.0,23.0,20.25,15.13,15.13,100,,0,4.3,,18,11.00,3.1
Ian Mahinmi,C,WAS,@ OKC,4th,105.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Moritz Wagner,C,WAS,@ OKC,4th,105.25,3500,14.9,14.9,10.4,0.0,0.61,22.02,0.00,0.00,0,26.1,5.0,17.0,17.25,14.91,14.91,100,,0,4.3,,17,16.40,4.7
Admiral Schofield,SF,WAS,@ OKC,12th,105.25,3500,6.9,6.9,1.5,1.0,0.09,3.38,0.00,0.00,0,7.6,3.0,16.0,18.50,6.85,6.85,100,,0,2,,10,13.00,3.7
Chris Chiozza,PG,WAS,@ OKC,11th,105.25,3500,16.1,16.1,18.1,3.0,0.95,34.29,0.00,0.00,0,15.0,5.0,19.0,18.00,16.12,16.12,100,,0,4.6,,15,12.20,3.5
Justin Robinson,PG,WAS,@ OKC,11th,105.25,3500,5.5,5.5,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,1.0,11.00,5.45,5.45,100,,0,1.6,,,,
Abdel Nader,SF,OKC,vs WAS,22nd,113.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,12,2.20,0.6
Nerlens Noel,PF,OKC,vs WAS,16th,113.25,3500,9.5,9.5,7.4,0.0,1.48,53.28,0.00,0.00,0,8.8,1.0,5.0,8.00,9.52,9.52,100,,0,2.7,,7,2.70,0.8
Justin Patton,C,OKC,vs WAS,14th,113.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Terrance Ferguson,SG,OKC,vs WAS,21st,113.25,3500,11.8,11.8,4.9,1.0,0.20,7.35,0.00,0.00,0,3.4,0.0,24.0,25.50,11.82,11.82,100,,0,3.4,Y,22,6.80,1.9
Malik Beasley,SG,DEN,vs PHX,6th,115.75,3500,12.6,12.6,9.7,1.0,0.75,26.86,0.00,0.00,0,26.4,6.0,13.0,16.00,12.55,12.55,100,,0,3.6,,29,25.30,7.2
Vlatko Cancar,SF,DEN,vs PHX,3rd,115.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Cheick Diallo,PF,PHX,@ DEN,26th,103.75,3500,10.9,10.9,2.0,0.0,1.00,36.00,0.00,0.00,0,17.6,0.0,2.0,10.25,10.86,10.86,100,,0,3.1,,2,-1.00,
Aron Baynes,C,PHX,@ DEN,26th,103.75,3500,20.3,20.3,6.9,1.0,0.69,24.84,0.00,0.00,0,20.0,3.0,10.0,24.25,20.34,20.34,100,,0,5.8,Y,29,29.90,8.5
Jared Harper,PG,PHX,@ DEN,13th,103.75,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,20.0,1.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
PJ Dozier,SG,DEN,vs PHX,6th,115.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Juan Hernangomez,SF,DEN,vs PHX,3rd,115.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Elie Okobo,SG,PHX,@ DEN,13th,103.75,3500,0,0,3.0,0.0,1.50,54.00,0.00,0.00,0,20.0,1.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Bol Bol,C,DEN,vs PHX,13th,115.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Cameron Johnson,SF,PHX,@ DEN,28th,103.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jarred Vanderbilt,SF,DEN,vs PHX,1st,115.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jalen Lecque,PG,PHX,@ DEN,13th,103.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Moses Brown,C,POR,@ SAC,10th,114.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
DaQuan Jeffries,SF,SAC,vs POR,10th,113.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Skal Labissiere,PF,POR,@ SAC,8th,114.25,3500,12.3,12.3,14.7,1.0,1.34,48.11,0.00,0.00,0,25.6,4.0,11.0,12.25,12.26,12.26,100,,0,3.5,,6,2.00,0.6
Jaylen Hoard,SF,POR,@ SAC,8th,114.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Caleb Swanigan,PF,SAC,vs POR,15th,113.25,3500,0,0,5.4,0.0,2.70,97.20,0.00,0.00,0,36.3,0.0,2.0,0.00,0.00,0.00,100,,0,0,,3,3.00,0.9
Anthony Tolliver,PF,POR,@ SAC,8th,114.25,3500,8.5,8.5,-1.0,0.0,-0.08,-2.77,0.00,0.00,0,6.3,1.0,13.0,13.25,8.48,8.48,100,,0,2.4,,11,3.90,1.1
Gary Trent Jr.,SG,POR,@ SAC,16th,114.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,2,0.00,
Yogi Ferrell,PG,SAC,vs POR,12th,113.25,3500,0,0,4.2,0.0,1.05,37.80,0.00,0.00,0,19.3,2.0,4.0,0.00,0.00,0.00,100,,0,0,,3,8.00,2.3
Anfernee Simons,PG,POR,@ SAC,16th,114.25,3500,10.2,10.2,10.0,0.0,0.83,30.00,0.00,0.00,0,30.3,7.0,12.0,14.25,10.22,10.22,100,,0,2.9,,21,17.40,5
Justin James,SG,SAC,vs POR,10th,113.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,3,2.00,0.6
Nassir Little,SF,POR,@ SAC,27th,114.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,2,0.00,
Pau Gasol,C,POR,@ SAC,10th,114.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Wenyen Gabriel,PF,SAC,vs POR,12th,113.25,3500,0,0,1.2,0.0,0.60,21.60,0.00,0.00,0,36.3,0.0,2.0,0.00,0.00,0.00,100,,0,0,,3,2.00,0.6
Nigel Williams-Goss,PG,UTA,@ LAL,6th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
DeMarcus Cousins,C,LAL,vs UTA,17th,109.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Georges Niang,PF,UTA,@ LAL,11th,106.75,3500,11,11,1.2,0.0,0.40,14.40,0.00,0.00,0,0.0,0.0,3.0,13.25,11.01,11.01,100,,0,3.1,,23,11.90,3.4
