Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Brandon Allen,,,QB,6000,CIN,@BAL,19.0,BAL by 13,8%,-18%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Peterman,,,QB,6000,LV,@KC,21.5,KC by 13,-22%,35%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Lauletta,,,QB,6000,ATL,CAR,27.8,ATL by 1,-9%,5%,-21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Smith,,,QB,6000,WAS,LAR,19.0,LAR by 7,-8%,3%,-4%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.6,0.3
Jake Luton,,,QB,6000,JAX,@HOU,24.0,HOU by 6,-15%,52%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Gilbert,,,QB,6000,CLE,IND,22.3,IND by 1.5,-36%,-36%,-43%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex McGough,,,QB,6000,HOU,JAX,30.0,HOU by 6,5%,16%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian McCaffrey,,O,RB,6000,CAR,@ATL,26.8,ATL by 1,37%,-11%,11%,0.0,0.0,0.0,0.0,0.0,20.5,20.5,0.0,6.0,3.8,4.5,4.5,0.0,0.0,7.4,0,24.9,24.9,24.9,22.0,27.7,0.0,0.0,0.0,0.0
James Morgan,,,QB,6000,NYJ,ARI,19.8,ARI by 7,-5%,4%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devlin Hodges,,,QB,6000,PIT,PHI,25.3,PIT by 7,-3%,-9%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Glennon,,,QB,6000,JAX,@HOU,24.0,HOU by 6,-15%,52%,-8%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Brian Lewerke,,,QB,6000,NE,DEN,,,3%,-9%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Kelly,,,QB,6000,IND,@CLE,23.8,IND by 1.5,24%,-24%,31%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeShone Kizer,,,QB,6000,LV,@KC,21.5,KC by 13,-22%,35%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Higbee,3,,TE,6000,LAR,@WAS,26.0,LAR by 7,-17%,9%,51%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.8,4.6,0.8,10.3,7,12.2,10.5,10.5,0.1,20.9,8.2,1.4,2.2,0.4
Alex Tanney,,,QB,6000,NYG,@DAL,22.3,DAL by 9.5,3%,44%,17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Flacco,0,,QB,6000,NYJ,ARI,19.8,ARI by 7,-5%,4%,-3%,2.0,2.0,33.7,0.0,8.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.6,0.6,0.6,0.6,0.6,14.8,2.5,13.8,2.3
Cooper Rush,,,QB,6000,NYG,@DAL,22.3,DAL by 9.5,3%,44%,17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendall Hinton,,,QB,6000,DEN,@NE,,,-6%,-4%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Montez,,,QB,6000,WAS,LAR,19.0,LAR by 7,-8%,3%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Griffin III,,,QB,6000,BAL,CIN,32.0,BAL by 13,-3%,33%,-9%,1.0,1.0,0.2,0.0,4.5,2.0,2.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1,-0.2,-0.2,-0.2,-0.9,0.5,0.1,0.0,-0.1,-0.0
David Fales,,,QB,6000,NYJ,ARI,19.8,ARI by 7,-5%,4%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Schaub,,,QB,6000,ATL,CAR,27.8,ATL by 1,-9%,5%,-21%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Bryce Perkins,,,QB,6000,LAR,@WAS,26.0,LAR by 7,-17%,9%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case Keenum,,,QB,6000,CLE,IND,22.3,IND by 1.5,-36%,-36%,-43%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Trace McSorley,,,QB,6000,BAL,CIN,32.0,BAL by 13,-3%,33%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Finley,,,QB,6000,CIN,@BAL,19.0,BAL by 13,8%,-18%,9%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Darrell Henderson,1,,RB,6000,LAR,@WAS,26.0,LAR by 7,-17%,9%,-13%,0.0,0.0,0.0,0.0,0.0,13.3,10.8,9.7,3.3,5.2,2.3,1.8,1.4,0.3,8.9,17,14.0,10.6,10.6,1.1,20.2,7.7,1.3,20.3,3.4
Nate Sudfeld,,,QB,6000,PHI,@PIT,18.3,PIT by 7,-6%,-55%,-29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Beathard,,,QB,6000,SF,MIA,29.3,SF by 9,14%,4%,17%,19.0,19.0,0.9,3.0,7.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.5,5.5,5.5,5.5,5.5,0.3,0.0,5.8,1.0
John Wolford,,,QB,6000,LAR,@WAS,26.0,LAR by 7,-17%,9%,12%,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Le'Veon Bell,0,,RB,6000,NYJ,ARI,19.8,ARI by 7,-5%,4%,22%,0.0,0.0,0.0,0.0,0.0,6.0,6.0,13.5,0.0,2.3,2.0,2.0,4.2,0.0,16.0,28,5.6,5.6,5.6,5.6,5.6,11.0,1.8,7.2,1.2
Andy Dalton,,,QB,6000,DAL,NYG,31.8,DAL by 9.5,-11%,-11%,-15%,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.4,0.4
CeeDee Lamb,7,,WR,5900,DAL,NYG,31.8,DAL by 9.5,-11%,-11%,4%,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.1,0.0,4.3,7.3,7.0,6.8,0.8,11.0,11,15.4,13.7,13.7,7.1,20.3,11.3,1.9,16.4,2.8
Chase Edmonds,1,,RB,5900,ARI,@NYJ,26.8,ARI by 7,-4%,8%,22%,0.0,0.0,0.0,0.0,0.0,3.3,4.0,5.1,1.0,3.7,4.0,4.3,3.2,1.0,4.3,13,6.6,7.9,7.9,2.9,13.0,7.0,1.2,17.7,3.0
Antonio Gibson,1,,RB,5800,WAS,LAR,19.0,LAR by 7,-8%,3%,-3%,0.0,0.0,0.0,0.0,0.0,11.7,11.0,14.5,2.3,4.2,3.3,3.0,3.6,0.0,8.2,29,14.7,12.3,12.3,6.0,18.7,12.5,2.2,7.6,1.3
Diontae Johnson,1,Q,WR,5800,PIT,PHI,25.3,PIT by 7,-3%,-9%,1%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.3,9.0,8.3,8.3,7.4,0.3,6.0,13,8.9,8.9,8.9,-0.4,18.3,11.3,1.9,0.3,0.1
Darius Slayton,7,,WR,5800,NYG,@DAL,22.3,DAL by 9.5,3%,44%,44%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,7.3,7.3,1.5,8.1,11,5.3,10.3,10.3,0.3,20.3,11.0,1.9,16.9,2.9
Michael Gallup,0,,WR,5700,DAL,NYG,31.8,DAL by 9.5,-11%,-11%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.0,6.3,0.3,11.5,10,11.2,10.0,10.0,1.4,18.6,11.0,1.9,9.3,1.6
Hayden Hurst,0,,TE,5700,ATL,CAR,27.8,ATL by 1,-9%,5%,-29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.5,5.6,0.5,7.4,9,9.8,8.7,8.7,3.9,13.4,8.8,1.5,1.8,0.3
Rex Burkhead,0,,RB,5700,NE,DEN,,,3%,-9%,-36%,0.0,0.0,0.0,0.0,0.0,7.7,7.5,8.6,2.0,4.3,5.7,4.3,2.5,1.0,5.9,15,14.6,11.7,11.7,-1.4,24.9,0.0,0.0,0.0,0.0
T.Y. Hilton,4,,WR,5700,IND,@CLE,23.8,IND by 1.5,24%,-24%,43%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.3,5.5,6.9,0.5,7.4,11,5.1,5.7,5.7,4.1,7.2,9.5,1.7,9.9,1.7
Noah Fant,,Q,TE,5700,DEN,@NE,,,-6%,-4%,-37%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.8,1.7,1.3,8.1,3,9.6,11.4,11.4,5.8,16.9,0.0,0.0,0.0,0.0
Sammy Watkins,0,Q,WR,5600,KC,LV,34.5,KC by 13,0%,15%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,3.0,6.0,6.8,6.8,1.3,7.3,10,5.2,8.4,8.4,1.2,15.6,10.0,1.8,9.4,1.7
Tevin Coleman,,O,RB,5600,SF,MIA,29.3,SF by 9,14%,4%,24%,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.5,1.7,2.0,2.0,0.0,0.5,8.5,0,4.0,4.0,4.0,2.5,5.4,0.0,0.0,0.0,0.0
Mike Gesicki,,,TE,5600,MIA,@SF,20.3,SF by 9,-26%,-7%,-54%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.5,6.0,1.5,8.6,10,11.0,9.4,9.4,0.0,18.8,8.0,1.4,11.6,2.1
Brandon Aiyuk,1,,WR,5600,SF,MIA,29.3,SF by 9,14%,4%,14%,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.0,0.3,17.3,5.3,5.3,5.9,1.3,6.8,11,11.4,11.4,11.4,3.6,19.2,9.1,1.6,5.9,1.1
Christian Kirk,0,,WR,5600,ARI,@NYJ,26.8,ARI by 7,-4%,8%,-9%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,3.0,4.7,4.7,6.2,0.7,5.4,10,5.6,5.6,5.6,1.0,10.2,8.6,1.5,10.3,1.8
Jarvis Landry,1,,WR,5600,CLE,IND,22.3,IND by 1.5,-36%,-36%,-13%,0.3,0.3,0.0,0.0,37.0,0.0,0.0,0.2,0.0,0.0,4.3,4.8,6.6,0.3,10.1,10,8.2,8.3,8.3,5.0,11.6,8.9,1.6,10.8,1.9
Russell Gage,0,,WR,5600,ATL,CAR,27.8,ATL by 1,-9%,5%,-16%,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.3,-2.0,5.0,6.8,7.5,1.8,7.7,11,6.7,9.0,9.0,2.3,15.7,9.5,1.7,2.6,0.5
Dallas Goedert,,O,TE,5500,PHI,@PIT,18.3,PIT by 7,-6%,-55%,-39%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.7,7.7,0,8.8,8.8,8.8,-1.2,18.8,0.0,0.0,0.0,0.0
Sony Michel,,O,RB,5500,NE,DEN,,,3%,-9%,-36%,0.0,0.0,0.0,0.0,0.0,8.7,8.7,0.6,1.7,6.7,1.0,1.0,0.0,0.0,7.7,1,8.9,8.9,8.9,2.3,15.5,0.0,0.0,0.0,0.0
Myles Gaskin,0,,RB,5500,MIA,@SF,20.3,SF by 9,-26%,-7%,-44%,0.0,0.0,0.0,0.0,0.0,13.0,12.0,11.7,3.5,4.0,5.3,5.0,4.0,0.3,5.7,25,10.3,9.9,9.9,7.8,11.9,10.6,1.9,17.6,3.2
Golden Tate,0,,WR,5500,NYG,@DAL,22.3,DAL by 9.5,3%,44%,44%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.0,6.0,7.1,0.3,5.7,11,5.8,5.8,5.8,4.1,7.4,9.6,1.7,6.2,1.1
Devonta Freeman,3,,RB,5500,NYG,@DAL,22.3,DAL by 9.5,3%,44%,3%,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10.4,0.5,2.7,2.0,2.0,2.8,1.0,8.8,21,4.9,4.9,4.9,-0.6,10.4,10.0,1.8,15.7,2.9
Evan Engram,1,,TE,5500,NYG,@DAL,22.3,DAL by 9.5,3%,44%,43%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,7.5,7.5,1.0,4.4,12,6.6,5.4,5.4,2.1,8.7,9.5,1.7,9.0,1.6
Jerry Jeudy,,,WR,5500,DEN,@NE,,,-6%,-4%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.7,7.0,7.8,0.5,8.4,12,9.8,9.2,9.2,6.6,11.8,0.0,0.0,0.0,0.0
DeSean Jackson,,Q,WR,5500,PHI,@PIT,18.3,PIT by 7,-6%,-55%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.7,0.0,0.0,6.0,0,5.7,5.7,5.7,2.0,9.4,0.0,0.0,0.0,0.0
Malcolm Brown,,,RB,5400,LAR,@WAS,26.0,LAR by 7,-17%,9%,-13%,0.0,0.0,0.0,0.0,0.0,9.0,11.3,9.1,2.3,4.0,2.7,3.0,3.7,0.5,4.2,19,4.9,9.8,9.8,-0.3,19.9,7.3,1.4,2.9,0.5
Tee Higgins,1,,WR,5400,CIN,@BAL,19.0,BAL by 13,8%,-18%,-6%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,13.0,7.3,5.5,6.7,1.0,6.9,11,11.5,8.6,8.6,0.7,16.6,8.5,1.6,8.2,1.5
Mo Alie-Cox,2,,TE,5400,IND,@CLE,23.8,IND by 1.5,24%,-24%,54%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.3,2.9,1.0,14.9,5,11.3,9.2,9.2,4.4,14.1,5.6,1.0,0.0,0.0
A.J. Green,1,Q,WR,5400,CIN,@BAL,19.0,BAL by 13,8%,-18%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.3,7.0,0.5,3.6,11,3.8,4.7,4.7,1.8,7.7,8.0,1.5,0.0,0.0
Keelan Cole,,,WR,5400,JAX,@HOU,24.0,HOU by 6,-15%,52%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,5.7,5.5,5.2,0.3,8.8,8,9.2,10.2,10.2,5.8,14.6,7.8,1.4,9.7,1.8
Dalton Schultz,4,,TE,5300,DAL,NYG,31.8,DAL by 9.5,-11%,-11%,-35%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,5.3,1.3,7.8,8,13.1,10.2,10.2,2.9,17.5,8.5,1.6,1.1,0.2
Sterling Shepard,,O,WR,5300,NYG,@DAL,22.3,DAL by 9.5,3%,44%,44%,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,6.0,5.0,5.0,0.0,0.5,7.6,0,6.1,6.1,6.1,3.8,8.4,0.0,0.0,0.0,0.0
Laviska Shenault Jr.,1,,WR,5300,JAX,@HOU,24.0,HOU by 6,-15%,52%,-6%,0.0,0.0,0.0,0.0,0.0,2.3,2.3,1.4,0.3,5.9,5.3,5.0,5.7,0.5,9.6,11,8.7,9.6,9.6,6.7,12.5,8.5,1.6,11.4,2.2
Frank Gore,,,RB,5300,NYJ,ARI,19.8,ARI by 7,-5%,4%,22%,0.0,0.0,0.0,0.0,0.0,16.3,13.8,9.1,2.5,3.2,1.7,1.3,1.2,0.3,2.2,16,5.7,4.9,4.9,2.9,6.9,4.8,0.9,3.0,0.6
Zach Pascal,1,,WR,5300,IND,@CLE,23.8,IND by 1.5,24%,-24%,43%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,5.3,4.8,5.7,1.3,6.8,10,7.0,6.0,6.0,3.0,8.9,7.9,1.5,2.5,0.5
Henry Ruggs III,0,,WR,5300,LV,@KC,21.5,KC by 13,-22%,35%,-27%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.0,5.5,4.0,4.0,5.2,0.0,7.4,9,4.5,4.5,4.5,-0.6,9.6,7.3,1.4,18.8,3.5
D'Ernest Johnson,0,,RB,5300,CLE,IND,22.3,IND by 1.5,-36%,-36%,-36%,0.0,0.0,0.0,0.0,0.0,4.3,3.5,8.8,0.0,7.1,0.0,0.0,0.9,0.0,0.0,15,3.2,2.5,2.5,-2.2,7.2,6.3,1.2,4.1,0.8
Brandin Cooks,1,,WR,5200,HOU,JAX,30.0,HOU by 6,5%,16%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,5.3,5.3,5.5,0.3,6.6,9,5.3,4.7,4.7,-0.4,9.8,8.6,1.7,26.1,5.0
Braxton Berrios,,,WR,5200,NYJ,ARI,19.8,ARI by 7,-5%,4%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.8,2.7,0.5,6.5,4,9.8,7.3,7.3,-1.1,15.8,2.9,0.6,1.3,0.3
Austin Hooper,0,,TE,5200,CLE,IND,22.3,IND by 1.5,-36%,-36%,-70%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.3,5.0,0.5,5.6,8,6.4,5.4,5.4,1.0,9.8,7.2,1.4,8.2,1.6
J.K. Dobbins,2,,RB,5200,BAL,CIN,32.0,BAL by 13,-3%,33%,9%,0.0,0.0,0.0,0.0,0.0,2.7,3.8,5.7,0.5,6.1,2.3,1.8,2.1,0.0,7.4,12,5.1,7.4,7.4,2.4,12.3,7.3,1.4,7.0,1.3
Tim Patrick,,,WR,5200,DEN,@NE,,,-6%,-4%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,6.3,0.5,10.0,10,12.0,10.2,10.2,2.5,18.0,0.0,0.0,0.0,0.0
Cam Akers,,,RB,5200,LAR,@WAS,26.0,LAR by 7,-17%,9%,-13%,0.0,0.0,0.0,0.0,0.0,8.5,8.5,7.0,1.0,3.1,0.5,0.5,1.7,0.0,4.0,13,3.1,3.1,3.1,0.6,5.5,5.3,1.0,6.1,1.2
N'Keal Harry,,,WR,5200,NE,DEN,,,3%,-9%,19%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,2.0,7.3,7.0,6.0,2.0,5.9,9,8.5,7.4,7.4,4.0,10.9,0.0,0.0,0.0,0.0
Kendrick Bourne,,,WR,5200,SF,MIA,29.3,SF by 9,14%,4%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.5,4.5,0.5,9.0,7,7.3,6.6,6.6,4.3,8.8,5.8,1.1,10.0,1.9
Curtis Samuel,2,,WR,5100,CAR,@ATL,26.8,ATL by 1,37%,-11%,10%,0.0,0.0,0.0,0.0,0.0,3.3,2.8,1.2,0.8,3.2,3.3,4.5,5.3,0.5,8.2,10,6.1,6.3,6.3,5.3,7.3,8.3,1.6,8.9,1.7
Mecole Hardman,1,,WR,5100,KC,LV,34.5,KC by 13,0%,15%,-5%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.0,3.0,4.3,3.5,2.8,0.3,10.3,4,11.0,8.6,8.6,2.2,14.9,6.6,1.3,6.0,1.2
Nyheim Hines,,,RB,5100,IND,@CLE,23.8,IND by 1.5,24%,-24%,-12%,0.0,0.0,0.0,0.0,0.0,5.3,5.8,4.7,2.0,3.2,3.0,4.3,3.9,0.8,5.7,14,4.6,9.3,9.3,-0.6,19.1,7.2,1.4,4.0,0.8
Randall Cobb,,,WR,5100,HOU,JAX,30.0,HOU by 6,5%,16%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.0,4.5,5.1,0.5,11.8,8,10.2,8.4,8.4,2.0,14.9,7.5,1.5,7.7,1.5
Eric Ebron,4,,TE,5100,PIT,PHI,25.3,PIT by 7,-3%,-9%,67%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,5.1,0.7,8.1,8,7.3,7.3,7.3,1.4,13.1,8.2,1.6,4.8,0.9
James White,2,,RB,5100,NE,DEN,,,3%,-9%,-36%,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.4,0.5,5.4,5.5,5.5,4.6,0.5,6.2,12,8.1,8.1,8.1,6.1,10.0,0.0,0.0,0.0,0.0
Chris Hogan,,D,WR,5100,NYJ,ARI,19.8,ARI by 7,-5%,4%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,5.8,6.3,1.0,4.3,10,4.9,3.8,3.8,-1.0,8.7,5.2,1.0,3.5,0.7
Hunter Renfrow,0,,WR,5100,LV,@KC,21.5,KC by 13,-22%,35%,-27%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,5.5,6.2,1.0,9.0,10,10.3,8.5,8.5,2.2,14.8,9.3,1.8,4.7,0.9
Preston Williams,0,,WR,5100,MIA,@SF,20.3,SF by 9,-26%,-7%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.3,4.9,1.0,5.2,8,5.6,5.5,5.5,3.9,7.0,5.9,1.2,18.6,3.6
Jalen Reagor,,O,WR,5000,PHI,@PIT,18.3,PIT by 7,-6%,-55%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,12.0,0,6.1,6.1,6.1,6.0,6.1,0.0,0.0,0.0,0.0
Dontrelle Inman,,,WR,5000,WAS,LAR,19.0,LAR by 7,-8%,3%,-19%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,6.2,0.5,5.0,10,8.3,7.0,7.0,0.1,13.9,6.6,1.3,0.3,0.1
Alshon Jeffery,,Q,WR,5000,PHI,@PIT,18.3,PIT by 7,-6%,-55%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damion Ratley,0,,WR,5000,NYG,@DAL,22.3,DAL by 9.5,3%,44%,44%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.3,2.7,0.8,7.0,4,2.8,2.1,2.1,-0.4,4.5,3.4,0.7,0.0,0.0
KJ Hamler,,Q,WR,5000,DEN,@NE,,,-6%,-4%,12%,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,3.5,4.0,4.0,0.0,0.3,6.5,0,3.8,3.8,3.8,0.2,7.5,0.0,0.0,0.0,0.0
Kalen Ballage,,,RB,5000,NYJ,ARI,19.8,ARI by 7,-5%,4%,22%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,4.3,3.3,3.3,0.5,0.3,6.7,3,4.2,4.2,4.2,1.1,7.2,1.3,0.3,0.0,0.0
Willie Snead,0,,WR,5000,BAL,CIN,32.0,BAL by 13,-3%,33%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,3.0,0.8,11.7,5,2.8,5.7,5.7,-0.2,11.6,5.0,1.0,0.0,0.0
Dion Lewis,,,RB,5000,NYG,@DAL,22.3,DAL by 9.5,3%,44%,3%,0.0,0.0,0.0,0.0,0.0,4.0,3.3,2.4,0.3,2.4,3.7,3.0,2.6,0.5,4.5,8,6.0,4.5,4.5,-1.7,10.7,3.5,0.7,1.1,0.2
