Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Daryl Macon,PG,MIA,vs WAS,22nd,118.75,3500,0,3.1,0.8,0.3,0.19,6.92,8.25,1.55,0,14.0,1.0,4.3,0.00,0.00,0.00,100,,0,0,,,,
Udonis Haslem,PF,MIA,vs WAS,20th,118.75,3500,0,0.2,4.3,0.0,0.78,28.15,3.24,0.10,0,10.6,0.5,5.5,0.00,0.00,0.00,100,,0,0,,,,
Derrick Jones Jr.,SF,MIA,vs WAS,26th,118.75,3500,1.2,22.5,10.9,0.7,0.83,29.89,11.07,6.08,3.84,16.8,4.0,13.2,12.50,10.35,10.35,100,,44,3,,27,21.60,6.2
C.J. Miles,SF,WAS,@ MIA,12th,109.75,3500,0,15.6,13.4,1.2,0.84,30.43,10.53,7.80,0,19.2,5.9,15.9,0.00,0.00,0.00,100,,42,0,,,,
Max Strus,SF,CHI,vs GSW,18th,109.00,3500,0,6.2,3.1,0.0,1.03,37.20,22.32,3.10,0,14.8,1.5,3.0,0.00,0.00,0.00,100,,0,0,,,,
Luke Kornet,PF,CHI,vs GSW,17th,109.00,3500,3.1,18.4,9.4,0.5,0.82,29.20,10.93,4.35,3.72,16.6,4.0,11.5,12.25,9.65,9.65,100,,54,2.8,,6,3.00,0.9
Ryan Arcidiacono,PG,CHI,vs GSW,9th,109.00,3500,1.5,22.5,10.4,1.8,0.62,22.31,11.09,6.00,5.08,11.4,3.6,16.7,16.50,10.54,10.54,100,,42,3,,16,5.90,1.7
Jacob Evans III,SG,GSW,@ CHI,1st,105.00,3500,0,16.7,8.7,0.7,0.61,21.77,10.38,8.34,0,9.5,4.0,14.3,0.00,0.00,0.00,100,,4,0,,,,
Daniel Gafford,PF,CHI,vs GSW,3rd,109.00,3500,0,29.6,8.9,0.1,0.85,30.47,17.38,9.28,6.52,9.2,2.4,10.5,13.50,10.99,10.99,100,,0,3.1,,13,8.60,2.5
Alen Smailagic,PF,GSW,@ CHI,19th,105.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Adam Mokoka,SG,CHI,vs GSW,18th,109.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Stephen Curry,PG,GSW,@ CHI,1st,105.00,3500,0,20.6,37.5,6.5,1.34,48.21,10.10,10.29,0,31.1,16.5,28.0,0.00,0.00,0.00,100,,73,0,,,,
Damion Lee,SG,GSW,@ CHI,14th,105.00,3500,0,19.8,18.4,1.8,0.84,30.39,11.47,9.92,0,20.0,8.3,21.8,0.00,0.00,0.00,100,,46,0,,,,
Cristiano Da Silva Felicio,C,CHI,vs GSW,3rd,109.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Darius Bazley,SF,OKC,vs MIN,5th,110.50,3500,4.2,28.4,10.9,0.6,0.64,23.18,13.28,6.90,8.02,12.4,3.8,16.9,21.75,14.56,14.56,100,,37,4.2,,16,8.80,2.5
Jordan McLaughlin,PG,MIN,@ OKC,20th,107.50,3500,0,6,7.6,2.0,0.53,19.20,8.68,2.98,0,12.9,3.8,14.3,0.00,0.00,0.00,100,,61,0,,,,
Deonte Burton,SG,OKC,vs MIN,26th,110.50,3500,0,10.2,6.1,0.4,0.66,23.95,9.78,5.12,0,15.7,3.0,9.2,0.00,0.00,0.00,100,,16,0,,,,
Luguentz Dort,SG,OKC,vs MIN,25th,110.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,7,4.20,1.2
Andre Roberson,SG,OKC,vs MIN,26th,110.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Shabazz Napier,PG,MIN,@ OKC,20th,107.50,3500,0,30.5,17.8,3.5,0.92,33.34,11.52,8.99,4.64,17.1,5.9,19.3,14.50,12.48,12.48,100,,49,3.6,,14,14.40,4.1
Devon Hall,SG,OKC,vs MIN,26th,110.50,3500,0,6.2,4.1,1.0,0.55,19.68,13.63,3.10,0,19.3,2.0,7.5,0.00,0.00,0.00,100,,0,0,,4,0.00,
Jaylen Nowell,PG,MIN,@ OKC,20th,107.50,3500,0,7.7,3.9,1.5,0.52,18.48,9.90,3.85,0,8.3,2.0,7.5,0.00,0.00,0.00,100,,0,0,,,,
Abdel Nader,SF,OKC,vs MIN,30th,110.50,3500,7.9,34.2,10.4,0.6,0.73,26.53,12.84,7.51,9.18,19.8,4.8,14.2,25.75,19.21,19.21,100,,28,5.5,Y,30,10.40,3
Jordan Bell,PF,MIN,@ OKC,7th,107.50,3500,0,15.2,7.9,0.6,0.98,34.93,23.73,7.60,0,21.0,2.0,8.1,0.00,0.00,0.00,100,,4,0,,21,21.00,6
Treveon Graham,SG,MIN,@ OKC,19th,107.50,3500,3.6,26.3,14.4,1.2,0.61,21.72,8.30,6.49,4.84,14.0,6.8,23.8,21.00,13.32,13.32,100,,55,3.8,,14,7.60,2.2
Justin Patton,C,OKC,vs MIN,23rd,110.50,3500,0,0.6,1.7,0.0,0.38,13.60,7.80,0.30,0,18.1,1.5,4.5,0.00,0.00,0.00,100,,0,0,,,,
Naz Reid,PF,MIN,@ OKC,12th,107.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Gorgui Dieng,C,MIN,@ OKC,12th,107.50,3500,0,36.8,16.6,1.2,1.32,47.66,16.31,10.65,5.89,17.4,4.3,12.6,13.00,15.47,15.47,100,,36,4.4,,15,9.10,2.6
Terrance Ferguson,SG,OKC,vs MIN,26th,110.50,3500,0,12.3,11.3,1.0,0.43,15.57,6.81,6.15,0,9.4,4.8,26.2,0.00,0.00,0.00,100,,46,0,,,,
Mike Muscala,PF,OKC,vs MIN,5th,110.50,3500,0,20.3,9.3,1.1,0.80,28.75,18.78,6.58,4.7,15.8,4.0,11.6,9.00,7.12,7.12,100,,29,2,,,,
Patrick Patterson,PF,LAC,@ MIL,30th,114.75,3500,2.7,31.6,10.3,0.8,0.73,26.19,17.17,8.28,9.42,16.5,4.3,14.2,19.75,15.07,15.07,100,,20,4.3,,7,3.90,1.1
Wesley Matthews,SG,MIL,vs LAC,21st,118.75,3500,4.6,29.4,14.0,1.4,0.58,20.84,8.41,7.09,5.61,13.2,6.4,24.1,24.00,15.25,15.25,100,,49,4.4,Y,23,20.90,6
Johnathan Motley,PF,LAC,@ MIL,30th,114.75,3500,0,0,5.2,2.0,1.30,46.80,0.00,0.00,0,32.7,1.0,4.0,0.00,0.00,0.00,100,,0,0,,,,
Kyle Korver,SG,MIL,vs LAC,21st,118.75,3500,0,18,9.6,0.7,0.63,22.59,11.55,5.43,3.37,16.4,5.1,15.3,10.50,7.11,7.11,100,,43,2,,19,8.30,2.4
Robin Lopez,C,MIL,vs LAC,21st,118.75,3500,1.5,24.9,10.6,0.6,0.73,26.24,14.21,6.68,5.92,17.3,4.0,14.5,15.00,11.50,11.50,100,,37,3.3,,12,13.30,3.8
Dragan Bender,PF,MIL,vs LAC,16th,118.75,3500,0,9.2,9.0,1.0,0.93,33.39,16.11,4.58,0,16.0,2.7,9.7,0.00,0.00,0.00,100,,49,0,,,,
Terance Mann,SG,LAC,@ MIL,7th,114.75,3500,0,17.3,8.4,1.5,0.76,27.30,19.15,8.63,0,12.8,2.7,11.1,0.00,0.00,0.00,100,,0,0,,10,5.20,1.5
Thanasis Antetokounmpo,SF,MIL,vs LAC,4th,118.75,3500,0,11.8,5.4,1.0,0.90,32.40,23.80,5.90,0,21.9,2.5,6.0,0.00,0.00,0.00,100,,0,0,,,,
Mfiondu Kabengele,SF,LAC,@ MIL,30th,114.75,3500,0,9.3,3.8,0.0,1.00,35.37,27.11,4.65,0,18.7,1.7,3.8,0.00,0.00,0.00,100,,0,0,,9,10.40,3
Amir Coffey,PF,LAC,@ MIL,7th,114.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Cameron Reynolds,SG,MIL,vs LAC,4th,118.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Frank Mason III,PG,MIL,vs LAC,15th,118.75,3500,0,0,7.0,2.0,0.70,25.20,0.00,0.00,0,21.4,4.0,10.0,0.00,0.00,0.00,100,,0,0,,,,
Luka Samanic,PF,SAS,vs SAC,4th,109.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
DaQuan Jeffries,SF,SAC,@ SAS,11th,105.50,3500,0,4.7,2.4,0.5,0.44,15.38,9.40,2.35,0,2.4,0.5,5.5,0.00,0.00,0.00,100,,0,0,,,,
DeMarre Carroll,SF,SAS,vs SAC,21st,109.50,3500,0.5,13.1,7.3,0.9,0.67,23.94,13.03,3.61,3.08,14.6,2.3,10.9,8.50,5.87,5.87,100,,51,1.7,,,,
Caleb Swanigan,PF,SAC,@ SAS,24th,105.50,3500,0,4.4,3.5,0.0,1.17,41.40,34.83,2.22,0,27.9,0.5,3.0,0.00,0.00,0.00,100,,37,0,,,,
Patrick Mills,PG,SAS,vs SAC,6th,109.50,3500,5.3,34.5,18.2,2.2,0.80,28.64,13.33,8.35,8.33,19.5,8.4,22.8,22.50,17.82,17.82,100,,54,5.1,,33,25.50,7.3
Chimezie Metu,C,SAS,vs SAC,6th,109.50,3500,0,18.1,6.4,0.3,1.83,65.49,39.67,9.05,0,22.9,2.0,3.5,0.00,0.00,0.00,100,,0,0,,,,
Justin James,SG,SAC,@ SAS,11th,105.50,3500,0,22.6,9.3,0.8,0.73,26.17,27.24,8.13,6.62,17.7,4.0,12.8,8.75,6.37,6.37,100,,13,1.8,,,,
Keldon Johnson,SF,SAS,vs SAC,16th,109.50,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,23.3,1.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Quinndary Weatherspoon,SG,SAS,vs SAC,6th,109.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kyle Guy,SG,SAC,@ SAS,19th,105.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Harry Giles,PF,SAC,@ SAS,24th,105.50,3500,0,8.1,7.1,0.7,0.97,35.22,21.89,4.07,0,25.0,3.6,7.3,0.00,0.00,0.00,100,,43,0,,,,
Wenyen Gabriel,PF,SAC,@ SAS,19th,105.50,3500,0,11.3,5.6,0.4,0.81,29.32,19.84,5.67,0,24.0,2.3,6.9,0.00,0.00,0.00,100,,0,0,,,,
Marco Belinelli,SG,SAS,vs SAC,16th,109.50,3500,0,8.9,9.8,1.6,0.61,22.02,10.07,4.44,0,19.0,6.0,16.0,0.00,0.00,0.00,100,,55,0,,18,14.90,4.3
Moses Brown,C,POR,vs LAL,2nd,110.50,3500,0,4.9,6.9,0.0,1.47,53.49,22.01,2.45,0,30.0,2.3,4.7,0.00,0.00,0.00,100,,64,0,,,,
DeMarcus Cousins,C,LAL,@ POR,14th,114.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jaylen Hoard,SF,POR,vs LAL,12th,110.50,3500,0,2.3,5.1,0.5,1.02,36.36,16.20,1.15,0,8.8,1.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Mario Hezonja,SF,POR,vs LAL,2nd,110.50,3500,0,16.4,13.1,1.1,0.74,26.36,12.25,8.21,0,14.2,4.5,17.8,0.00,0.00,0.00,100,,37,0,,17,6.90,2
Anthony Tolliver,PF,POR,vs LAL,12th,110.50,3500,0,16.8,9.4,0.7,0.56,20.02,11.22,8.42,0,11.3,3.6,16.9,0.00,0.00,0.00,100,,10,0,,10,4.40,1.3
Quinn Cook,PG,LAL,@ POR,26th,114.50,3500,0,17.1,9.6,1.6,0.71,25.36,13.75,8.55,0,19.0,5.1,13.6,0.00,0.00,0.00,100,,11,0,,10,2.50,0.7
Anfernee Simons,PG,POR,vs LAL,5th,110.50,3500,2.7,29.2,15.1,1.6,0.70,25.12,12.63,7.58,6.93,21.0,8.9,21.6,19.75,14.02,14.02,100,,50,4,,17,18.90,5.4
Kostas Antetokounmpo,PF,LAL,@ POR,17th,114.50,3500,0,0,1.2,0.0,0.60,21.60,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Talen Horton-Tucker,SG,LAL,@ POR,17th,114.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Nassir Little,SF,POR,vs LAL,3rd,110.50,3500,0,28.1,11.3,0.5,0.72,25.75,13.67,9.26,5.03,13.1,4.1,15.8,13.25,9.60,9.60,100,,18,2.7,,11,9.50,2.7
Troy Daniels,SG,LAL,@ POR,25th,114.50,3500,0.4,18.5,8.1,0.4,0.55,19.87,10.54,5.16,3.88,15.2,4.9,14.7,13.25,8.16,8.16,100,,36,2.3,,13,13.70,3.9
Zach Norvell Jr.,SG,LAL,@ POR,26th,114.50,3500,0,1.2,0.6,0.0,0.24,8.64,7.20,0.60,0,7.3,0.5,2.5,0.00,0.00,0.00,100,,0,0,,,,
Alex Caruso,PG,LAL,@ POR,26th,114.50,3500,5.5,23.9,13.3,1.9,0.67,23.99,10.70,5.25,5.65,12.9,4.6,20.0,19.00,13.37,13.37,100,,61,3.8,,24,15.70,4.5
Zach Collins,PF,POR,vs LAL,12th,110.50,3500,0,5.3,16.8,2.0,0.59,21.10,0.95,2.67,0,13.6,6.3,28.7,0.00,0.00,0.00,100,,84,0,,,,
Jared Dudley,SF,LAL,@ POR,17th,114.50,3500,0,9.5,4.4,0.7,0.61,21.94,18.11,4.76,0,4.7,0.8,7.2,0.00,0.00,0.00,100,,0,0,,4,0.00,
