Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Royce O'Neale,PF,UTA,@ MEM,21st,111.25,3800,8,30.8,16.4,2.1,0.59,21.03,6.74,6.51,4.96,8.7,4.1,28.0,26.50,17.74,17.74,100,,60,4.7,Y,35,22.10,5.8
Andre Iguodala,SG,MEM,vs UTA,10th,104.25,3800,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ishmael Smith,PG,WAS,@ MIN,25th,117.00,3800,7.2,31,18.3,4.1,0.73,26.32,6.69,6.80,3.86,14.7,7.4,25.0,20.75,17.42,17.42,100,,63,4.6,,21,9.30,2.4
Ky Bowman,PG,GSW,vs BOS,6th,107.75,3800,0,32.5,13.2,2.1,0.72,25.72,16.43,10.84,7.07,15.6,5.7,18.4,15.50,10.83,10.83,100,,18,2.9,,14,11.60,3.1
Brad Wanamaker,PG,BOS,@ GSW,5th,114.75,3800,5.2,29.4,12.0,2.1,0.91,32.81,13.66,6.91,6.36,15.2,3.3,13.2,16.75,15.53,15.53,100,,42,4.1,,18,15.70,4.1
Quinn Cook,PG,LAL,vs SAC,21st,112.25,3800,0,29.4,11.5,2.3,0.71,25.54,15.22,9.64,5.39,16.7,6.0,16.2,12.75,10.15,10.15,100,,16,2.7,,4,4.40,1.2
Thon Maker,C,DET,@ CHA,26th,111.75,3700,2,22.3,10.2,0.4,0.70,25.43,12.73,5.81,4.51,11.6,2.5,14.5,12.75,10.67,10.67,100,,43,2.9,,3,0.00,
Trey Lyles,PF,SAS,@ ORL,19th,104.75,3700,10.3,28.8,16.8,1.4,0.82,29.75,7.76,5.28,4.37,9.9,3.7,20.4,20.25,18.20,18.20,100,,69,4.9,Y,27,20.40,5.5
Edmond Sumner,PG,IND,@ HOU,12th,110.00,3700,0,6,16.9,2.0,0.76,27.19,1.84,3.01,0,14.1,6.0,22.3,0.00,0.00,0.00,100,,82,0,,,,
Dante Exum,PG,UTA,@ MEM,15th,111.25,3700,7,7,,,,,,,0,,,,8.50,7.00,7.00,100,,0,1.9,,,,
Bruno Caboclo,SF,MEM,vs UTA,7th,104.25,3700,0,19.2,12.2,0.6,1.18,42.70,18.78,9.60,0,19.5,4.1,10.3,0.00,0.00,0.00,100,,21,0,,,,
Jeff Green,PF,UTA,@ MEM,21st,111.25,3700,6.7,26.8,12.2,0.5,0.64,23.09,9.69,5.74,5.18,18.1,6.1,19.1,19.25,15.34,15.34,100,,53,4.1,,21,5.70,1.5
Treveon Graham,SG,MIN,vs WAS,29th,122.00,3700,8.5,32.4,16.5,1.7,0.63,22.77,7.55,6.82,6.4,13.0,7.3,26.1,30.50,18.76,18.76,100,,59,5.1,Y,23,15.00,4.1
C.J. Miles,SF,WAS,@ MIN,27th,117.00,3700,0,27.9,15.4,1.3,0.88,31.63,11.16,8.69,4.42,18.4,7.5,17.5,14.25,10.52,10.52,100,,44,2.8,,13,14.50,3.9
Kyle O'Quinn,C,PHI,@ OKC,8th,108.50,3700,0,27,11.7,1.4,1.17,42.12,19.51,7.74,5.01,17.3,3.1,10.0,9.25,11.54,11.54,100,,34,3.1,,,,
Omari Spellman,PF,GSW,vs BOS,6th,107.75,3700,0.8,30.7,17.9,1.4,1.13,40.70,13.03,8.54,5.52,19.1,5.5,15.8,15.25,13.64,13.64,100,,52,3.7,,12,18.60,5
Dewayne Dedmon,C,SAC,@ LAL,3rd,102.25,3700,7.9,30.1,12.5,0.5,0.78,27.97,10.25,6.35,4.84,18.0,5.1,16.1,17.00,17.39,17.39,100,,49,4.7,,15,10.00,2.7
Patrick Mills,PG,SAS,@ ORL,23rd,104.75,3600,3.1,33.6,17.4,1.6,0.84,30.06,14.46,8.70,8.44,21.5,8.5,20.8,21.00,16.15,16.15,100,,50,4.5,,19,24.70,6.9
Michael Carter-Williams,PG,ORL,vs SAS,22nd,106.75,3600,4.7,39.4,16.3,1.6,0.98,35.32,17.46,9.92,9.22,18.4,5.3,16.6,19.00,19.57,19.57,100,,39,5.4,,9,6.00,1.7
Solomon Hill,SF,MEM,vs UTA,7th,104.25,3600,1,22.7,14.2,1.7,0.82,29.47,15.45,6.19,7.4,15.3,4.9,17.3,17.25,10.27,10.27,100,,56,2.9,,19,9.80,2.7
Grayson Allen,SG,MEM,vs UTA,13th,104.25,3600,0,10.9,12.0,1.6,0.71,25.71,8.71,5.45,0,21.4,7.0,16.8,0.00,0.00,0.00,100,,55,0,,,,
Gorgui Dieng,C,MIN,vs WAS,22nd,122.00,3600,0,36.9,16.1,1.1,1.39,49.90,15.83,13.15,3.85,21.7,5.0,11.6,8.75,10.60,10.60,100,,18,2.9,,11,16.80,4.7
Javonte Green,SG,BOS,@ GSW,13th,114.75,3600,3.6,24,7.7,0.3,0.86,30.93,12.40,5.81,4.05,16.6,4.0,9.0,11.75,12.34,12.34,100,,25,3.4,,,,
Marquese Chriss,PF,GSW,vs BOS,22nd,107.75,3600,1.9,23.5,16.0,1.7,1.03,37.16,9.04,6.17,2.95,18.5,4.5,15.5,11.75,11.12,11.12,100,,61,3.1,,13,5.40,1.5
Robert Williams,C,BOS,@ GSW,21st,114.75,3600,3.6,31.9,21.7,1.9,1.35,48.36,10.97,8.10,3.81,12.9,3.4,16.1,12.50,15.72,15.72,100,,63,4.4,,10,10.50,2.9
Damion Lee,SG,GSW,vs BOS,18th,107.75,3600,0,19.8,18.4,1.8,0.84,30.39,11.47,9.92,0,20.0,8.3,21.8,0.00,0.00,0.00,100,,46,0,,,,
Kyle Guy,SG,SAC,@ LAL,1st,102.25,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Troy Daniels,SG,LAL,vs SAC,7th,112.25,3600,0,20.3,9.3,0.7,0.61,22.02,10.75,6.07,3.66,16.3,5.4,15.2,12.25,8.18,8.18,100,,35,2.3,,,,
Alex Caruso,PG,LAL,vs SAC,21st,112.25,3600,8.7,27.7,13.7,2.3,0.71,25.37,12.62,5.41,6.92,13.6,4.6,19.4,19.75,16.86,16.86,100,,61,4.7,,29,23.50,6.5
Robert Franks,SF,CHA,vs DET,20th,108.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Sekou Doumbouya,PF,DET,@ CHA,29th,111.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Louis King,SF,DET,@ CHA,26th,111.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Nicolas Batum,SF,CHA,vs DET,23rd,108.75,3500,0,0,5.8,2.0,0.53,18.98,0.00,0.00,0,7.7,0.0,11.0,0.00,0.00,0.00,100,,0,0,,,,
Caleb Martin,SF,CHA,vs DET,23rd,108.75,3500,0,17.2,6.8,1.0,0.82,29.23,14.42,8.59,0,27.9,3.0,8.3,0.00,0.00,0.00,100,,0,0,,,,
Guillermo Hernangomez,C,CHA,vs DET,11th,108.75,3500,0,13.9,8.9,0.3,0.96,34.33,6.18,6.95,0,16.5,3.3,9.3,0.00,0.00,0.00,100,,22,0,,,,
Bismack Biyombo,C,CHA,vs DET,11th,108.75,3500,0,28.8,11.7,0.8,0.94,33.98,18.24,8.79,6.33,18.0,3.6,12.4,12.50,11.23,11.23,100,,25,3.2,,20,18.10,5.2
Tim Frazier,PG,DET,@ CHA,28th,111.75,3500,0.6,20.2,12.3,3.6,0.85,30.44,11.92,5.59,3.48,22.8,4.6,14.5,10.50,8.98,8.98,100,,55,2.6,,,,
Kobi Simmons,PG,CHA,vs DET,29th,108.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jordan Bone,PG,DET,@ CHA,28th,111.75,3500,0,0,-1.0,0.0,-0.40,-14.40,3.00,0.00,0,44.4,1.5,2.5,0.00,0.00,0.00,100,,0,0,,,,
Svi Mykhailiuk,SG,DET,@ CHA,28th,111.75,3500,0,8.9,6.8,1.1,0.51,18.31,19.87,4.44,0,18.3,3.3,13.4,0.00,0.00,0.00,100,,35,0,,12,0.00,
Marvin Williams,PF,CHA,vs DET,20th,108.75,3500,2,25.5,10.9,0.5,0.64,23.19,12.53,6.71,5.39,13.3,4.4,16.9,15.50,12.10,12.10,100,,38,3.5,,29,17.80,5.1
Khyri Thomas,SG,DET,@ CHA,21st,111.75,3500,0,1,0.5,0.0,0.17,6.00,4.50,0.50,0,5.0,0.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Cody Martin,SG,CHA,vs DET,18th,108.75,3500,4.2,31.4,10.5,1.0,0.78,28.26,17.55,7.76,9.75,13.4,2.7,13.4,20.00,15.83,15.83,100,,26,4.5,,26,30.70,8.8
Jalen McDaniels,PF,CHA,vs DET,20th,108.75,3500,0,0,3.2,0.0,1.07,38.40,0.00,0.00,0,28.0,2.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Michael Kidd-Gilchrist,SF,CHA,vs DET,18th,108.75,3500,0,0,8.8,0.0,0.88,31.68,0.00,0.00,0,33.6,7.0,10.0,0.00,0.00,0.00,100,,0,0,,,,
Jakob Poeltl,C,SAS,@ ORL,12th,104.75,3500,6.4,25.9,13.8,1.5,0.95,34.37,12.42,5.57,5.18,13.4,3.2,14.5,15.00,14.74,14.74,100,,60,4.2,,17,26.00,7.4
Amile Jefferson,PF,ORL,vs SAS,22nd,106.75,3500,0,2.8,5.8,1.0,1.29,46.40,4.80,1.40,0,17.5,1.5,4.5,0.00,0.00,0.00,100,,0,0,,,,
Luka Samanic,PF,SAS,@ ORL,19th,104.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Al-Farouq Aminu,PF,ORL,vs SAS,28th,106.75,3500,4.5,40,14.7,0.9,0.75,26.78,16.07,10.14,11.05,12.9,4.2,19.7,24.75,19.75,19.75,100,,31,5.6,Y,31,35.10,10
DeMarre Carroll,SF,SAS,@ ORL,19th,104.75,3500,0,8,7.3,0.8,0.73,26.37,15.59,4.00,0,13.1,2.5,10.0,0.00,0.00,0.00,100,,45,0,,,,
Mohamed Bamba,C,ORL,vs SAS,8th,106.75,3500,5.6,28.4,13.2,0.3,1.00,36.03,17.05,6.52,6.87,21.4,5.3,13.2,14.50,15.40,15.40,100,,51,4.4,,11,1.60,0.5
Khem Birch,PF,ORL,vs SAS,27th,106.75,3500,0,7.6,4.8,0.3,0.42,15.44,8.78,3.80,0,4.9,1.3,11.3,0.00,0.00,0.00,100,,21,0,,,,
Chimezie Metu,C,SAS,@ ORL,23rd,104.75,3500,0,20.9,8.5,0.5,1.89,68.00,45.50,10.45,0,18.7,2.8,4.5,0.00,0.00,0.00,100,,0,0,,,,
Lonnie Walker IV,SG,SAS,@ ORL,23rd,104.75,3500,0,6.6,2.5,0.3,0.63,22.63,22.80,3.29,0,23.3,1.7,4.0,0.00,0.00,0.00,100,,0,0,,,,
Melvin Frazier,SF,ORL,vs SAS,22nd,106.75,3500,0,0,3.2,0.0,0.53,19.20,0.00,0.00,0,34.9,5.0,6.0,0.00,0.00,0.00,100,,0,0,,,,
Keldon Johnson,SF,SAS,@ ORL,12th,104.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Quinndary Weatherspoon,SG,SAS,@ ORL,23rd,104.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Wesley Iwundu,SF,ORL,vs SAS,28th,106.75,3500,3.1,11.1,4.0,0.3,0.43,15.30,12.94,2.29,3.68,23.7,3.7,9.3,10.25,6.49,6.49,100,,43,1.9,,7,3.50,1
Josh Magette,PG,ORL,vs SAS,22nd,106.75,3500,0,0,9.7,1.0,1.62,58.20,0.00,0.00,0,28.0,4.0,6.0,0.00,0.00,0.00,100,,0,0,,,,
B.J. Johnson,SF,ORL,vs SAS,28th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Drew Eubanks,C,SAS,@ ORL,23rd,104.75,3500,0,0,2.6,0.0,1.30,46.80,0.00,0.00,0,61.4,2.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Marco Belinelli,SG,SAS,@ ORL,12th,104.75,3500,5.7,19.7,8.8,1.5,0.52,18.64,7.44,4.00,3.51,18.0,6.3,17.0,17.00,11.70,11.70,100,,55,3.3,,16,12.30,3.5
Michael Frazier,SG,HOU,vs IND,11th,116.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ryan Anderson,PF,HOU,vs IND,14th,116.00,3500,0,10,9.2,1.0,1.31,47.31,6.66,5.00,0,21.8,3.5,7.0,0.00,0.00,0.00,100,,0,0,,,,
Naz Long,SG,IND,@ HOU,30th,110.00,3500,0,0,4.5,1.0,1.50,54.00,0.00,0.00,0,14.1,1.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Gerald Green,SF,HOU,vs IND,15th,116.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Austin Rivers,PG,HOU,vs IND,11th,116.00,3500,13.3,28.2,11.7,1.3,0.55,19.67,5.42,4.28,4.89,13.4,6.2,21.4,32.50,19.67,19.67,100,,63,5.6,,30,23.50,6.7
Alize Johnson,PF,IND,@ HOU,8th,110.00,3500,0,3.3,4.6,0.3,0.58,20.55,13.08,1.66,0,8.3,1.3,8.0,0.00,0.00,0.00,100,,64,0,,,,
Nene Hilario,C,HOU,vs IND,14th,116.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
JaKarr Sampson,SF,IND,@ HOU,8th,110.00,3500,5.9,34.1,14.3,0.3,0.71,25.58,10.97,8.05,6.4,14.4,5.3,20.1,21.00,18.00,18.00,100,,44,5.1,Y,17,8.40,2.4
Chris Clemons,PG,HOU,vs IND,19th,116.00,3500,0.8,30.9,5.1,0.4,0.61,21.94,19.23,8.60,7.21,20.2,3.2,8.4,13.50,13.67,13.67,100,,0,3.9,,7,3.20,0.9
Victor Oladipo,SG,IND,@ HOU,30th,110.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ben McLemore,SG,HOU,vs IND,11th,116.00,3500,7.9,30.5,9.2,0.8,0.56,20.41,11.57,6.46,8.52,15.4,4.9,16.3,26.50,17.59,17.59,100,,30,5,Y,33,23.60,6.7
Thabo Sefolosha,SF,HOU,vs IND,15th,116.00,3500,9.5,20.9,9.1,1.3,0.85,30.60,14.50,3.27,7.15,11.2,2.6,10.7,17.75,14.39,14.39,100,,64,4.1,,14,9.20,2.6
TJ Leaf,PF,IND,@ HOU,24th,110.00,3500,0,28.8,10.9,0.4,0.89,31.72,12.79,9.55,3.73,16.9,4.3,12.3,10.50,9.71,9.71,100,,12,2.8,,16,24.90,7.1
Isaiah Hartenstein,PF,HOU,vs IND,14th,116.00,3500,9.3,9.3,,,,,,,0,,,,11.00,9.33,9.33,100,,0,2.7,,13,7.00,2
Gary Clark,PF,HOU,vs IND,15th,116.00,3500,6.5,6.5,,,,,,,0,,,,9.00,6.54,6.54,100,,0,1.9,,3,0.00,
Nigel Williams-Goss,PG,UTA,@ MEM,15th,111.25,3500,0,2.1,0.2,0.3,0.07,2.25,20.01,1.03,0,26.4,0.7,2.7,0.00,0.00,0.00,100,,0,0,,,,
Ed Davis,PF,UTA,@ MEM,9th,111.25,3500,0,11.6,9.3,0.2,0.78,27.85,17.23,5.79,0,11.0,1.7,12.0,0.00,0.00,0.00,100,,38,0,,,,
Georges Niang,PF,UTA,@ MEM,9th,111.25,3500,0,10.6,4.4,0.4,0.48,17.47,11.11,5.28,0,8.8,2.1,9.1,0.00,0.00,0.00,100,,0,0,,,,
Stanton Kidd,PF,UTA,@ MEM,9th,111.25,3500,0,1.2,0.8,0.3,0.21,7.44,8.52,0.60,0,9.0,0.8,3.8,0.00,0.00,0.00,100,,25,0,,,,
De'Anthony Melton,PG,MEM,vs UTA,10th,104.25,3500,0,16.5,7.8,1.3,0.92,33.14,26.27,8.24,0,20.3,3.8,8.5,0.00,0.00,0.00,100,,0,0,,,,
Jarrell Brantley,SF,UTA,@ MEM,9th,111.25,3500,0,0,8.1,1.0,1.62,58.32,0.00,0.00,0,0.0,0.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Miye Oni,SG,UTA,@ MEM,22nd,111.25,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Justin Wright-Foreman,PG,UTA,@ MEM,15th,111.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Yuta Watanabe,SG,MEM,vs UTA,13th,104.25,3500,0,0,5.2,0.0,1.73,62.40,0.00,0.00,0,27.5,2.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
John Konchar,SG,MEM,vs UTA,10th,104.25,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,7.0,0.00,0.00,0.00,100,,0,0,,,,
Josh Jackson,SF,MEM,vs UTA,7th,104.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Tony Bradley,C,UTA,@ MEM,9th,111.25,3500,4,27.4,10.0,0.1,1.12,40.51,19.63,6.69,6,18.1,3.0,8.9,11.00,14.01,14.01,100,,33,4,,12,1.40,0.4
Garrison Mathews,SG,WAS,@ MIN,19th,117.00,3500,0,0.2,1.6,1.0,0.23,8.23,24.65,0.10,0,4.8,1.0,7.0,0.00,0.00,0.00,100,,0,0,,,,
Jordan McLaughlin,PG,MIN,vs WAS,27th,122.00,3500,0,6,7.6,2.0,0.53,19.20,8.68,2.98,0,12.9,3.8,14.3,0.00,0.00,0.00,100,,61,0,,,,
Noah Vonleh,PF,MIN,vs WAS,11th,122.00,3500,4.4,22,11.3,0.9,0.85,30.62,12.41,5.03,4.31,13.5,3.2,13.3,12.50,11.97,11.97,100,,55,3.4,,10,6.50,1.9
Keita Bates-Diop,SF,MIN,vs WAS,27th,122.00,3500,7,7,,,,,,,0,,,,9.25,6.99,6.99,100,,0,2,,5,4.20,1.2
Ian Mahinmi,C,WAS,@ MIN,29th,117.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jaylen Nowell,PG,MIN,vs WAS,27th,122.00,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,1.0,0.00,0.00,0.00,100,,0,0,,,,
Isaac Bonga,SF,WAS,@ MIN,25th,117.00,3500,0,12.3,14.5,1.7,0.68,24.34,7.54,6.14,0,11.1,4.1,21.4,0.00,0.00,0.00,100,,58,0,,3,3.00,0.9
Admiral Schofield,SF,WAS,@ MIN,27th,117.00,3500,0,13.2,6.6,0.2,0.65,23.36,17.41,6.59,0,6.9,2.0,10.2,0.00,0.00,0.00,100,,0,0,,,,
Chris Chiozza,PG,WAS,@ MIN,25th,117.00,3500,0,5.9,15.2,3.5,0.89,32.08,2.51,2.95,0,14.4,4.5,17.0,0.00,0.00,0.00,100,,0,0,,,,
Justin Robinson,PG,WAS,@ MIN,25th,117.00,3500,0,9.1,3.2,0.7,0.80,28.80,18.10,4.53,0,15.6,1.7,4.0,0.00,0.00,0.00,100,,0,0,,,,
Jordan Bell,PF,MIN,vs WAS,11th,122.00,3500,0,11.6,11.8,1.3,1.09,39.60,20.22,5.81,0,21.1,3.3,10.8,0.00,0.00,0.00,100,,51,0,,5,3.40,1
Jordan McRae,SG,WAS,@ MIN,19th,117.00,3500,0,25.2,7.7,1.0,0.68,24.64,6.46,7.53,1.93,11.3,3.3,11.3,10.75,10.09,10.09,100,,2,2.9,,19,23.30,6.7
Naz Reid,PF,MIN,vs WAS,22nd,122.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kelan Martin,SF,MIN,vs WAS,24th,122.00,3500,0,0,1.2,0.0,0.24,8.64,0.00,0.00,0,24.1,3.0,5.0,0.00,0.00,0.00,100,,0,0,,13,6.20,1.8
Norvel Pelle,PF,PHI,@ OKC,4th,108.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Darius Bazley,SF,OKC,vs PHI,15th,105.50,3500,3.2,28.4,11.8,0.7,0.64,23.09,11.87,7.20,6.68,13.4,4.4,18.5,20.25,13.97,13.97,100,,39,4,,17,6.20,1.8
James Ennis,SF,PHI,@ OKC,9th,108.50,3500,0,23.8,12.7,0.6,0.83,30.02,11.24,6.88,4.53,16.8,4.4,15.3,14.50,10.07,10.07,100,,46,2.9,,18,7.40,2.1
Deonte Burton,SG,OKC,vs PHI,15th,105.50,3500,0,12,7.2,0.3,0.73,26.68,9.59,6.01,0,18.4,4.3,9.8,0.00,0.00,0.00,100,,17,0,,,,
Luguentz Dort,SG,OKC,vs PHI,11th,105.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Andre Roberson,SG,OKC,vs PHI,15th,105.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Zhaire Smith,SG,PHI,@ OKC,17th,108.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Devon Hall,SG,OKC,vs PHI,15th,105.50,3500,0,0,1.0,0.0,0.14,5.14,0.00,0.00,0,12.8,1.0,7.0,0.00,0.00,0.00,100,,0,0,,,,
Jonah Bolden,PF,PHI,@ OKC,17th,108.50,3500,0,6,2.0,0.0,0.80,28.80,51.00,3.00,0,23.1,0.5,2.5,0.00,0.00,0.00,100,,0,0,,,,
Shake Milton,PG,PHI,@ OKC,17th,108.50,3500,0,8.5,6.9,1.0,0.77,27.60,14.43,4.27,0,20.0,4.3,9.0,0.00,0.00,0.00,100,,38,0,,,,
Matisse Thybulle,SF,PHI,@ OKC,9th,108.50,3500,0,20.5,12.8,1.1,0.86,30.85,23.47,10.23,0,17.0,3.5,14.9,0.00,0.00,0.00,100,,20,0,,5,0.50,0.1
Marial Shayok,SG,PHI,@ OKC,26th,108.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Abdel Nader,SF,OKC,vs PHI,16th,105.50,3500,1.8,14.2,5.9,0.6,0.48,17.41,7.92,3.54,2.42,19.7,4.0,12.2,11.00,7.12,7.12,100,,40,2,,16,9.20,2.6
Justin Patton,C,OKC,vs PHI,14th,105.50,3500,0,0,1.4,0.0,0.23,8.40,0.00,0.00,0,21.7,2.0,6.0,0.00,0.00,0.00,100,,0,0,,,,
Terrance Ferguson,SG,OKC,vs PHI,15th,105.50,3500,3.8,21.8,9.5,1.0,0.43,15.34,7.14,5.12,5.11,7.5,3.4,22.3,25.75,11.51,11.51,100,,46,3.3,Y,39,26.20,7.5
Mike Muscala,PF,OKC,vs PHI,15th,105.50,3500,0,19.4,8.9,1.2,0.73,26.20,12.97,6.26,3.33,14.4,4.0,12.2,9.25,6.87,6.87,100,,30,2,,4,2.70,0.8
Mike Scott,PF,PHI,@ OKC,8th,108.50,3500,2.6,23.2,12.1,0.5,0.69,24.90,9.98,5.87,4.71,14.4,5.5,17.5,17.00,11.42,11.42,100,,51,3.3,,18,9.30,2.7
Tacko Fall,C,BOS,@ GSW,21st,114.75,3500,0,0,6.6,0.0,1.65,59.40,0.00,0.00,0,51.0,4.0,4.0,0.00,0.00,0.00,100,,0,0,,,,
Jacob Evans III,SG,GSW,vs BOS,6th,107.75,3500,0,16.7,8.7,0.7,0.61,21.77,10.38,8.34,0,9.5,4.0,14.3,0.00,0.00,0.00,100,,4,0,,,,
Tremont Waters,PG,BOS,@ GSW,5th,114.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Grant Williams,PF,BOS,@ GSW,3rd,114.75,3500,0,24.3,10.9,1.2,0.71,25.74,13.16,7.38,4.3,11.7,3.1,15.3,11.75,9.57,9.57,100,,32,2.7,,16,7.10,2
Romeo Langford,SG,BOS,@ GSW,13th,114.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Alen Smailagic,PF,GSW,vs BOS,22nd,107.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Vincent Poirier,C,BOS,@ GSW,21st,114.75,3500,0,10.7,5.4,0.6,0.90,32.52,23.65,5.34,0,17.8,1.6,6.0,0.00,0.00,0.00,100,,1,0,,,,
Stephen Curry,PG,GSW,vs BOS,6th,107.75,3500,0,20.6,37.5,6.5,1.34,48.21,10.10,10.29,0,31.1,16.5,28.0,0.00,0.00,0.00,100,,73,0,,,,
Semi Ojeleye,SF,BOS,@ GSW,10th,114.75,3500,0,12.1,3.1,0.2,0.33,11.90,10.18,4.09,1.98,7.0,1.2,9.5,7.00,3.94,3.94,100,,0,1.1,,4,3.50,1
DaQuan Jeffries,SF,SAC,@ LAL,2nd,102.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,2,0.00,
DeMarcus Cousins,C,LAL,vs SAC,17th,112.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Caleb Swanigan,PF,SAC,@ LAL,12th,102.25,3500,0,4.4,3.5,0.0,1.17,41.40,34.83,2.22,0,27.9,0.5,3.0,0.00,0.00,0.00,100,,37,0,,,,
Yogi Ferrell,PG,SAC,@ LAL,1st,102.25,3500,5.6,23.2,6.9,1.0,0.99,35.31,28.90,5.02,13.65,14.3,2.3,7.0,17.00,13.16,13.16,100,,27,3.8,,29,18.70,5.3
Kostas Antetokounmpo,PF,LAL,vs SAC,23rd,112.25,3500,0,0,1.2,0.0,0.60,21.60,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Justin James,SG,SAC,@ LAL,2nd,102.25,3500,0,5.9,5.6,0.3,1.40,50.70,32.96,2.94,0,26.0,2.3,4.0,0.00,0.00,0.00,100,,48,0,,,,
Talen Horton-Tucker,SG,LAL,vs SAC,23rd,112.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kentavious Caldwell-Pope,SG,LAL,vs SAC,7th,112.25,3500,4.4,30.1,11.3,1.4,0.58,20.75,9.19,7.36,5.17,15.1,6.1,19.5,20.25,15.39,15.39,100,,35,4.4,Y,25,21.60,6.2
Trevor Ariza,SF,SAC,@ LAL,5th,102.25,3500,0,9.4,12.5,0.9,0.59,21.21,15.22,4.69,0,10.7,4.0,21.2,0.00,0.00,0.00,100,,62,0,,,,
Zach Norvell Jr.,SG,LAL,vs SAC,21st,112.25,3500,0,1.2,0.6,0.0,0.24,8.64,7.20,0.60,0,7.3,0.5,2.5,0.00,0.00,0.00,100,,0,0,,,,
Harry Giles,PF,SAC,@ LAL,12th,102.25,3500,5.5,13.9,5.8,0.0,0.83,29.83,8.25,2.40,2.01,23.0,2.5,7.0,8.75,9.13,9.13,100,,0,2.6,,2,4.50,1.3
Jared Dudley,SF,LAL,vs SAC,23rd,112.25,3500,0,11.6,4.4,0.7,0.53,18.93,10.14,5.81,0,2.9,0.9,8.3,0.00,0.00,0.00,100,,0,0,,4,1.20,0.3
Wenyen Gabriel,PF,SAC,@ LAL,1st,102.25,3500,0,11.4,5.1,0.6,0.73,26.43,18.28,5.68,0,27.6,2.4,7.0,0.00,0.00,0.00,100,,0,0,,5,1.20,0.3
