Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Jimmy Vesey,W,3300,BUF,CAR,2,8.7,0.0
Brendan Lemieux,W,3300,NYR,TB,3,5.9,4.8
Mathieu Perreault,W,3300,WPG,FLA,3,6.8,6.4
Lucas Wallmark,C,3300,CAR,BUF,3,6.8,4.8
Riley Sheahan,C,3200,EDM,COL,3,6.5,1.6
Lawson Crouse,W,3200,ARI,MIN,3,6.7,18.4
Maxime Comtois,W,3200,ANH,SJ,3,0.0,0.0
Jujhar Khaira,W,3100,EDM,COL,3,6.2,0.0
Valeri Nichushkin,W,3100,COL,EDM,2,5.4,1.6
Ryan Donato,W,3100,MIN,ARI,3,10.3,3.2
Justin Dowling,W,3100,DAL,VAN,1,2.3,16.8
Troy Terry,W,3100,ANH,SJ,3,8.1,1.6
Brendan Perlini,W,3100,DET,LA,3,8.4,3.2
Josh Archibald,W,3000,EDM,COL,3,6.4,6.4
Austin Wagner,W,3000,LA,DET,3,5.9,1.6
Alexander Volkov,W,3000,TB,NYR,2,0.0,0.0
Adam Erne,W,3000,DET,LA,3,5.8,8.0
Nicholas Caamano,W,3000,DAL,VAN,3,3.3,0.0
Sven Baertschi,W,3000,VAN,DAL,2,8.4,3.2
