Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Kendrick Bourne,1,,WR,5500,SF,@NYJ,24.5,SF by 7,3%,-25%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.0,5.0,4.2,1.0,6.8,7,4.4,4.4,4.4,4.4,4.4,7.3,1.3,8.7,1.6
Rob Gronkowski,1,,TE,5400,TB,CAR,28.3,TB by 9,0%,25%,-22%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.1,0.0,3.7,6,2.1,2.1,2.1,2.1,2.1,6.7,1.2,0.0,0.0
Peyton Barber,0,,RB,5400,WAS,@ARI,20.3,ARI by 7,18%,6%,13%,0.0,0.0,0.0,0.0,0.0,17.0,17.0,11.0,10.0,1.7,0.0,0.0,0.6,0.0,0.0,20,14.9,14.9,14.9,14.9,14.9,6.3,1.2,0.1,0.0
Cole Beasley,0,,WR,5400,BUF,@MIA,23.5,BUF by 6,6%,17%,16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.8,1.0,8.3,11,7.8,7.8,7.8,7.8,7.8,6.7,1.2,9.5,1.8
Blake Jarwin,,O,TE,5400,DAL,ATL,28.5,DAL by 4.5,10%,-7%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0,1.7,1.7,1.7,1.7,1.7,0.0,0.0,0.0,0.0
Preston Williams,1,,WR,5400,MIA,BUF,17.5,BUF by 6,-15%,-10%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.4,1.0,5.9,12,5.1,5.1,5.1,5.1,5.1,9.3,1.7,5.1,0.9
Frank Gore,0,,RB,5400,NYJ,SF,17.5,SF by 7,-26%,3%,-28%,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.1,0.0,4.0,0.0,0.0,2.5,0.0,0.0,24,2.4,2.4,2.4,2.4,2.4,7.6,1.4,6.3,1.2
Russell Gage,2,,WR,5400,ATL,@DAL,24.0,DAL by 4.5,-6%,-9%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,12.0,12.0,7.3,2.0,9.5,12,15.9,15.9,15.9,15.9,15.9,7.9,1.5,13.6,2.5
Jack Doyle,0,Q,TE,5300,IND,MIN,25.8,IND by 3,3%,0%,-29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,12.3,0,6.4,6.4,6.4,6.4,6.4,0.0,0.0,0.0,0.0
Boston Scott,0,,RB,5300,PHI,LAR,22.3,LAR by 1,-2%,0%,-4%,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.2,0.0,3.9,2.0,2.0,3.1,0.0,9.5,15,6.4,6.4,6.4,6.4,6.4,5.8,1.1,5.8,1.1
Parris Campbell,7,O,WR,5300,IND,MIN,25.8,IND by 3,3%,0%,18%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.0,9.0,9.0,9.0,6.2,0.0,7.9,11,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.7,0.1
James Robinson,2,,RB,5300,JAX,@TEN,16.8,TEN by 9,9%,-8%,4%,0.0,0.0,0.0,0.0,0.0,16.0,16.0,15.9,2.0,3.9,1.0,1.0,2.8,0.0,28.0,31,9.5,9.5,9.5,9.5,9.5,10.3,1.9,19.5,3.7
Jerry Jeudy,1,,WR,5300,DEN,@PIT,17.0,PIT by 7.5,-19%,-7%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.0,0.0,7.0,12,7.6,7.6,7.6,7.6,7.6,8.9,1.7,8.2,1.5
Darius Slayton,3,,WR,5300,NYG,@CHI,18.3,CHI by 5.5,-2%,-5%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.8,3.0,11.3,11,25.2,25.2,25.2,25.2,25.2,10.0,1.9,4.8,0.9
Noah Fant,4,,TE,5300,DEN,@PIT,17.0,PIT by 7.5,-19%,-7%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.7,1.0,13.5,11,16.6,16.6,16.6,16.6,16.6,8.0,1.5,15.7,3.0
Breshad Perriman,2,Q,WR,5200,NYJ,SF,17.5,SF by 7,-26%,3%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,5.0,5.0,6.7,0.0,3.4,11,3.2,3.2,3.2,3.2,3.2,8.9,1.7,2.2,0.4
CeeDee Lamb,9,,WR,5200,DAL,ATL,28.5,DAL by 4.5,10%,-7%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.1,1.0,9.8,9,8.4,8.4,8.4,8.4,8.4,10.3,2.0,14.5,2.8
D'Andre Swift,2,,RB,5200,DET,@GB,21.5,GB by 6.5,1%,11%,16%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.3,1.0,2.7,5.0,5.0,3.4,1.0,3.0,13,9.8,9.8,9.8,9.8,9.8,6.4,1.2,9.7,1.9
Danny Amendola,0,,WR,5200,DET,@GB,21.5,GB by 6.5,1%,11%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.8,0.0,11.6,12,10.6,10.6,10.6,10.6,10.6,8.0,1.5,3.1,0.6
Scott Miller,6,,WR,5200,TB,CAR,28.3,TB by 9,0%,25%,8%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,1.0,6.0,6.0,6.0,6.1,0.0,12.2,10,10.4,10.4,10.4,10.4,10.4,8.8,1.7,2.2,0.4
Zack Moss,2,,RB,5200,BUF,@MIA,23.5,BUF by 6,6%,17%,12%,0.0,0.0,0.0,0.0,0.0,9.0,9.0,11.4,8.0,1.2,4.0,4.0,1.8,2.0,4.0,20,10.2,10.2,10.2,10.2,10.2,7.7,1.5,3.7,0.7
Curtis Samuel,0,,WR,5200,CAR,@TB,19.3,TB by 9,17%,-36%,31%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.0,5.0,8.0,8.0,5.4,0.0,4.8,10,6.8,6.8,6.8,6.8,6.8,7.0,1.3,4.9,0.9
Malcolm Brown,3,Q,RB,5200,LAR,@PHI,23.3,LAR by 1,-2%,-18%,-15%,0.0,0.0,0.0,0.0,0.0,18.0,18.0,12.4,4.0,4.4,4.0,4.0,2.3,1.0,7.8,23,24.5,24.5,24.5,24.5,24.5,9.8,1.9,4.7,0.9
Mike Gesicki,3,,TE,5200,MIA,BUF,17.5,BUF by 6,-15%,-10%,-23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,1.0,6.0,10,4.5,4.5,4.5,4.5,4.5,7.5,1.4,23.0,4.4
Larry Fitzgerald,0,,WR,5200,ARI,WAS,27.3,ARI by 7,0%,25%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.5,0.0,6.8,9,5.4,5.4,5.4,5.4,5.4,6.9,1.3,8.5,1.6
Jordan Howard,0,,RB,5100,MIA,BUF,17.5,BUF by 6,-15%,-10%,-5%,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.9,3.0,0.9,0.0,0.0,0.9,0.0,0.0,16,6.7,6.7,6.7,6.7,6.7,6.5,1.3,6.4,1.3
Steven Sims Jr.,1,,WR,5100,WAS,@ARI,20.3,ARI by 7,18%,6%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3.0,3.0,6.2,1.0,16.7,11,6.5,6.5,6.5,6.5,6.5,8.1,1.6,4.8,0.9
Antonio Gibson,2,,RB,5100,WAS,@ARI,20.3,ARI by 7,18%,6%,13%,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.8,1.0,4.0,2.0,2.0,3.6,0.0,4.0,21,5.4,5.4,5.4,5.4,5.4,9.5,1.9,11.7,2.3
Christopher Herndon IV,5,,TE,5100,NYJ,SF,17.5,SF by 7,-26%,3%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.1,0.0,5.3,13,4.7,4.7,4.7,4.7,4.7,8.5,1.7,1.0,0.2
Marquez Valdes-Scantling,5,,WR,5100,GB,DET,28.0,GB by 6.5,20%,4%,21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,0.0,16.0,6,17.6,17.6,17.6,17.6,17.6,7.9,1.5,7.9,1.5
Willie Snead,2,,WR,5100,BAL,@HOU,29.0,BAL by 7,10%,8%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.8,2.0,16.0,6,14.4,14.4,14.4,14.4,14.4,5.2,1.0,3.9,0.8
Jalen Reagor,2,,WR,5100,PHI,LAR,22.3,LAR by 1,-2%,0%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4.0,4.0,5.4,0.0,13.8,9,6.0,6.0,6.0,6.0,6.0,7.0,1.4,6.1,1.2
JJ Arcega-Whiteside,,,WR,5000,PHI,LAR,22.3,LAR by 1,-2%,0%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,2.6,0.5,0.0,0.0
Chase Edmonds,0,,RB,5000,ARI,WAS,27.3,ARI by 7,0%,25%,21%,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.8,0.0,4.3,5.0,5.0,2.4,1.0,3.8,13,12.0,12.0,12.0,12.0,12.0,5.5,1.1,2.8,0.6
Ian Thomas,2,,TE,5000,CAR,@TB,19.3,TB by 9,17%,-36%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.1,0.0,8.0,8,2.6,2.6,2.6,2.6,2.6,5.3,1.1,0.0,0.0
Mecole Hardman,0,,WR,5000,KC,@LAC,28.3,KC by 9,-14%,-5%,-21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,3.5,0.0,6.0,6,1.1,1.1,1.1,1.1,1.1,6.0,1.2,6.3,1.3
Kyle Rudolph,0,,TE,5000,MIN,@IND,22.8,IND by 3,2%,-16%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.7,0.0,14.0,6,3.8,3.8,3.8,3.8,3.8,5.7,1.1,0.0,0.0
Tarik Cohen,0,,RB,5000,CHI,NYG,23.8,CHI by 5.5,8%,3%,4%,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.6,2.0,5.9,2.0,2.0,5.5,1.0,3.0,18,5.7,5.7,5.7,5.7,5.7,8.2,1.6,3.2,0.6
Zach Pascal,0,,WR,5000,IND,MIN,25.8,IND by 3,3%,0%,18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.4,1.0,6.0,7,2.8,2.8,2.8,2.8,2.8,5.2,1.0,9.4,1.9
Cordarrelle Patterson,0,,WR,5000,CHI,NYG,23.8,CHI by 5.5,8%,3%,15%,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7,1.0,4.8,1.0,1.0,1.8,0.0,12.0,6,3.6,3.6,3.6,3.6,3.6,3.9,0.8,4.3,0.9
Justin Jackson,,Q,RB,5000,LAC,KC,19.3,KC by 9,-8%,15%,21%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0
Phillip Lindsay,,D,RB,5000,DEN,@PIT,17.0,PIT by 7.5,-19%,-7%,-24%,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,3.4,1.0,1.0,0.0,1.0,11.0,0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
Tevin Coleman,0,D,RB,5000,SF,@NYJ,24.5,SF by 7,3%,-25%,-11%,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.1,0.0,4.5,2.0,2.0,1.4,0.0,3.0,15,2.9,2.9,2.9,2.9,2.9,5.5,1.1,5.0,1.0
Kerryon Johnson,,,RB,5000,DET,@GB,21.5,GB by 6.5,1%,11%,16%,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.4,0.0,2.0,0.0,0.0,1.5,0.0,0.0,12,1.4,1.4,1.4,1.4,1.4,4.8,1.0,9.2,1.8
Laviska Shenault Jr.,3,,WR,4900,JAX,@TEN,16.8,TEN by 9,9%,-8%,-1%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.0,5.0,4.0,4.0,5.5,1.0,9.3,11,12.2,12.2,12.2,12.2,12.2,8.2,1.7,8.7,1.8
Jonnu Smith,13,,TE,4900,TEN,JAX,25.8,TEN by 9,1%,21%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.9,1.0,5.1,8,11.6,11.6,11.6,11.6,11.6,8.3,1.7,22.4,4.6
Corey Davis,5,,WR,4900,TEN,JAX,25.8,TEN by 9,1%,21%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.7,0.0,12.6,11,13.6,13.6,13.6,13.6,13.6,10.0,2.0,11.1,2.3
Randall Cobb,0,,WR,4900,HOU,BAL,22.0,BAL by 7,-11%,-12%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,3.0,4.9,1.0,7.7,9,3.3,3.3,3.3,3.3,3.3,6.2,1.3,8.4,1.7
Brandon Aiyuk,2,,WR,4900,SF,@NYJ,24.5,SF by 7,3%,-25%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,4.8,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,7.6,1.6,3.1,0.6
Greg Ward Jr.,0,,WR,4900,PHI,LAR,22.3,LAR by 1,-2%,0%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,7.0,7.0,4.8,0.0,4.4,8,5.6,5.6,5.6,5.6,5.6,3.6,0.7,1.0,0.2
Eric Ebron,0,,TE,4900,PIT,DEN,24.5,PIT by 7.5,-4%,0%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.8,0.0,9.0,7,2.3,2.3,2.3,2.3,2.3,6.2,1.3,5.8,1.2
Myles Gaskin,2,,RB,4900,MIA,BUF,17.5,BUF by 6,-15%,-10%,-5%,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.5,0.0,4.4,4.0,4.0,3.5,0.0,6.5,17,8.6,8.6,8.6,8.6,8.6,7.2,1.5,11.2,2.3
Jerick McKinnon,1,,RB,4900,SF,@NYJ,24.5,SF by 7,3%,-25%,-11%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.5,3.0,8.0,5.0,5.0,3.2,2.0,4.0,12,11.9,11.9,11.9,11.9,11.9,6.2,1.3,13.7,2.8
Darrell Henderson,1,,RB,4900,LAR,@PHI,23.3,LAR by 1,-2%,-18%,-15%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.5,2.0,2.0,0.0,0.0,2.0,0.0,0.0,7,0.6,0.6,0.6,0.6,0.6,2.4,0.5,19.1,3.9
Chris Conley,,,WR,4900,JAX,@TEN,16.8,TEN by 9,9%,-8%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.3,0.0,6.0,7,1.1,1.1,1.1,1.1,1.1,4.5,0.9,6.8,1.4
Josh Adams,0,,RB,4900,NYJ,SF,17.5,SF by 7,-26%,3%,-28%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.8,1.0,4.0,2.0,2.0,1.3,0.0,7.0,10,9.2,9.2,9.2,9.2,9.2,3.8,0.8,0.0,0.0
James Washington,0,,WR,4900,PIT,DEN,24.5,PIT by 7.5,-4%,0%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.1,1.0,11.3,8,10.4,10.4,10.4,10.4,10.4,7.2,1.5,3.7,0.8
Olabisi Johnson,1,,WR,4900,MIN,@IND,22.8,IND by 3,2%,-16%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.0,4.0,4.1,0.0,14.0,7,7.1,7.1,7.1,7.1,7.1,5.6,1.1,2.9,0.6
Matt Breida,,,RB,4800,MIA,BUF,17.5,BUF by 6,-15%,-10%,-5%,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.9,2.0,4.4,0.0,0.0,1.3,0.0,0.0,10,2.2,2.2,2.2,2.2,2.2,3.4,0.7,4.4,0.9
Marvin Hall,,,WR,4800,DET,@GB,21.5,GB by 6.5,1%,11%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.1,0.0,13.0,3,3.1,3.1,3.1,3.1,3.1,3.3,0.7,8.9,1.9
Jordan Reed,4,,TE,4800,SF,@NYJ,24.5,SF by 7,3%,-25%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.8,0.0,6.0,8,2.2,2.2,2.2,2.2,2.2,6.9,1.4,20.5,4.3
Alshon Jeffery,,O,WR,4800,PHI,LAR,22.3,LAR by 1,-2%,0%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Pollard,0,,RB,4800,DAL,ATL,28.5,DAL by 4.5,10%,-7%,-10%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.6,1.0,5.0,3.0,3.0,2.2,0.0,7.3,9,4.2,4.2,4.2,4.2,4.2,6.1,1.3,1.4,0.3
Josh Reynolds,,,WR,4800,LAR,@PHI,23.3,LAR by 1,-2%,-18%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,1.0,3.4,1.0,17.0,5,2.2,2.2,2.2,2.2,2.2,3.5,0.7,4.3,0.9
Darrel Williams,0,Q,RB,4800,KC,@LAC,28.3,KC by 9,-14%,-5%,3%,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.5,0.0,3.3,2.0,2.0,2.5,0.0,3.5,12,4.0,4.0,4.0,4.0,4.0,5.4,1.1,1.7,0.4
Ted Ginn Jr.,,,WR,4800,CHI,NYG,23.8,CHI by 5.5,8%,3%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Cole,0,,WR,4800,JAX,@TEN,16.8,TEN by 9,9%,-8%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.0,5.0,4.6,0.0,9.4,8,13.2,13.2,13.2,13.2,13.2,6.0,1.3,14.8,3.1
Duke Johnson,,Q,RB,4800,HOU,BAL,22.0,BAL by 7,-11%,-12%,-15%,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.8,1.0,1.0,0.0,0.0,0.0,0,1.4,1.4,1.4,1.4,1.4,0.0,0.0,0.0,0.0
O.J. Howard,2,,TE,4800,TB,CAR,28.3,TB by 9,0%,25%,-22%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.3,2.0,6.0,7,11.6,11.6,11.6,11.6,11.6,6.0,1.3,1.6,0.3
Jamaal Williams,0,,RB,4800,GB,DET,28.0,GB by 6.5,20%,4%,17%,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.8,2.0,3.0,4.0,4.0,2.8,1.0,5.3,14,6.2,6.2,6.2,6.2,6.2,6.1,1.3,8.3,1.7
Royce Freeman,0,,RB,4700,DEN,@PIT,17.0,PIT by 7.5,-19%,-7%,-24%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.6,1.0,0.0,1.0,1.0,2.3,1.0,12.0,14,1.7,1.7,1.7,1.7,1.7,4.5,1.0,2.0,0.4
Dede Westbrook,,,WR,4700,JAX,@TEN,16.8,TEN by 9,9%,-8%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dawson Knox,0,Q,TE,4700,BUF,@MIA,23.5,BUF by 6,6%,17%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.2,2.0,8.7,7,3.6,3.6,3.6,3.6,3.6,5.1,1.1,2.3,0.5
Javon Wims,,,WR,4700,CHI,NYG,23.8,CHI by 5.5,8%,3%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.5,5,6.6,6.6,6.6,6.6,6.6,1.1,0.2,2.7,0.6
Alexander Mattison,0,,RB,4700,MIN,@IND,22.8,IND by 3,2%,-16%,-22%,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,2.0,8.3,4.0,4.0,1.6,0.0,7.5,14,10.0,10.0,10.0,10.0,10.0,6.7,1.4,2.1,0.4
Miles Boykin,1,,WR,4700,BAL,@HOU,29.0,BAL by 7,10%,8%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.3,2.0,9.3,5,5.2,5.2,5.2,5.2,5.2,6.5,1.4,5.8,1.2
Justin Jefferson,1,,WR,4700,MIN,@IND,22.8,IND by 3,2%,-16%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3.0,3.0,5.4,0.0,8.7,9,3.6,3.6,3.6,3.6,3.6,6.4,1.4,5.9,1.3
Corey Clement,,,RB,4700,PHI,LAR,22.3,LAR by 1,-2%,0%,-4%,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.5,0.0,3.2,2.0,2.0,1.4,0.0,1.0,9,3.1,3.1,3.1,3.1,3.1,2.8,0.6,0.0,0.0
Chris Thompson,0,,RB,4700,JAX,@TEN,16.8,TEN by 9,9%,-8%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,2.0,2.0,4.0,0.0,3.0,12,1.6,1.6,1.6,1.6,1.6,5.2,1.1,10.2,2.2
Dion Lewis,,,RB,4700,NYG,@CHI,18.3,CHI by 5.5,-2%,-5%,8%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,0.0,1.0,1.0,1.0,1.5,0.0,0.0,7,0.1,0.1,0.1,0.1,0.1,1.4,0.3,13.6,2.9
Demarcus Robinson,1,,WR,4700,KC,@LAC,28.3,KC by 9,-14%,-5%,-21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.9,2.0,3.3,6,3.5,3.5,3.5,3.5,3.5,4.6,1.0,4.3,0.9
DaeSean Hamilton,,,WR,4700,DEN,@PIT,17.0,PIT by 7.5,-19%,-7%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.6,0.0,6.0,4,2.3,2.3,2.3,2.3,2.3,2.0,0.4,1.0,0.2
Logan Thomas,13,,TE,4700,WAS,@ARI,20.3,ARI by 7,18%,6%,56%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.6,1.0,4.6,9,11.7,11.7,11.7,11.7,11.7,6.6,1.4,4.6,1.0
Adam Humphries,1,,WR,4700,TEN,JAX,25.8,TEN by 9,1%,21%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.9,1.0,6.7,10,7.7,7.7,7.7,7.7,7.7,7.9,1.7,13.3,2.8
Ryquell Armstead,,O,RB,4600,JAX,@TEN,16.8,TEN by 9,9%,-8%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denzel Mims,,O,WR,4600,NYJ,SF,17.5,SF by 7,-26%,3%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dontrelle Inman,,,WR,4600,WAS,@ARI,20.3,ARI by 7,18%,6%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.4,0.0,4.2,7,3.1,3.1,3.1,3.1,3.1,4.5,1.0,2.7,0.6
Dante Pettis,,,WR,4600,SF,@NYJ,24.5,SF by 7,3%,-25%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2.8,0.6,0.0,0.0
Antonio Gandy-Golden,,,WR,4600,WAS,@ARI,20.3,ARI by 7,18%,6%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.9,0.4,0.8,0.2
Jaylen Samuels,,,RB,4600,PIT,DEN,24.5,PIT by 7.5,-4%,0%,-14%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.4,1.0,2.0,1.0,1.0,1.0,0.0,1.0,5,0.8,0.8,0.8,0.8,0.8,2.5,0.5,0.9,0.2
Jordan Akins,1,,TE,4600,HOU,BAL,22.0,BAL by 7,-11%,-12%,-28%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.2,1.0,19.5,7,10.9,10.9,10.9,10.9,10.9,4.9,1.1,9.0,2.0
Darnell Mooney,,,WR,4600,CHI,NYG,23.8,CHI by 5.5,8%,3%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.2,0.0,12.7,5,5.3,5.3,5.3,5.3,5.3,2.9,0.6,11.1,2.4
Tim Patrick,0,,WR,4600,DEN,@PIT,17.0,PIT by 7.5,-19%,-7%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.1,0.0,5.8,5,4.9,4.9,4.9,4.9,4.9,3.5,0.8,3.4,0.7
Quintez Cephus,4,,WR,4600,DET,@GB,21.5,GB by 6.5,1%,11%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.4,2.0,4.3,8,5.8,5.8,5.8,5.8,5.8,6.9,1.5,6.9,1.5
