Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Kevin Huerter,SG,ATL,vs BKN,30th,112.50,4400,7.7,24,18.7,2.8,0.83,29.92,7.26,4.64,3.58,18.3,7.5,22.5,17.75,14.70,14.70,100,,75,3.3,,15,10.20,2.3
De'Anthony Melton,PG,MEM,@ CHI,16th,108.25,4400,5,52.2,14.1,2.3,1.22,44.07,26.11,13.49,16.86,19.4,4.6,11.6,23.25,25.26,25.26,100,,4,5.7,,30,29.50,6.7
Malik Monk,SG,CHA,vs GSW,10th,107.50,4300,2.6,35.4,16.4,2.2,0.77,27.82,12.65,9.37,7.64,21.1,8.3,21.2,21.75,16.65,16.65,100,,43,3.9,,16,21.00,4.9
Frank Kaminsky,PF,PHX,@ ORL,7th,107.50,4300,12.2,42.8,20.8,2.2,0.88,31.72,9.60,8.73,7.67,19.4,8.4,23.6,28.75,25.34,25.34,100,,58,5.9,Y,26,35.50,8.3
Brad Wanamaker,PG,BOS,vs MIA,11th,108.25,4300,10,37.2,16.2,2.8,0.93,33.48,12.35,7.78,8.32,16.7,4.9,17.4,24.25,21.62,21.62,100,,52,5,,19,15.00,3.5
JaVale McGee,C,LAL,@ UTA,28th,105.25,4300,1.3,42.4,20.2,0.7,1.21,43.44,16.59,11.74,7.83,16.4,5.1,16.7,17.00,18.89,18.89,100,,42,4.4,Y,14,23.00,5.3
Rajon Rondo,PG,LAL,@ UTA,23rd,105.25,4300,10.5,33.3,20.9,5.5,1.02,36.85,13.37,6.51,7.98,19.1,7.0,20.5,21.50,20.24,20.24,100,,69,4.7,,32,46.80,10.9
George Hill,PG,MIL,@ DET,29th,116.00,4200,9.1,33,20.1,3.2,0.93,33.33,14.23,6.82,8.2,15.7,6.5,21.7,20.75,19.32,19.32,100,,66,4.6,,15,10.30,2.5
Mikal Bridges,SF,PHX,@ ORL,26th,107.50,4200,6.8,38,16.9,1.1,0.83,30.02,11.24,8.93,7.65,12.8,5.1,20.3,24.50,20.18,20.18,100,,47,4.8,,25,16.70,4
Thaddeus Young,PF,CHI,vs MEM,13th,114.25,4200,8.7,33.4,18.8,1.6,0.88,31.73,9.71,7.05,5.93,21.5,8.6,21.3,22.00,19.32,19.32,100,,63,4.6,,19,15.20,3.6
Dorian Finney-Smith,SF,DAL,vs MIN,30th,117.50,4200,9,33.4,17.9,0.9,0.67,23.97,7.23,6.98,5.47,13.3,6.8,26.9,27.25,19.43,19.43,100,,61,4.6,Y,24,19.60,4.7
Marvin Williams,PF,CHA,vs GSW,3rd,107.50,4100,2.8,35.9,15.3,1.0,0.76,27.43,13.61,9.46,8.41,14.3,5.5,20.1,22.25,16.99,16.99,100,,38,4.1,,27,18.10,4.4
Jordan Poole,SG,GSW,@ CHA,19th,105.50,4100,2.1,22.9,16.2,2.2,0.64,22.92,7.59,5.93,3.53,20.7,10.1,25.5,16.75,11.03,11.03,100,,63,2.7,,11,1.50,0.4
Dwight Howard,C,LAL,@ UTA,28th,105.25,4100,5.9,35.3,20.8,0.8,1.05,37.93,12.92,8.40,6.73,13.3,3.8,19.8,18.75,18.46,18.46,100,,60,4.5,,19,28.30,6.9
Duncan Robinson,SG,MIA,@ BOS,2nd,102.25,4000,5.4,37.6,17.9,0.8,0.71,25.66,10.52,9.20,7.82,15.2,8.0,25.2,26.75,19.17,19.17,100,,49,4.8,Y,29,26.50,6.6
Hamidou Diallo,SG,OKC,vs IND,4th,105.75,4000,0,12.8,18.9,0.8,0.88,31.83,11.09,6.40,0,19.8,7.7,21.4,0.00,0.00,0.00,100,,66,0,,,,
Keita Bates-Diop,SF,MIN,@ DAL,4th,112.50,4000,4.5,39.7,15.5,0.4,0.82,29.83,7.26,10.06,4.64,13.9,6.0,18.8,23.00,19.55,19.55,100,,35,4.9,,21,10.40,2.6
Kyle Kuzma,PF,LAL,@ UTA,17th,105.25,4000,5.9,32.4,16.0,0.9,0.72,25.86,8.87,7.56,5.85,22.6,9.2,22.2,23.75,17.27,17.27,100,,53,4.3,,31,33.20,8.3
Kentavious Caldwell-Pope,SG,LAL,@ UTA,8th,105.25,4000,8.2,33.6,14.7,1.5,0.62,22.43,8.08,7.25,6.68,14.8,6.8,23.7,29.75,19.12,19.12,100,,51,4.8,Y,25,18.20,4.6
Skal Labissiere,PF,POR,vs SAC,4th,110.50,4000,1.3,42,17.2,1.1,1.01,36.63,15.41,11.61,8.24,16.1,4.9,17.0,19.25,18.73,18.73,100,,33,4.7,,14,9.90,2.5
Daniel Theis,PF,BOS,vs MIA,25th,108.25,3900,5.9,38.3,21.7,1.3,1.00,36.08,8.02,9.25,4.68,13.8,5.3,21.7,21.00,19.79,19.79,100,,57,5.1,Y,27,32.80,8.4
Shaquille Harrison,PG,CHI,vs MEM,28th,114.25,3900,0,25.8,10.4,1.4,1.06,38.11,23.24,12.88,0,16.9,3.6,9.8,0.00,0.00,0.00,100,,0,0,,,,
Aaron Holiday,PG,IND,@ OKC,18th,104.75,3900,0,36.6,18.7,3.0,0.87,31.19,12.60,11.44,5.78,22.3,9.0,21.6,16.50,13.72,13.72,100,,39,3.5,,17,2.40,0.6
Josh Okogie,SF,MIN,@ DAL,15th,112.50,3900,6.8,33.9,20.8,1.9,0.86,31.16,10.46,7.73,6.17,15.1,6.2,24.1,21.25,18.43,18.43,100,,63,4.7,Y,27,15.40,3.9
Maxi Kleber,PF,DAL,vs MIN,5th,117.50,3900,8,32.7,18.9,1.0,0.76,27.33,8.36,7.07,5.46,13.2,6.5,24.9,23.50,18.57,18.57,100,,63,4.8,,26,22.00,5.6
Gorgui Dieng,C,MIN,@ DAL,5th,112.50,3900,1.7,37.5,17.6,1.3,1.39,50.15,13.04,10.22,4.89,18.0,4.5,12.7,13.50,17.02,17.02,100,,42,4.4,,11,1.40,0.4
Avery Bradley,SG,LAL,@ UTA,8th,105.25,3900,0,12.5,18.3,1.8,0.67,24.01,7.62,6.25,0,15.3,8.4,27.5,0.00,0.00,0.00,100,,66,0,,,,
Pat Connaughton,SG,MIL,@ DET,17th,116.00,3800,2.8,30.5,15.2,1.8,0.85,30.42,13.10,7.91,6.19,11.7,4.4,17.9,17.00,14.70,14.70,100,,48,3.9,,18,17.10,4.5
Langston Galloway,SG,DET,vs MIL,24th,108.00,3800,10.3,32.7,19.4,1.7,0.71,25.48,7.38,6.39,5.69,17.1,8.8,27.4,27.75,19.87,19.87,100,,67,5.2,,38,22.70,6
Al-Farouq Aminu,PF,ORL,vs PHX,1st,106.50,3800,0,19.4,15.3,1.2,0.72,26.09,14.30,9.71,0,13.5,4.8,21.2,0.00,0.00,0.00,100,,37,0,,,,
Cam Reddish,SF,ATL,vs BKN,29th,112.50,3800,9.1,32.6,15.8,1.7,0.66,23.83,6.61,6.73,5.1,19.3,8.5,23.9,27.75,19.18,19.18,100,,57,5,Y,37,44.20,11.6
Andre Iguodala,SG,MEM,@ CHI,16th,108.25,3800,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jake Layman,SF,MIN,@ DAL,22nd,112.50,3800,0,13.9,18.4,0.8,0.70,25.14,6.46,6.94,0,16.6,9.4,26.4,0.00,0.00,0.00,100,,62,0,,,,
Juan Jose Barea,PG,DAL,vs MIN,20th,117.50,3800,0,4.3,18.3,3.0,1.33,47.91,12.62,2.13,0,29.2,8.0,13.8,0.00,0.00,0.00,100,,88,0,,,,
Danny Green,SG,LAL,@ UTA,8th,105.25,3800,5.7,37.3,18.8,1.2,0.73,26.35,10.35,9.03,7.55,13.9,7.2,25.6,26.25,19.28,19.28,100,,52,5.1,Y,21,14.00,3.7
D.J. Wilson,PF,MIL,@ DET,20th,116.00,3700,0,15.8,9.1,0.9,0.80,28.59,13.98,7.88,0,22.0,4.2,11.4,0.00,0.00,0.00,100,,13,0,,16,13.50,3.6
Elie Okobo,SG,PHX,@ ORL,26th,107.50,3700,0,18.7,10.7,2.8,0.98,35.24,18.05,9.37,0,18.2,3.8,10.9,0.00,0.00,0.00,100,,12,0,,5,7.00,1.9
Cameron Johnson,SF,PHX,@ ORL,21st,107.50,3700,0,29.9,14.8,0.8,0.80,28.74,12.37,9.01,5.15,18.2,6.9,18.6,15.00,11.84,11.84,100,,39,3.2,,25,16.70,4.5
Alex Len,C,ATL,vs BKN,26th,112.50,3700,3.2,31.9,15.7,0.8,0.93,33.79,11.52,8.19,5.44,18.4,5.3,16.8,17.00,15.49,15.49,100,,48,4.2,,17,39.90,10.8
Chris Silva,PF,MIA,@ BOS,15th,102.25,3700,0,23,12.9,0.7,1.18,42.69,19.04,7.39,4.1,16.5,2.4,10.9,7.75,8.19,8.19,100,,43,2.2,,5,1.20,0.3
Meyers Leonard,C,MIA,@ BOS,15th,102.25,3700,0,32.5,14.4,0.9,0.77,27.65,13.48,10.18,6.08,12.0,4.2,18.8,16.25,12.14,12.14,100,,29,3.3,Y,20,9.60,2.6
Dion Waiters,SF,MIA,@ BOS,23rd,102.25,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kyle Anderson,SG,MEM,@ CHI,15th,108.25,3700,0,16.1,19.2,2.6,0.94,33.73,12.65,8.04,0,14.1,5.5,20.5,0.00,0.00,0.00,100,,58,0,,,,
Justin Holiday,SF,IND,@ OKC,21st,104.75,3700,4.8,35.7,19.3,1.7,0.76,27.55,11.38,8.82,7.43,12.8,6.5,25.3,23.50,18.02,18.02,100,,54,4.9,,29,22.50,6.1
Royce O'Neale,PF,UTA,vs LAL,2nd,107.25,3700,8.2,30.8,17.6,2.7,0.61,22.08,8.52,6.46,6.69,8.5,4.3,28.7,28.25,17.89,17.89,100,,63,4.8,,23,10.50,2.8
Gary Trent Jr.,SG,POR,vs SAC,7th,110.50,3700,0,14.8,6.6,0.5,0.79,28.53,15.52,7.39,0,15.8,3.0,8.4,0.00,0.00,0.00,100,,0,0,,,,
Dewayne Dedmon,C,SAC,@ POR,12th,106.50,3700,1.5,23.3,12.3,0.4,0.83,29.77,10.24,6.23,3.84,19.7,5.1,14.9,13.50,10.87,10.87,100,,49,2.9,,14,15.80,4.3
Nicolas Batum,SF,CHA,vs GSW,18th,107.50,3600,3.3,28.9,15.0,3.1,0.70,25.23,7.26,7.32,4.03,11.6,3.4,21.5,20.00,14.26,14.26,100,,51,4,,25,27.00,7.5
Tony Snell,SG,DET,vs MIL,6th,108.00,3600,4.7,30.2,13.5,1.5,0.53,19.04,7.57,7.30,5.73,11.1,6.2,25.5,27.25,15.62,15.62,100,,46,4.3,Y,27,11.20,3.1
Markieff Morris,SF,DET,vs MIL,30th,108.00,3600,5.6,30.5,18.6,1.6,0.83,29.73,14.61,7.10,8.22,20.9,8.3,22.5,20.25,16.29,16.29,100,,62,4.5,,15,8.10,2.3
Sterling Brown,SG,MIL,@ DET,17th,116.00,3600,0,15.4,16.1,1.6,0.88,31.64,9.10,7.68,0,14.6,5.3,18.3,0.00,0.00,0.00,100,,52,0,,,,
Ersan Ilyasova,PF,MIL,@ DET,20th,116.00,3600,3.9,28.3,15.1,0.6,0.95,34.04,11.56,6.98,4.9,14.7,4.9,15.9,15.25,14.35,14.35,100,,54,4,,16,22.30,6.2
Cheick Diallo,PF,PHX,@ ORL,19th,107.50,3600,3.3,39.1,10.0,0.5,1.04,37.35,22.11,10.24,11.82,18.2,3.0,9.6,19.25,18.64,18.64,100,,0,5.2,,19,25.80,7.2
Tyler Johnson,PG,PHX,@ ORL,13th,107.50,3600,0,14,13.6,2.3,0.68,24.45,10.87,6.98,0,17.0,6.1,20.0,0.00,0.00,0.00,100,,49,0,,,,
Ty Jerome,SG,PHX,@ ORL,26th,107.50,3600,13,13,22.6,4.0,1.88,67.80,0.00,0.00,0,14.8,4.0,12.0,13.75,13.01,13.01,100,,0,3.6,,18,17.70,4.9
Evan Turner,SG,ATL,vs BKN,29th,112.50,3600,6.8,30.9,11.9,2.2,0.88,31.72,16.91,6.88,9.39,18.3,4.2,13.5,20.00,17.15,17.15,100,,42,4.8,,21,14.60,4.1
Allen Crabbe,SG,ATL,vs BKN,29th,112.50,3600,0,9.5,11.6,0.9,0.61,22.08,9.03,4.76,0,13.1,5.4,18.9,0.00,0.00,0.00,100,,59,0,,,,
Robert Williams,C,BOS,vs MIA,3rd,108.25,3600,0,30.1,16.7,1.2,1.19,42.85,12.26,8.71,4,12.6,2.6,14.0,11.75,12.70,12.70,100,,48,3.5,,19,21.00,5.8
Tremont Waters,PG,BOS,vs MIA,11th,108.25,3600,0,0,20.9,3.0,1.05,37.62,0.00,0.00,0,22.3,7.0,20.0,0.00,0.00,0.00,100,,0,0,,,,
Derrick Jones Jr.,SF,MIA,@ BOS,14th,102.25,3600,1.1,19.9,12.5,0.6,0.84,30.50,11.42,5.37,3.73,16.4,4.6,14.8,11.75,9.18,9.18,100,,57,2.6,,5,2.90,0.8
Chandler Hutchison,SF,CHI,vs MEM,28th,114.25,3600,0,15.6,13.8,0.9,0.81,29.32,14.04,7.82,0,17.0,4.9,17.0,0.00,0.00,0.00,100,,43,0,,,,
Bruno Caboclo,SF,MEM,@ CHI,15th,108.25,3600,0,33.4,11.1,0.6,1.03,37.02,21.67,11.46,6.62,15.9,4.2,10.8,11.00,10.49,10.49,100,,0,2.9,,13,11.90,3.3
Denzel Valentine,SF,CHI,vs MEM,28th,114.25,3600,0,24.7,8.8,0.6,1.10,39.60,24.17,7.14,7.22,22.7,3.9,8.0,10.75,10.45,10.45,100,,19,2.9,,16,14.80,4.1
Naz Long,SG,IND,@ OKC,21st,104.75,3600,0,14.9,11.9,2.3,0.83,29.89,13.06,7.45,0,16.3,5.3,14.3,0.00,0.00,0.00,100,,37,0,,,,
T.J. McConnell,PG,IND,@ OKC,18th,104.75,3600,1.8,31,18.0,4.6,1.05,37.61,12.53,8.35,5.13,20.1,6.2,17.2,14.75,14.29,14.29,100,,54,4,,17,18.40,5.1
Noah Vonleh,PF,MIN,@ DAL,14th,112.50,3600,0,11.1,10.7,1.1,0.85,30.45,13.73,5.57,0,14.6,3.1,12.6,0.00,0.00,0.00,100,,48,0,,,,
Courtney Lee,SG,DAL,vs MIN,27th,117.50,3600,0,13,7.4,0.6,0.79,28.26,18.48,6.48,0,15.9,3.4,9.4,0.00,0.00,0.00,100,,12,0,,,,
Kelan Martin,SF,MIN,@ DAL,22nd,112.50,3600,0,14.6,8.9,0.3,0.61,22.03,11.58,7.30,0,17.5,5.5,14.5,0.00,0.00,0.00,100,,18,0,,,,
Jeff Green,PF,UTA,vs LAL,2nd,107.25,3600,6.7,29,14.0,0.6,0.74,26.86,13.16,6.39,8.04,20.9,6.5,18.8,22.00,16.24,16.24,100,,54,4.5,Y,23,14.80,4.1
Tony Bradley,C,UTA,vs LAL,12th,107.25,3600,0,19,10.6,0.3,1.07,38.58,27.09,9.48,0,18.0,2.9,9.9,0.00,0.00,0.00,100,,11,0,,7,5.60,1.6
Yogi Ferrell,PG,SAC,@ POR,25th,106.50,3600,3.9,23.2,9.7,1.6,0.75,26.88,20.74,5.51,9.36,15.9,4.0,13.0,16.25,12.14,12.14,100,,43,3.4,,15,20.70,5.8
Nassir Little,SF,POR,vs SAC,23rd,110.50,3600,0,29.3,11.6,0.5,0.72,25.97,14.15,9.52,5.5,13.0,4.2,16.1,14.00,10.21,10.21,100,,18,2.8,,12,7.20,2
Kent Bazemore,SF,POR,vs SAC,23rd,110.50,3600,4.9,34.4,19.0,1.8,0.85,30.73,13.21,8.43,7.71,18.0,7.2,22.3,21.00,17.55,17.55,100,,56,4.9,,23,26.70,7.4
Dwayne Bacon,SG,CHA,vs GSW,18th,107.50,3500,0,27.1,14.3,1.3,0.69,24.76,12.29,11.29,2.22,20.5,8.8,20.8,6.50,4.51,4.51,100,,21,1.3,,13,5.20,1.5
Robert Franks,SF,CHA,vs GSW,3rd,107.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Caleb Martin,SF,CHA,vs GSW,18th,107.50,3500,0,17.2,6.8,1.0,0.82,29.23,14.42,8.59,0,27.9,3.0,8.3,0.00,0.00,0.00,100,,0,0,,,,
Guillermo Hernangomez,C,CHA,vs GSW,19th,107.50,3500,0,11.8,8.5,0.3,1.05,37.39,12.09,5.88,0,21.0,2.9,8.1,0.00,0.00,0.00,100,,31,0,,,,
Kobi Simmons,PG,CHA,vs GSW,10th,107.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jacob Evans III,SG,GSW,@ CHA,28th,105.50,3500,0,16.7,8.7,0.7,0.61,21.77,10.38,8.34,0,9.5,4.0,14.3,0.00,0.00,0.00,100,,4,0,,,,
Cody Martin,SG,CHA,vs GSW,3rd,107.50,3500,0,18.1,9.5,1.2,0.81,29.24,18.30,9.05,0,16.0,2.6,11.8,0.00,0.00,0.00,100,,5,0,,,,
Jalen McDaniels,PF,CHA,vs GSW,3rd,107.50,3500,0,0,3.2,0.0,1.07,38.40,0.00,0.00,0,28.0,2.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Alen Smailagic,PF,GSW,@ CHA,26th,105.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Stephen Curry,PG,GSW,@ CHA,28th,105.50,3500,0,20.6,37.5,6.5,1.34,48.21,10.10,10.29,0,31.1,16.5,28.0,0.00,0.00,0.00,100,,73,0,,,,
Michael Kidd-Gilchrist,SF,CHA,vs GSW,3rd,107.50,3500,0,2.9,7.4,0.5,0.82,29.40,2.57,1.45,0,27.6,5.0,9.0,0.00,0.00,0.00,100,,0,0,,,,
Damion Lee,SG,GSW,@ CHA,19th,105.50,3500,0,19.8,18.4,1.8,0.84,30.39,11.47,9.92,0,20.0,8.3,21.8,0.00,0.00,0.00,100,,46,0,,,,
Sekou Doumbouya,PF,DET,vs MIL,6th,108.00,3500,0,4,2.8,0.0,0.93,33.60,20.93,1.99,0,29.9,2.0,3.0,0.00,0.00,0.00,100,,29,0,,3,0.00,
Louis King,SF,DET,vs MIL,30th,108.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Wesley Matthews,SG,MIL,@ DET,17th,116.00,3500,4.9,30.3,14.0,1.3,0.57,20.54,8.33,7.26,5.78,12.9,6.4,24.5,25.00,15.77,15.77,100,,48,4.5,Y,17,14.20,4.1
Kyle Korver,SG,MIL,@ DET,17th,116.00,3500,0,17,9.6,0.6,0.64,22.85,11.88,5.58,2.81,16.7,5.2,15.1,8.50,5.83,5.83,100,,42,1.7,,20,10.70,3.1
Robin Lopez,C,MIL,@ DET,13th,116.00,3500,0.9,24.6,10.4,0.7,0.72,26.08,14.54,6.78,5.76,17.4,4.0,14.4,14.25,11.08,11.08,100,,35,3.2,,18,14.40,4.1
Dragan Bender,PF,MIL,@ DET,20th,116.00,3500,0,9.2,9.0,1.0,0.93,33.39,16.11,4.58,0,16.0,2.7,9.7,0.00,0.00,0.00,100,,49,0,,,,
Thon Maker,C,DET,vs MIL,30th,108.00,3500,0,12.3,8.8,0.5,0.77,27.50,17.31,6.13,0,13.2,2.2,11.5,0.00,0.00,0.00,100,,30,0,,3,5.00,1.4
Tim Frazier,PG,DET,vs MIL,24th,108.00,3500,0,15,9.6,3.0,0.85,30.55,14.07,6.20,1.27,20.3,3.4,11.3,3.25,2.63,2.63,100,,35,0.8,,3,4.20,1.2
Jordan Bone,PG,DET,vs MIL,24th,108.00,3500,0,4.7,0.7,0.0,0.30,10.29,41.09,2.36,0,44.1,1.7,2.3,0.00,0.00,0.00,100,,0,0,,,,
Svi Mykhailiuk,SG,DET,vs MIL,24th,108.00,3500,3.1,26.1,9.3,1.3,0.55,19.93,15.10,6.58,9.12,15.4,4.4,16.9,21.75,12.92,12.92,100,,29,3.7,Y,28,14.70,4.2
Khyri Thomas,SG,DET,vs MIL,3rd,108.00,3500,0,1,0.5,0.0,0.17,6.00,4.50,0.50,0,5.0,0.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Thanasis Antetokounmpo,SF,MIL,@ DET,12th,116.00,3500,0,11.8,5.4,1.0,0.90,32.40,23.80,5.90,0,21.9,2.5,6.0,0.00,0.00,0.00,100,,0,0,,,,
Cameron Reynolds,SG,MIL,@ DET,12th,116.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Frank Mason III,PG,MIL,@ DET,29th,116.00,3500,0,0,7.0,2.0,0.70,25.20,0.00,0.00,0,21.4,4.0,10.0,0.00,0.00,0.00,100,,0,0,,,,
Amile Jefferson,PF,ORL,vs PHX,13th,106.50,3500,0,2.8,5.8,1.0,1.29,46.40,4.80,1.40,0,17.5,1.5,4.5,0.00,0.00,0.00,100,,0,0,,3,1.20,0.3
Jared Harper,PG,PHX,@ ORL,26th,107.50,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,20.0,1.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Deandre Ayton,C,PHX,@ ORL,7th,107.50,3500,0,0,46.2,0.0,1.40,50.40,0.00,0.00,0,17.0,14.0,33.0,0.00,0.00,0.00,100,,0,0,,,,
Jevon Carter,PG,PHX,@ ORL,26th,107.50,3500,0,21.5,11.8,1.7,0.80,28.83,12.90,7.88,2.6,13.9,3.7,14.7,7.25,5.70,5.70,100,,33,1.6,,18,11.40,3.3
Melvin Frazier,SF,ORL,vs PHX,13th,106.50,3500,0,2.6,1.6,0.3,0.53,18.80,11.35,1.31,0,11.6,1.7,3.0,0.00,0.00,0.00,100,,18,0,,3,0.00,
Wesley Iwundu,SF,ORL,vs PHX,1st,106.50,3500,0,18.1,8.4,0.7,0.59,21.17,11.13,5.25,3.71,14.9,3.3,14.2,12.00,7.59,7.59,100,,38,2.2,,19,12.40,3.5
Michael Carter-Williams,PG,ORL,vs PHX,13th,106.50,3500,0,19.6,13.6,1.6,0.93,33.45,17.09,9.82,0,18.9,4.7,14.6,0.00,0.00,0.00,100,,28,0,,,,
Josh Magette,PG,ORL,vs PHX,13th,106.50,3500,0,4,7.7,1.0,1.93,69.30,22.20,2.00,0,24.5,2.5,4.0,0.00,0.00,0.00,100,,0,0,,3,-0.80,
B.J. Johnson,SF,ORL,vs PHX,1st,106.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,3,0.00,
Jalen Lecque,PG,PHX,@ ORL,26th,107.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Theo Pinson,SG,BKN,@ ATL,22nd,115.50,3500,6.4,20.4,11.0,2.6,0.72,26.04,52.09,4.01,23.51,21.0,6.2,15.3,16.25,12.42,12.42,100,,64,3.5,,13,11.40,3.3
Charlie Brown,SG,ATL,vs BKN,2nd,112.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Tyrone Wallace,PG,ATL,vs BKN,29th,112.50,3500,0,15.7,7.5,1.0,0.62,22.45,11.19,4.85,2.8,14.3,3.2,12.1,9.00,5.99,5.99,100,,35,1.7,,4,2.00,0.6
Timothe Luwawu-Cabarrot,SG,BKN,@ ATL,22nd,115.50,3500,0,1,0.5,0.0,0.17,6.00,3.60,0.50,0,13.4,1.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Iman Shumpert,SG,BKN,@ ATL,22nd,115.50,3500,5.5,22.4,10.9,0.7,0.58,21.09,7.07,4.83,3.73,15.6,5.3,18.7,19.00,12.72,12.72,100,,56,3.6,,19,10.70,3.1
John Collins,PF,ATL,vs BKN,2nd,112.50,3500,0,13.6,37.6,1.6,1.17,41.99,5.95,6.78,0,19.9,12.2,32.2,0.00,0.00,0.00,100,,82,0,,,,
Chandler Parsons,SF,ATL,vs BKN,8th,112.50,3500,0,16,9.9,0.7,0.88,31.55,18.01,8.00,0,11.4,4.0,11.3,0.00,0.00,0.00,100,,19,0,,,,
Dzanan Musa,SF,BKN,@ ATL,5th,115.50,3500,0,25.6,10.4,1.3,0.65,23.50,13.41,7.46,5.68,17.8,5.1,16.0,15.25,10.69,10.69,100,,28,3.1,,14,9.20,2.6
Rodions Kurucs,PF,BKN,@ ATL,8th,115.50,3500,0,8.7,5.4,0.1,0.55,19.80,39.68,4.35,0,23.1,2.3,9.8,0.00,0.00,0.00,100,,19,0,,,,
David Nwaba,SG,BKN,@ ATL,22nd,115.50,3500,0.5,21.3,8.5,0.3,0.76,27.35,19.85,5.95,6.62,9.4,1.8,11.2,12.00,9.41,9.41,100,,30,2.7,,17,18.10,5.2
Bruno Fernando,PF,ATL,vs BKN,26th,112.50,3500,0,21.6,10.8,1.1,0.85,30.53,13.27,6.82,3.5,15.2,3.4,12.7,9.50,7.97,7.97,100,,37,2.3,,3,0.00,
Nicolas Claxton,PF,BKN,@ ATL,8th,115.50,3500,0,10.3,9.1,1.2,0.69,24.78,13.72,5.13,0,15.4,2.3,13.2,0.00,0.00,0.00,100,,44,0,,,,
Henry Ellenson,PF,BKN,@ ATL,8th,115.50,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Wilson Chandler,SF,BKN,@ ATL,5th,115.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Vince Carter,SF,ATL,vs BKN,29th,112.50,3500,2.4,25.1,9.9,0.8,0.65,23.50,14.99,6.48,7.39,17.8,5.6,15.2,17.75,12.11,12.11,100,,35,3.5,,11,5.00,1.4
Brandon Goodwin,PG,ATL,vs BKN,30th,112.50,3500,0,0,-1.0,0.0,-0.50,-18.00,0.00,0.00,0,21.9,0.0,2.0,0.00,0.00,0.00,100,,0,0,,3,-1.00,
Javonte Green,SG,BOS,vs MIA,24th,108.25,3500,0.7,20.4,6.1,0.3,0.81,29.37,15.08,5.62,4.82,18.2,2.8,7.5,11.50,9.13,9.13,100,,8,2.6,,7,3.90,1.1
Tacko Fall,C,BOS,vs MIA,3rd,108.25,3500,0,0,6.6,0.0,1.65,59.40,0.00,0.00,0,51.0,4.0,4.0,0.00,0.00,0.00,100,,0,0,,,,
Gordon Hayward,SF,BOS,vs MIA,9th,108.25,3500,0,26.3,34.7,4.1,1.11,40.02,12.19,13.13,0,23.3,13.8,31.3,0.00,0.00,0.00,100,,62,0,,,,
KZ Okpala,SF,MIA,@ BOS,14th,102.25,3500,0,0.2,0.1,0.0,0.10,3.60,3.60,0.10,0,19.5,0.0,1.0,0.00,0.00,0.00,100,,0,0,,,,
James Johnson,PF,MIA,@ BOS,15th,102.25,3500,0,17,8.4,0.7,0.74,26.58,21.94,8.48,0,13.0,3.0,11.3,0.00,0.00,0.00,100,,0,0,,,,
Grant Williams,PF,BOS,vs MIA,25th,108.25,3500,1.3,23.8,8.7,0.8,0.59,21.10,12.07,6.42,5.95,11.9,3.0,14.8,17.75,10.93,10.93,100,,26,3.1,Y,18,7.60,2.2
Romeo Langford,SG,BOS,vs MIA,24th,108.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Carsen Edwards,PG,BOS,vs MIA,11th,108.25,3500,0,24.6,8.7,0.9,0.76,27.49,13.37,7.79,4.46,19.0,4.4,11.4,12.00,9.03,9.03,100,,10,2.6,,18,8.50,2.4
Vincent Poirier,C,BOS,vs MIA,3rd,108.25,3500,0,10.6,4.5,0.5,0.87,31.47,23.70,5.28,0,14.8,1.3,5.2,0.00,0.00,0.00,100,,0,0,,1,2.00,0.6
Daryl Macon,PG,MIA,@ BOS,2nd,102.25,3500,0,3.1,0.8,0.3,0.19,6.92,8.25,1.55,0,14.0,1.0,4.3,0.00,0.00,0.00,100,,0,0,,,,
