Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jake Browning,,,QB,6000,MIN,ATL,29.3,MIN by 4,35%,-7%,63%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trace McSorley,,,QB,6000,BAL,@PHI,27.5,BAL by 7.5,-3%,-4%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Tanney,,,QB,6000,NYG,WAS,22.8,NYG by 2.5,-9%,9%,21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case Keenum,,,QB,6000,CLE,@PIT,24.0,PIT by 3,-5%,-46%,-19%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.8,0.3
Kendall Hinton,,,QB,6000,DEN,@NE,17.5,NE by 10,-6%,-3%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Montez,,,QB,6000,WAS,@NYG,20.3,NYG by 2.5,-7%,-7%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Schaub,,,QB,6000,ATL,@MIN,25.3,MIN by 4,9%,12%,9%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Darius Slayton,3,Q,WR,6000,NYG,WAS,22.8,NYG by 2.5,-9%,9%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.0,7.3,1.4,9.1,12,9.3,11.6,11.6,2.5,20.7,11.3,1.9,10.8,1.8
Riley Neal,,,QB,6000,DEN,@NE,17.5,NE by 10,-6%,-3%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Ingram,0,Q,RB,6000,BAL,@PHI,27.5,BAL by 7.5,-3%,-4%,-5%,0.0,0.0,0.0,0.0,0.0,8.7,9.0,9.8,1.6,4.6,0.7,1.0,1.4,0.4,5.0,18,6.3,7.3,7.3,2.2,12.4,8.6,1.4,2.0,0.3
Will Grier,,,QB,6000,CAR,CHI,23.0,CAR by 1,-7%,-5%,-32%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Eason,,,QB,6000,IND,CIN,27.3,IND by 8,-8%,34%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Hurts,,,QB,6000,PHI,BAL,20.0,BAL by 7.5,-3%,-22%,-3%,0.3,0.3,0.7,0.0,18.0,1.7,1.3,0.2,0.0,5.2,0.0,0.0,0.0,0.0,0.0,1,1.1,0.8,0.8,0.1,1.6,0.2,0.0,3.1,0.5
Alex McGough,,,QB,6000,HOU,@TEN,25.0,TEN by 3,3%,40%,-36%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Daniel,,,QB,6000,DET,@JAX,28.8,DET by 3,12%,15%,19%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Mason Rudolph,,,QB,6000,PIT,CLE,27.0,PIT by 3,19%,-27%,18%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.1,-0.0
Jake Luton,,,QB,6000,JAX,DET,25.8,DET by 3,-6%,44%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Glennon,,,QB,6000,JAX,DET,25.8,DET by 3,-6%,44%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Kelly,,,QB,6000,IND,CIN,27.3,IND by 8,-8%,34%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Huntley,,,QB,6000,BAL,@PHI,27.5,BAL by 7.5,-3%,-4%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Morgan,,,QB,6000,NYJ,@MIA,18.8,MIA by 9.5,2%,6%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Morton,,,QB,6000,GB,@TB,27.3,GB by 0,-4%,-51%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Boyle,,,QB,6000,GB,@TB,27.3,GB by 0,-4%,-51%,-16%,0.0,0.0,0.1,0.0,0.0,1.7,1.7,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0,-0.1,-0.1,-0.1,-0.2,-0.1,0.0,0.0,0.0,0.0
Ryan Griffin,,,QB,6000,TB,GB,27.3,GB by 0,-1%,-11%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Love,,,QB,6000,GB,@TB,27.3,GB by 0,-4%,-51%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Fales,,,QB,6000,NYJ,@MIA,18.8,MIA by 9.5,2%,6%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blaine Gabbert,,,QB,6000,TB,GB,27.3,GB by 0,-1%,-11%,-20%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0
Justin Jefferson,10,,WR,5900,MIN,ATL,29.3,MIN by 4,35%,-7%,20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,5.0,7.4,0.2,14.8,12,14.4,10.5,10.5,0.7,20.4,11.5,1.9,35.1,5.9
David Montgomery,7,,RB,5900,CHI,@CAR,22.0,CAR by 1,-11%,12%,49%,0.0,0.0,0.0,0.0,0.0,11.3,12.6,16.2,0.6,3.9,5.7,4.6,3.7,0.6,5.4,32,10.3,11.8,11.8,6.0,17.6,13.9,2.4,11.7,2.0
Noah Fant,0,Q,TE,5800,DEN,@NE,17.5,NE by 10,-6%,-3%,-47%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.8,0.0,1.3,8.1,0,9.6,11.4,11.4,5.8,16.9,0.0,0.0,0.0,0.0
Laviska Shenault Jr.,1,,WR,5800,JAX,DET,25.8,DET by 3,-6%,44%,-6%,0.0,0.0,0.0,0.0,0.0,0.7,1.8,1.6,0.2,5.9,6.7,5.6,6.3,0.6,9.6,12,9.6,10.0,10.0,7.3,12.6,10.3,1.8,2.6,0.4
Jonnu Smith,6,Q,TE,5800,TEN,HOU,28.0,TEN by 3,-9%,35%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.7,5.8,1.3,9.1,9,14.2,14.2,14.2,6.9,21.5,10.3,1.8,1.8,0.3
Antonio Gibson,1,,RB,5800,WAS,@NYG,20.3,NYG by 2.5,-7%,-7%,11%,0.0,0.0,0.0,0.0,0.0,11.0,11.0,14.8,2.0,3.9,4.3,3.4,4.0,0.0,7.2,31,13.3,11.4,11.4,5.5,17.3,12.4,2.1,7.5,1.3
T.Y. Hilton,0,,WR,5800,IND,CIN,27.3,IND by 8,-8%,34%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.0,6.4,7.3,0.8,7.2,12,7.0,6.5,6.5,4.2,8.8,10.6,1.8,1.6,0.3
Marvin Jones,1,,WR,5800,DET,@JAX,28.8,DET by 3,12%,15%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.8,6.3,0.8,7.3,10,6.1,6.5,6.5,2.7,10.2,9.7,1.7,1.8,0.3
Ronald Jones,6,,RB,5800,TB,GB,27.3,GB by 0,-1%,-11%,19%,0.0,0.0,0.0,0.0,0.0,16.7,14.8,16.8,2.2,4.9,6.0,4.6,3.3,0.8,3.3,33,12.7,11.4,11.4,8.1,14.7,13.4,2.3,25.1,4.3
Brandin Cooks,3,,WR,5700,HOU,@TEN,25.0,TEN by 3,3%,40%,-34%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,6.7,6.6,7.2,0.2,9.1,12,10.0,9.0,9.0,-1.6,19.5,10.0,1.8,17.3,3.0
T.J. Hockenson,9,,TE,5700,DET,@JAX,28.8,DET by 3,12%,15%,34%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.3,1.0,9.0,10,8.5,9.9,9.9,6.9,12.9,9.2,1.6,8.7,1.5
Diontae Johnson,0,Q,WR,5700,PIT,CLE,27.0,PIT by 3,19%,-27%,33%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,9.0,5.3,6.5,0.0,0.3,5.7,0,6.8,6.8,6.8,-2.0,15.5,0.0,0.0,0.0,0.0
Jerry Jeudy,0,,WR,5700,DEN,@NE,17.5,NE by 10,-6%,-3%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.7,7.0,7.7,0.5,8.4,14,9.8,9.2,9.2,6.6,11.8,10.6,1.9,4.2,0.7
Myles Gaskin,10,,RB,5700,MIA,NYJ,28.3,MIA by 9.5,7%,8%,31%,0.0,0.0,0.0,0.0,0.0,16.0,12.8,14.1,3.6,3.9,4.7,5.0,5.1,0.8,5.9,30,12.4,11.4,11.4,7.5,15.3,13.0,2.3,14.6,2.6
Keelan Cole,0,,WR,5600,JAX,DET,25.8,DET by 3,-6%,44%,-6%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,0.0,2.0,5.3,5.6,5.5,0.4,7.8,9,7.5,10.1,10.1,6.3,13.9,8.5,1.5,17.3,3.1
Damien Harris,1,,RB,5600,NE,DEN,27.5,NE by 10,3%,-8%,-47%,0.0,0.0,0.0,0.0,0.0,17.0,17.0,11.1,1.0,5.9,0.0,0.0,0.6,0.0,0.0,19,10.0,10.0,10.0,10.0,10.0,8.5,1.5,3.8,0.7
Jarvis Landry,1,,WR,5600,CLE,@PIT,24.0,PIT by 3,-5%,-46%,2%,0.3,0.2,0.0,0.0,37.0,0.0,0.0,0.1,0.0,0.0,6.3,5.6,5.6,0.2,10.0,9,9.7,8.8,8.8,5.7,11.8,7.9,1.4,5.5,1.0
Evan Engram,7,,TE,5600,NYG,WAS,22.8,NYG by 2.5,-9%,9%,55%,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.3,0.4,4.5,5.7,6.4,5.7,0.8,4.6,10,6.4,6.1,6.1,2.8,9.4,8.6,1.5,4.0,0.7
Devonta Freeman,2,,RB,5600,NYG,WAS,22.8,NYG by 2.5,-9%,9%,1%,0.0,0.0,0.0,0.0,0.0,11.0,11.0,13.9,1.0,3.1,2.3,2.3,2.6,0.7,8.9,28,8.5,8.5,8.5,1.1,15.9,11.5,2.1,6.2,1.1
Rex Burkhead,0,,RB,5600,NE,DEN,27.5,NE by 10,3%,-8%,-47%,0.0,0.0,0.0,0.0,0.0,7.7,7.5,5.8,2.0,4.3,5.7,4.3,2.6,1.0,5.9,13,14.6,11.7,11.7,-1.4,24.9,7.3,1.3,1.4,0.3
Mike Gesicki,11,,TE,5600,MIA,NYJ,28.3,MIA by 9.5,7%,8%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6,6.1,1.4,10.0,10,7.2,9.8,9.8,1.6,18.0,8.9,1.6,0.0,0.0
Marquez Valdes-Scantling,1,,WR,5600,GB,@TB,27.3,GB by 0,-4%,-51%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,6.3,1.0,8.4,10,5.1,8.3,8.3,1.3,15.2,8.0,1.4,4.7,0.8
Tee Higgins,2,,WR,5500,CIN,@IND,19.3,IND by 8,-28%,-27%,-8%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.1,0.0,13.0,8.0,6.0,7.8,0.8,7.1,13,12.6,8.5,8.5,1.6,15.4,9.4,1.7,15.7,2.9
Russell Gage,0,,WR,5500,ATL,@MIN,25.3,MIN by 4,9%,12%,26%,0.0,0.2,0.0,0.0,0.0,0.3,0.2,0.0,0.2,-2.0,3.7,6.4,6.6,1.6,7.0,10,3.1,7.7,7.7,1.3,14.2,7.5,1.4,8.5,1.5
Dallas Goedert,,O,TE,5500,PHI,BAL,20.0,BAL by 7.5,-3%,-22%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.7,7.7,0,8.8,8.8,8.8,-1.2,18.8,0.0,0.0,0.0,0.0
Adrian Peterson,2,,RB,5500,DET,@JAX,28.8,DET by 3,12%,15%,21%,0.0,0.0,0.0,0.0,0.0,13.3,13.5,14.2,3.0,4.5,1.0,1.5,0.7,0.0,5.2,24,7.6,8.9,8.9,5.3,12.5,9.6,1.7,12.3,2.2
Chase Claypool,10,,WR,5500,PIT,CLE,27.0,PIT by 3,19%,-27%,33%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4,0.3,3.5,6.0,5.0,6.4,0.5,13.1,12,19.4,16.0,16.0,-0.4,32.4,11.9,2.2,16.1,2.9
Leonard Fournette,,Q,RB,5500,TB,GB,27.3,GB by 0,-1%,-11%,19%,0.0,0.0,0.0,0.0,0.0,6.3,6.0,0.0,1.3,5.1,2.3,2.0,0.0,0.5,4.3,0,9.6,7.8,7.8,-4.1,19.7,0.0,0.0,0.0,0.0
N'Keal Harry,3,,WR,5400,NE,DEN,27.5,NE by 10,3%,-8%,-2%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.0,2.0,7.3,7.0,5.9,2.0,5.9,10,8.5,7.4,7.4,4.0,10.9,7.6,1.4,0.0,0.0
Hayden Hurst,1,,TE,5400,ATL,@MIN,25.3,MIN by 4,9%,12%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.6,5.4,0.6,6.1,8,5.2,7.3,7.3,2.2,12.4,7.3,1.4,13.7,2.5
D'Andre Swift,4,,RB,5400,DET,@JAX,28.8,DET by 3,12%,15%,21%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.8,0.5,3.5,3.7,4.0,3.5,0.8,7.8,12,8.4,8.8,8.8,4.2,13.3,8.2,1.5,25.8,4.8
Golden Tate,,,WR,5400,NYG,WAS,22.8,NYG by 2.5,-9%,9%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.0,5.8,6.0,0.3,6.3,11,5.4,5.9,5.9,4.5,7.2,8.3,1.5,1.6,0.3
Corey Davis,,,WR,5400,TEN,HOU,28.0,TEN by 3,-9%,35%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,0.0,0.3,10.8,0,11.4,11.4,11.4,9.3,13.5,0.0,0.0,0.0,0.0
Tim Patrick,0,,WR,5400,DEN,@NE,17.5,NE by 10,-6%,-3%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,6.1,0.5,10.0,10,12.0,10.2,10.2,2.5,18.0,7.9,1.5,12.1,2.2
Jimmy Graham,1,,TE,5400,CHI,@CAR,22.0,CAR by 1,-11%,12%,-33%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,5.6,5.1,2.0,6.0,8,12.4,9.9,9.9,2.8,17.0,6.9,1.3,5.9,1.1
Preston Williams,1,,WR,5400,MIA,NYJ,28.3,MIA by 9.5,7%,8%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.4,5.1,0.8,8.9,8,10.1,8.1,8.1,2.1,14.1,8.1,1.5,8.8,1.6
Mo Alie-Cox,,Q,TE,5300,IND,CIN,27.3,IND by 8,-8%,34%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8,0.0,0.8,13.9,0,6.8,7.4,7.4,1.5,13.3,0.0,0.0,0.0,0.0
Greg Ward Jr.,0,,WR,5300,PHI,BAL,20.0,BAL by 7.5,-3%,-22%,-13%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,-6.0,7.7,6.2,6.8,0.8,5.5,11,11.0,7.9,7.9,2.0,13.8,6.4,1.2,4.9,0.9
DeSean Jackson,,Q,WR,5300,PHI,BAL,20.0,BAL by 7.5,-3%,-22%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.7,0.0,0.0,6.0,0,5.7,5.7,5.7,2.0,9.4,0.0,0.0,0.0,0.0
Travis Fulgham,3,,WR,5300,PHI,BAL,20.0,BAL by 7.5,-3%,-22%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.5,1.0,13.1,12,19.5,19.5,19.5,9.9,29.0,8.7,1.6,16.5,3.1
James White,1,,RB,5200,NE,DEN,27.5,NE by 10,3%,-8%,-47%,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.9,0.5,5.4,5.5,5.5,4.7,0.5,6.2,14,8.1,8.1,8.1,6.1,10.0,8.7,1.7,11.3,2.2
Anthony Miller,0,,WR,5200,CHI,@CAR,22.0,CAR by 1,-11%,12%,-16%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,9.0,4.7,4.6,4.7,0.8,7.0,8,6.6,7.1,7.1,0.6,13.6,7.0,1.3,2.3,0.4
Eric Ebron,2,,TE,5200,PIT,CLE,27.0,PIT by 3,19%,-27%,54%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.1,0.5,7.8,8,8.1,6.7,6.7,1.7,11.6,8.1,1.6,1.9,0.4
Chris Conley,,,WR,5200,JAX,DET,25.8,DET by 3,-6%,44%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.4,4.4,0.6,8.6,7,5.9,5.1,5.1,2.7,7.5,6.3,1.2,1.1,0.2
Austin Hooper,0,,TE,5200,CLE,@PIT,24.0,PIT by 3,-5%,-46%,-42%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.4,5.6,0.4,5.7,9,8.0,6.0,6.0,2.0,10.0,7.8,1.5,7.7,1.5
A.J. Green,,,WR,5200,CIN,@IND,19.3,IND by 8,-28%,-27%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.8,6.8,0.4,3.5,11,2.3,3.8,3.8,0.5,7.1,6.8,1.3,13.6,2.6
Scott Miller,0,,WR,5200,TB,GB,27.3,GB by 0,-1%,-11%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,3.5,4.0,4.2,4.4,0.2,11.9,8,8.9,7.8,7.8,1.1,14.6,6.8,1.3,1.1,0.2
Jamaal Williams,1,,RB,5200,GB,@TB,27.3,GB by 0,-4%,-51%,-9%,0.0,0.0,0.0,0.0,0.0,7.3,7.3,6.1,1.5,3.7,3.0,3.3,3.2,0.3,9.2,14,8.3,7.8,7.8,2.7,12.9,6.5,1.3,3.4,0.7
Randall Cobb,0,,WR,5100,HOU,@TEN,25.0,TEN by 3,3%,40%,-34%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.0,4.8,5.2,0.4,10.8,8,9.9,8.3,8.3,2.7,13.9,8.0,1.6,9.2,1.8
Mike Boone,,,RB,5100,MIN,ATL,29.3,MIN by 4,35%,-7%,18%,0.0,0.0,0.0,0.0,0.0,0.7,0.4,4.8,0.0,9.5,0.0,0.0,0.4,0.0,0.0,8,0.6,0.4,0.4,-0.5,1.2,4.5,0.9,1.0,0.2
Phillip Lindsay,0,,RB,5100,DEN,@NE,17.5,NE by 10,-6%,-3%,-33%,0.0,0.0,0.0,0.0,0.0,7.0,7.0,13.6,1.0,3.4,1.0,1.0,3.2,1.0,11.0,29,4.0,4.0,4.0,4.0,4.0,11.0,2.2,10.1,2.0
Curtis Samuel,,Q,WR,5100,CAR,CHI,23.0,CAR by 1,-7%,-5%,-21%,0.0,0.0,0.0,0.0,0.0,3.3,3.0,0.0,0.8,4.2,4.3,4.6,0.0,0.4,8.0,0,7.5,6.8,6.8,5.4,8.3,0.0,0.0,0.0,0.0
D'Ernest Johnson,,,RB,5100,CLE,@PIT,24.0,PIT by 3,-5%,-46%,-39%,0.0,0.0,0.0,0.0,0.0,7.0,4.4,7.3,0.0,6.0,0.3,0.2,0.6,0.0,4.0,13,4.5,2.8,2.8,-1.3,6.9,5.0,1.0,0.1,0.0
Zach Pascal,,,WR,5100,IND,CIN,27.3,IND by 8,-8%,34%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4.7,4.2,4.9,1.0,6.9,9,4.7,5.3,5.3,2.3,8.3,7.5,1.5,13.4,2.6
Darren Fells,2,,TE,5100,HOU,@TEN,25.0,TEN by 3,3%,40%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,3.2,0.4,10.0,5,5.3,5.6,5.6,0.4,10.8,5.6,1.1,17.5,3.4
J.K. Dobbins,,,RB,5100,BAL,@PHI,27.5,BAL by 7.5,-3%,-4%,-5%,0.0,0.0,0.0,0.0,0.0,2.3,3.2,5.3,0.4,7.9,3.0,2.0,2.1,0.0,7.3,12,5.2,7.3,7.3,2.9,11.6,6.5,1.3,3.9,0.8
Damiere Byrd,1,,WR,5100,NE,DEN,27.5,NE by 10,3%,-8%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,5.5,6.3,0.0,8.1,10,8.3,6.2,6.2,1.2,11.3,7.4,1.5,5.3,1.0
Chris Hogan,,O,WR,5100,NYJ,@MIA,18.8,MIA by 9.5,2%,6%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.2,0.0,0.8,4.5,0,2.6,3.8,3.8,-0.4,8.0,0.0,0.0,0.0,0.0
David Njoku,,,TE,5000,CLE,@PIT,24.0,PIT by 3,-5%,-46%,-42%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.6,0.5,14.0,4,6.8,6.8,6.8,-1.3,14.9,2.8,0.6,1.2,0.2
Darnell Mooney,,,WR,5000,CHI,@CAR,22.0,CAR by 1,-11%,12%,-16%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.1,0.0,-3.0,6.3,5.0,5.3,0.2,6.4,9,4.3,5.8,5.8,2.3,9.4,6.8,1.4,5.1,1.0
Sony Michel,,O,RB,5000,NE,DEN,27.5,NE by 10,3%,-8%,-47%,0.0,0.0,0.0,0.0,0.0,8.7,8.7,0.0,1.7,6.7,1.0,1.0,0.0,0.0,7.7,0,8.9,8.9,8.9,2.3,15.5,0.0,0.0,0.0,0.0
Kerryon Johnson,,,RB,5000,DET,@JAX,28.8,DET by 3,12%,15%,21%,0.0,0.0,0.0,0.0,0.0,4.7,5.3,5.7,1.3,3.4,1.0,0.8,1.4,0.0,5.7,11,4.8,3.9,3.9,0.3,7.6,5.1,1.0,2.5,0.5
Kalif Raymond,1,,WR,5000,TEN,HOU,28.0,TEN by 3,-9%,35%,6%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,-3.0,1.7,1.7,3.6,0.0,23.6,6,4.3,4.3,4.3,-3.2,11.8,5.2,1.0,4.7,0.9
Sterling Shepard,,O,WR,5000,NYG,WAS,22.8,NYG by 2.5,-9%,9%,-18%,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,6.0,5.0,5.0,0.0,0.5,7.6,0,6.1,6.1,6.1,3.8,8.4,0.0,0.0,0.0,0.0
Darrynton Evans,,O,RB,5000,TEN,HOU,28.0,TEN by 3,-9%,35%,29%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0
Nyheim Hines,0,,RB,5000,IND,CIN,27.3,IND by 8,-8%,34%,7%,0.0,0.0,0.0,0.0,0.0,6.3,5.2,4.6,1.8,3.1,4.0,4.2,3.7,1.0,5.7,14,5.6,8.2,8.2,-0.6,17.0,7.6,1.5,5.2,1.0
J.D. McKissic,0,,RB,5000,WAS,@NYG,20.3,NYG by 2.5,-7%,-7%,11%,0.0,0.0,0.0,0.0,0.0,2.7,3.8,3.8,0.6,3.9,6.7,5.0,5.0,0.4,5.0,14,6.9,5.3,5.3,2.4,8.2,6.7,1.3,11.4,2.3
