Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Ty Jerome,SG,PHX,vs LAC,29th,107.75,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Chris Silva,PF,MIA,@ MIL,16th,106.00,3600,15.9,15.9,22.2,0.0,2.02,72.65,0.00,0.00,0,20.8,3.0,11.0,10.75,15.88,15.88,100,,0,4.4,,,,
Pat Connaughton,SG,MIL,vs MIA,12th,117.00,3600,15.5,15.5,20.8,2.0,1.22,44.05,0.00,0.00,0,19.2,8.0,17.0,17.75,15.50,15.50,100,,0,4.3,,13,3.90,1.1
Evan Turner,SG,ATL,vs ORL,20th,107.25,3600,12.1,12.1,18.0,4.0,1.06,38.12,0.00,0.00,0,11.6,4.0,17.0,14.75,12.07,12.07,100,,0,3.4,,11,5.10,1.4
Tacko Fall,C,BOS,@ NYK,9th,111.75,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,4,6.60,1.8
Brandon Knight,PG,CLE,vs IND,22nd,104.75,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Terence Davis,SG,TOR,@ CHI,6th,111.00,3600,3,28.6,12.7,1.0,1.06,38.10,13.20,7.30,5.04,16.9,5.0,12.0,13.75,13.96,13.96,100,,0,3.9,,12,12.60,3.5
Daniel Gafford,PF,CHI,vs TOR,28th,108.00,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,2,1.20,0.3
Jahlil Okafor,C,NOP,@ HOU,26th,113.25,3600,7.5,15.9,10.0,0.0,1.05,37.89,0.94,2.40,0.27,16.9,3.0,9.5,10.25,11.10,11.10,100,,0,3.1,,12,18.00,5
Austin Rivers,PG,HOU,vs NOP,2nd,125.25,3600,9.5,9.5,5.4,0.0,0.45,16.20,0.00,0.00,0,15.7,3.0,12.0,15.00,9.47,9.47,100,,0,2.6,,16,10.40,2.9
Nickeil Alexander-Walker,SG,NOP,@ HOU,28th,113.25,3600,28.3,29.3,15.5,4.0,1.15,41.33,5.46,0.30,3.15,30.5,9.5,13.5,20.75,28.72,28.72,100,,0,8,,12,2.20,0.6
Patrick Mills,PG,SAS,vs WAS,26th,115.25,3600,13.7,13.7,17.4,2.0,1.09,39.15,0.00,0.00,0,32.5,11.0,16.0,17.25,13.71,13.71,100,,0,3.8,,19,9.00,2.5
Ed Davis,PF,UTA,vs SAC,8th,115.00,3600,10.1,19.5,11.5,0.0,1.15,41.40,9.72,2.70,3.58,17.8,2.5,10.0,13.25,14.11,14.11,100,,0,3.9,,18,9.40,2.6
Kyle Guy,SG,SAC,@ UTA,20th,106.00,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jevon Carter,PG,PHX,vs LAC,29th,107.75,3600,11.1,28.2,13.8,2.0,0.79,28.39,9.28,4.90,6.38,15.0,5.5,17.5,24.75,18.44,18.44,100,,0,5.1,Y,33,25.60,7.1
Kyle Korver,SG,MIL,vs MIA,12th,117.00,3500,11.2,11.2,15.7,1.0,1.05,37.68,0.00,0.00,0,13.6,4.0,15.0,15.00,11.15,11.15,100,,0,3.2,,18,14.20,4.1
Duncan Robinson,SG,MIA,@ MIL,16th,106.00,3500,10.3,10.3,4.7,1.0,0.20,7.36,0.00,0.00,0,10.2,5.0,23.0,18.25,10.29,10.29,100,,0,2.9,,23,12.00,3.4
Donte DiVincenzo,SG,MIL,vs MIA,12th,117.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
KZ Okpala,SF,MIA,@ MIL,20th,106.00,3500,0,0,0.2,0.0,0.20,7.20,0.00,0.00,0,39.0,0.0,1.0,0.00,0.00,0.00,100,,0,0,,,,
Thanasis Antetokounmpo,SF,MIL,vs MIA,21st,117.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Meyers Leonard,C,MIA,@ MIL,16th,106.00,3500,16.4,16.4,6.6,0.0,0.35,12.51,0.00,0.00,0,4.1,2.0,19.0,19.00,16.36,16.36,100,,0,4.7,Y,23,18.40,5.3
Daryl Macon,PG,MIA,@ MIL,16th,106.00,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,1.0,0.00,0.00,0.00,100,,0,0,,,,
Sterling Brown,SG,MIL,vs MIA,12th,117.00,3500,0,0,4.4,0.0,0.73,26.40,0.00,0.00,0,20.4,3.0,6.0,0.00,0.00,0.00,100,,0,0,,,,
Udonis Haslem,PF,MIA,@ MIL,16th,106.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Cameron Reynolds,SG,MIL,vs MIA,21st,117.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Derrick Jones Jr.,SF,MIA,@ MIL,20th,106.00,3500,15.6,15.6,4.2,0.0,0.26,9.45,0.00,0.00,0,9.7,3.0,16.0,18.75,15.59,15.59,100,,0,4.5,,16,19.40,5.5
D.J. Wilson,PF,MIL,vs MIA,5th,117.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Frank Mason III,PG,MIL,vs MIA,14th,117.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Norvel Pelle,PF,PHI,@ DET,16th,109.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Sekou Doumbouya,PF,DET,vs PHI,18th,105.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Louis King,SF,DET,vs PHI,13th,105.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
James Ennis,SF,PHI,@ DET,9th,109.00,3500,12.4,12.4,7.2,0.0,0.42,15.25,0.00,0.00,0,18.9,3.0,17.0,18.25,12.37,12.37,100,,0,3.5,,12,14.10,4
Thon Maker,C,DET,vs PHI,13th,105.00,3500,9.5,16.7,11.5,0.5,0.66,23.55,2.21,2.05,0.95,10.0,2.5,17.5,15.50,12.60,12.60,100,,0,3.6,,23,11.90,3.4
Furkan Korkmaz,SG,PHI,@ DET,29th,109.00,3500,13.6,13.6,7.8,0.0,0.41,14.78,0.00,0.00,0,4.4,2.0,19.0,16.50,13.64,13.64,100,,0,3.9,,8,1.00,0.3
Zhaire Smith,SG,PHI,@ DET,27th,109.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Tim Frazier,PG,DET,vs PHI,10th,105.00,3500,12,26.9,4.3,0.5,0.78,27.82,15.30,4.25,9.56,34.8,3.0,5.5,22.50,18.39,18.39,100,,0,5.3,Y,21,16.40,4.7
Jonah Bolden,PF,PHI,@ DET,27th,109.00,3500,13,13,,,,,,,0,,,,15.00,12.96,12.96,100,,0,3.7,,,,
Shake Milton,PG,PHI,@ DET,27th,109.00,3500,0,0,1.5,1.0,1.50,54.00,0.00,0.00,0,0.0,0.0,1.0,0.00,0.00,0.00,100,,0,0,,12,13.40,3.8
Jordan Bone,PG,DET,vs PHI,10th,105.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Svi Mykhailiuk,SG,DET,vs PHI,10th,105.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Matisse Thybulle,SF,PHI,@ DET,9th,109.00,3500,24.8,24.8,16.7,1.0,0.76,27.33,0.00,0.00,0,11.3,5.0,22.0,24.00,24.77,24.77,100,,0,7.1,Y,24,7.40,2.1
Khyri Thomas,SG,DET,vs PHI,14th,105.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Marial Shayok,SG,PHI,@ DET,29th,109.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Raulzinho Neto,PG,PHI,@ DET,27th,109.00,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,1.0,0.00,0.00,0.00,100,,0,0,,6,7.20,2.1
Langston Galloway,SG,DET,vs PHI,10th,105.00,3500,6.6,21.2,17.0,1.5,0.74,26.53,3.09,4.15,1.78,17.0,6.5,23.0,20.75,12.87,12.87,100,,0,3.7,,26,14.40,4.1
Kyle O'Quinn,C,PHI,@ DET,23rd,109.00,3500,18.1,18.1,6.2,0.0,1.55,55.80,0.00,0.00,0,20.7,2.0,4.0,14.25,18.14,18.14,100,,0,5.2,,14,13.20,3.8
Mike Scott,PF,PHI,@ DET,23rd,109.00,3500,12.1,12.1,14.7,1.0,0.92,33.08,0.00,0.00,0,20.4,7.0,16.0,18.00,12.13,12.13,100,,0,3.5,,22,22.10,6.3
Amile Jefferson,PF,ORL,@ ATL,3rd,109.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Charlie Brown,SG,ATL,vs ORL,19th,107.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Tyrone Wallace,SG,ATL,vs ORL,20th,107.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Damian Jones,C,ATL,vs ORL,17th,107.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,11,7.00,2
Allen Crabbe,SG,ATL,vs ORL,20th,107.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Chandler Parsons,SF,ATL,vs ORL,24th,107.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Khem Birch,PF,ORL,@ ATL,2nd,109.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Melvin Frazier,SF,ORL,@ ATL,3rd,109.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Wesley Iwundu,SF,ORL,@ ATL,4th,109.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
