Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Kevin Knox,SF,NYK,@ DET,23rd,101.50,3900,10,26.5,18.5,1.4,0.78,28.19,7.95,4.73,5.3,19.6,8.4,23.6,24.00,17.05,17.05,100,,74,4.4,,27,22.90,5.9
Dennis Smith Jr.,PG,NYK,@ DET,29th,101.50,3900,0,1.8,4.2,1.0,0.48,17.58,12.85,0.90,0,24.7,3.7,8.7,0.00,0.00,0.00,100,,79,0,,,,
Moritz Wagner,C,WAS,@ IND,25th,111.75,3900,7.1,30.3,20.7,0.3,1.08,38.94,11.31,6.62,5.73,24.4,7.2,19.2,18.25,17.05,17.05,100,,68,4.4,,14,15.40,3.9
TJ Leaf,PF,IND,vs WAS,13th,114.75,3900,0,37.6,11.8,0.7,0.92,33.01,15.09,11.41,6.6,17.9,4.8,12.8,15.75,14.76,14.76,100,,3,3.8,,,,
Coby White,PG,CHI,@ ATL,4th,110.25,3900,5.3,41.8,19.8,2.5,0.87,31.37,12.61,10.42,7.71,25.1,11.6,22.8,22.00,20.93,20.93,100,,47,5.4,,30,16.90,4.3
Josh Okogie,SF,MIN,@ MEM,29th,113.75,3900,14.8,28.6,20.9,2.2,0.95,34.23,11.33,3.94,8.58,16.5,5.5,22.0,27.25,20.68,20.68,100,,81,5.3,Y,20,13.80,3.5
Al-Farouq Aminu,PF,ORL,@ DAL,21st,100.75,3900,6.1,36.4,18.8,1.0,0.78,27.97,14.60,8.66,9.83,12.2,4.7,24.1,24.25,19.12,19.12,100,,54,4.9,,14,5.10,1.3
Tim Hardaway Jr.,SF,DAL,vs ORL,10th,106.75,3900,9.1,28.3,15.1,1.5,0.66,23.73,8.21,5.49,4.79,18.7,9.0,22.8,21.00,17.36,17.36,100,,64,4.5,,26,19.60,5
Matisse Thybulle,SF,PHI,@ UTA,7th,103.50,3900,0,34.3,15.8,1.2,0.87,31.34,16.51,10.05,6.88,19.6,4.8,18.2,15.00,14.20,14.20,100,,36,3.6,,13,5.20,1.3
Reggie Bullock,SG,NYK,@ DET,10th,101.50,3800,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Justin Holiday,SF,IND,vs WAS,28th,114.75,3800,7.3,30,16.1,1.4,0.70,25.13,9.37,6.50,6.18,11.6,5.9,23.0,23.75,17.01,17.01,100,,60,4.5,,16,8.90,2.3
Ishmael Smith,PG,WAS,@ IND,20th,111.75,3800,6.1,31.2,19.1,4.2,0.72,25.81,7.82,7.19,4.45,16.1,8.8,26.7,20.50,16.86,16.86,100,,62,4.4,,28,24.50,6.4
Omari Spellman,PF,GSW,@ HOU,18th,106.50,3800,1.8,32.9,17.2,1.0,1.06,37.99,13.47,8.88,6.45,17.8,5.1,16.3,17.25,15.16,15.16,100,,48,4,,18,31.90,8.4
Bruno Caboclo,SF,MEM,vs MIN,27th,110.75,3800,0,26.8,11.6,0.3,1.10,39.86,16.62,11.06,2.54,20.7,4.3,10.5,5.50,4.71,4.71,100,,5,1.2,,14,16.60,4.4
Seth Curry,PG,DAL,vs ORL,26th,106.75,3800,5,23.9,16.3,1.8,0.74,26.59,6.99,5.40,4.13,15.5,6.8,22.0,21.25,13.14,13.14,100,,67,3.5,Y,7,10.00,2.6
Furkan Korkmaz,SG,PHI,@ UTA,21st,103.50,3800,2.7,36.3,14.1,1.0,0.73,26.48,12.28,9.61,7.25,16.6,6.7,19.2,21.25,17.08,17.08,100,,32,4.5,,25,9.60,2.5
Royce O'Neale,PF,UTA,vs PHI,24th,105.50,3800,8.9,29.3,15.5,2.0,0.56,20.22,7.50,5.83,5.68,9.7,4.7,27.6,27.25,17.63,17.63,100,,62,4.6,Y,28,16.30,4.3
Donte DiVincenzo,SG,MIL,@ LAC,22nd,117.00,3800,0,38.5,19.6,1.3,1.31,46.98,32.42,13.13,12.83,23.4,7.5,15.0,14.25,12.20,12.20,100,,33,3.2,,14,1.90,0.5
George Hill,PG,MIL,@ LAC,22nd,117.00,3800,3.7,34.5,20.5,3.3,0.91,32.70,17.92,8.80,10.33,15.2,6.3,22.6,20.75,16.89,16.89,100,,57,4.4,,24,30.60,8.1
Frank Ntilikina,PG,NYK,@ DET,29th,101.50,3700,1.9,36.6,12.1,2.2,0.57,20.42,9.24,9.90,6.67,18.1,5.4,21.4,26.00,16.78,16.78,100,,18,4.5,Y,39,28.20,7.6
Isaac Bonga,SF,WAS,@ IND,20th,111.75,3700,5.9,23.4,16.1,2.0,0.69,25.07,7.20,4.99,3.55,10.5,4.5,23.2,17.75,13.38,13.38,100,,69,3.6,Y,11,4.60,1.2
Jordan McRae,SG,WAS,@ IND,12th,111.75,3700,8.2,8.2,20.5,3.0,0.89,32.09,0.00,0.00,0,19.3,9.0,23.0,8.75,8.24,8.24,100,,0,2.2,,2,1.20,0.3
Edmond Sumner,PG,IND,vs WAS,23rd,114.75,3700,0,6,16.9,2.0,0.76,27.19,1.84,3.01,0,14.1,6.0,22.3,0.00,0.00,0.00,100,,82,0,,,,
C.J. Miles,SF,WAS,@ IND,25th,111.75,3700,8.2,8.2,18.9,1.0,0.99,35.81,0.00,0.00,0,22.4,8.0,19.0,11.50,8.21,8.21,100,,0,2.2,,23,27.90,7.5
Evan Turner,SG,ATL,vs CHI,20th,111.25,3700,0,10.6,11.0,2.3,0.94,34.05,14.31,5.32,0,14.6,2.3,11.7,0.00,0.00,0.00,100,,52,0,,,,
Dewayne Dedmon,C,SAC,@ TOR,10th,105.50,3700,10.5,34.2,14.3,0.7,0.79,28.66,11.08,6.79,6.08,17.0,5.6,18.0,19.75,20.66,20.66,100,,53,5.6,,17,9.60,2.6
Jake Layman,SF,MIN,@ MEM,14th,113.75,3700,15.1,23.3,15.3,0.5,0.61,22.01,3.42,2.36,2.28,16.3,9.2,25.0,24.00,18.59,18.59,100,,85,5,,22,19.00,5.1
Treveon Graham,SG,MIN,@ MEM,29th,113.75,3700,3.6,21.4,14.9,1.5,0.66,23.64,2.41,5.09,1.26,13.6,7.0,22.7,18.75,11.21,11.21,100,,66,3,,32,28.20,7.6
D.J. Augustin,PG,ORL,@ DAL,5th,100.75,3700,12.5,27.8,16.0,4.0,0.63,22.69,6.33,4.38,4.35,16.6,8.0,25.4,24.75,19.08,19.08,100,,73,5.2,,28,24.00,6.5
Emmanuel Mudiay,PG,UTA,vs PHI,15th,105.50,3700,0,10.3,17.7,3.5,0.96,34.48,10.09,5.15,0,28.0,8.2,18.5,0.00,0.00,0.00,100,,71,0,,,,
Dante Exum,PG,UTA,vs PHI,15th,105.50,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Wesley Matthews,SG,MIL,@ LAC,22nd,117.00,3700,3.7,34,15.2,1.0,0.63,22.69,9.08,8.65,6.12,12.9,6.7,24.1,24.25,16.67,16.67,100,,43,4.5,Y,18,1.20,0.3
Landry Shamet,PG,LAC,vs MIL,19th,111.00,3700,13.1,28.6,14.6,2.1,0.47,17.00,4.52,4.41,4.11,13.8,8.3,31.0,32.75,19.75,19.75,100,,70,5.3,Y,29,15.60,4.2
Ersan Ilyasova,PF,MIL,@ LAC,21st,117.00,3700,9.5,26,19.3,0.6,1.05,37.91,7.13,4.70,3.61,16.9,6.1,18.3,18.25,16.59,16.59,100,,76,4.5,,14,11.00,3
Tony Snell,SG,DET,vs NYK,8th,104.50,3600,14,27.1,14.6,1.9,0.52,18.82,4.43,3.76,3.91,12.2,7.5,28.0,31.75,19.61,19.61,100,,74,5.4,Y,32,31.20,8.7
Wayne Ellington,SG,NYK,@ DET,26th,101.50,3600,5.5,25.2,10.5,1.2,0.55,19.93,9.00,5.63,5.31,17.4,6.3,19.0,21.25,13.90,13.90,100,,46,3.9,,14,5.00,1.4
Langston Galloway,SG,DET,vs NYK,3rd,104.50,3600,9.1,22.4,16.9,1.3,0.72,26.07,3.47,3.81,2.29,17.2,7.3,23.4,23.75,14.82,14.82,100,,77,4.1,,23,27.40,7.6
Allonzo Trier,SG,NYK,@ DET,29th,101.50,3600,0,39.8,13.8,1.8,0.73,26.45,20.96,12.92,10.92,22.1,5.8,18.8,18.75,13.92,13.92,100,,6,3.9,,4,6.20,1.7
Daniel Gafford,PF,CHI,@ ATL,7th,110.25,3600,0,0,1.2,0.0,0.60,21.60,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,4,0.00,
Denzel Valentine,SF,CHI,@ ATL,14th,110.25,3600,0,0,4.2,0.0,0.84,30.24,0.00,0.00,0,31.2,4.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Terence Davis,SG,TOR,vs SAC,13th,113.50,3600,0,23.3,9.1,0.8,0.99,35.53,16.26,6.79,4.4,11.4,2.6,9.2,9.75,9.71,9.71,100,,25,2.7,,7,1.70,0.5
Kyle Guy,SG,SAC,@ TOR,17th,105.50,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Trevor Ariza,SF,SAC,@ TOR,15th,105.50,3600,10.9,26.4,11.9,1.0,0.50,18.00,7.19,4.42,4.49,8.3,4.0,23.9,22.50,17.51,17.51,100,,63,4.9,,17,14.80,4.1
Stanley Johnson,SF,TOR,vs SAC,23rd,113.50,3600,0,0,4.4,0.0,0.88,31.68,0.00,0.00,0,34.7,2.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Chris Clemons,PG,HOU,vs GSW,7th,122.50,3600,0,31.5,11.1,0.5,0.89,31.82,18.08,11.05,4.02,12.3,5.0,12.5,8.00,9.41,9.41,100,,0,2.6,,3,0.00,
Solomon Hill,SF,MEM,vs MIN,27th,110.75,3600,0,24.9,15.1,1.3,0.80,28.94,19.06,7.78,8.34,18.3,5.3,18.8,15.75,9.38,9.38,100,,48,2.6,,13,15.70,4.4
Noah Vonleh,PF,MIN,@ MEM,12th,113.75,3600,5.6,18.8,12.8,0.7,0.90,32.61,10.90,3.76,3.63,13.3,3.8,14.2,12.00,11.28,11.28,100,,71,3.1,,16,18.80,5.2
Grayson Allen,SG,MEM,vs MIN,21st,110.75,3600,0,10.9,12.0,1.6,0.71,25.71,8.71,5.45,0,21.4,7.0,16.8,0.00,0.00,0.00,100,,55,0,,,,
Boban Marjanovic,C,DAL,vs ORL,13th,106.75,3600,0,12.4,16.8,0.5,1.29,46.38,3.61,3.85,0.38,27.4,8.0,13.0,3.75,4.68,4.68,100,,0,1.3,,2,-1.00,
James Ennis,SF,PHI,@ UTA,7th,103.50,3600,0,26.3,13.7,0.7,0.88,31.82,13.52,8.49,5.16,16.2,3.8,15.5,13.75,9.29,9.29,100,,38,2.6,,9,4.20,1.2
Jeff Green,PF,UTA,vs PHI,24th,105.50,3600,10.4,25.7,11.6,0.6,0.61,21.98,8.66,4.36,5.29,17.3,5.4,19.0,22.00,16.95,16.95,100,,62,4.7,,19,9.20,2.6
Trey Burke,PG,PHI,@ UTA,11th,103.50,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kyle O'Quinn,C,PHI,@ UTA,5th,103.50,3600,0,14.1,11.0,0.8,1.10,39.66,15.68,7.07,0,16.6,3.3,10.0,0.00,0.00,0.00,100,,36,0,,,,
Mike Scott,PF,PHI,@ UTA,5th,103.50,3600,0.8,22.7,12.0,0.8,0.73,26.22,10.54,6.26,4.54,14.9,5.5,16.5,15.50,10.17,10.17,100,,48,2.8,,18,6.40,1.8
Pat Connaughton,SG,MIL,@ LAC,22nd,117.00,3600,1.8,31.4,14.1,1.7,0.82,29.28,15.18,8.46,6.96,15.0,6.2,17.3,16.50,14.50,14.50,100,,40,4,,14,3.90,1.1
Maurice Harkless,SF,LAC,vs MIL,13th,111.00,3600,6.9,35.7,15.3,0.9,0.74,26.66,7.97,8.22,5.04,11.3,4.4,20.7,22.75,19.23,19.23,100,,46,5.3,,16,5.60,1.6
Sekou Doumbouya,PF,DET,vs NYK,8th,104.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Louis King,SF,DET,vs NYK,15th,104.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Damyean Dotson,SG,NYK,@ DET,10th,101.50,3500,0,6,2.8,0.7,0.40,14.40,15.26,3.02,0,13.6,0.7,7.0,0.00,0.00,0.00,100,,0,0,,4,2.00,0.6
Thon Maker,C,DET,vs NYK,15th,104.50,3500,2.1,18.1,8.4,0.4,0.60,21.76,10.93,4.59,3.42,10.9,2.4,13.9,11.25,8.95,8.95,100,,45,2.6,,13,10.90,3.1
Tim Frazier,PG,DET,vs NYK,3rd,104.50,3500,0,12.2,12.1,3.3,0.78,28.03,10.78,6.09,0,23.3,5.2,15.5,0.00,0.00,0.00,100,,50,0,,,,
Jordan Bone,PG,DET,vs NYK,3rd,104.50,3500,0,0,-1.0,0.0,-0.50,-18.00,0.00,0.00,0,43.2,1.0,2.0,0.00,0.00,0.00,100,,0,0,,3,-1.00,
Svi Mykhailiuk,SG,DET,vs NYK,3rd,104.50,3500,11.7,12.8,9.1,1.3,0.54,19.34,10.02,0.33,5.98,14.6,4.3,17.0,21.50,12.18,12.18,100,,96,3.5,,16,2.40,0.7
Khyri Thomas,SG,DET,vs NYK,4th,104.50,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,4,1.00,0.3
Ignas Brazdeikis,SF,NYK,@ DET,10th,101.50,3500,0,0,4.5,1.0,1.13,40.50,0.00,0.00,0,43.7,2.0,4.0,0.00,0.00,0.00,100,,0,0,,4,0.00,
Taj Gibson,PF,NYK,@ DET,23rd,101.50,3500,0,7.1,5.7,0.6,0.57,20.52,8.06,3.55,0,14.9,2.6,10.0,0.00,0.00,0.00,100,,38,0,,22,16.80,4.8
Kadeem Allen,SG,NYK,@ DET,29th,101.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ivan Rabb,PF,NYK,@ DET,23rd,101.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Garrison Mathews,SG,WAS,@ IND,12th,111.75,3500,0,0.2,1.6,1.0,0.23,8.23,24.65,0.10,0,4.8,1.0,7.0,0.00,0.00,0.00,100,,0,0,,,,
Naz Long,SG,IND,vs WAS,28th,114.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ian Mahinmi,C,WAS,@ IND,25th,111.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Aaron Holiday,PG,IND,vs WAS,23rd,114.75,3500,13.9,33,11.0,2.2,0.80,28.75,10.04,5.45,7.04,24.4,5.8,13.8,25.25,22.12,22.12,100,,50,6.3,Y,31,21.90,6.3
Alize Johnson,PF,IND,vs WAS,29th,114.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,8,3.20,0.9
Admiral Schofield,SF,WAS,@ IND,25th,111.75,3500,0,13.2,6.6,0.2,0.65,23.36,17.41,6.59,0,6.9,2.0,10.2,0.00,0.00,0.00,100,,0,0,,,,
Chris Chiozza,PG,WAS,@ IND,20th,111.75,3500,0,5.9,15.2,3.5,0.89,32.08,2.51,2.95,0,14.4,4.5,17.0,0.00,0.00,0.00,100,,0,0,,,,
Justin Robinson,PG,WAS,@ IND,20th,111.75,3500,0,9.1,3.2,0.7,0.80,28.80,18.10,4.53,0,15.6,1.7,4.0,0.00,0.00,0.00,100,,0,0,,,,
JaKarr Sampson,SF,IND,vs WAS,29th,114.75,3500,11.7,24,11.4,0.3,0.70,25.20,5.12,3.50,2.63,18.8,5.3,16.3,18.50,16.96,16.96,100,,69,4.8,Y,24,31.70,9.1
Victor Oladipo,SG,IND,vs WAS,28th,114.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Doug McDermott,SF,IND,vs WAS,29th,114.75,3500,6.9,19,9.3,1.3,0.53,18.90,6.43,3.45,3.39,18.5,5.9,17.7,19.00,12.10,12.10,100,,63,3.5,,31,35.40,10.1
T.J. McConnell,PG,IND,vs WAS,23rd,114.75,3500,9.8,22.4,13.3,3.4,0.88,31.72,8.06,3.60,3.81,17.5,4.7,15.1,17.00,15.16,15.16,100,,73,4.3,,15,18.10,5.2
Charlie Brown,SG,ATL,vs CHI,17th,111.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Max Strus,SF,CHI,@ ATL,14th,110.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Damian Jones,C,ATL,vs CHI,22nd,111.25,3500,3.3,18.2,10.0,0.4,0.85,30.51,9.56,4.25,3.12,9.1,2.0,11.8,11.75,9.71,9.71,100,,58,2.8,,14,5.60,1.6
Luke Kornet,PF,CHI,@ ATL,8th,110.25,3500,5.2,21,10.2,0.8,0.78,27.84,9.38,4.52,3.32,17.6,4.8,13.1,12.75,11.94,11.94,100,,56,3.4,,6,8.40,2.4
Allen Crabbe,SG,ATL,vs CHI,20th,111.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ryan Arcidiacono,PG,CHI,@ ATL,4th,110.25,3500,1.4,22.4,9.5,1.5,0.69,24.74,14.79,6.00,6.06,8.5,2.6,13.8,14.75,10.37,10.37,100,,37,3,,18,9.70,2.8
Chandler Parsons,SF,ATL,vs CHI,11th,111.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Chandler Hutchison,SF,CHI,@ ATL,14th,110.25,3500,8.3,8.3,7.6,0.0,0.51,18.24,0.00,0.00,0,12.4,2.0,15.0,13.00,8.25,8.25,100,,0,2.4,,19,14.30,4.1
Adam Mokoka,SG,CHI,@ ATL,14th,110.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Shaquille Harrison,PG,CHI,@ ATL,14th,110.25,3500,0,8.2,5.0,0.5,1.11,40.00,25.39,4.12,0,11.2,1.8,4.5,0.00,0.00,0.00,100,,18,0,,4,4.40,1.3
Vince Carter,SF,ATL,vs CHI,20th,111.25,3500,7.2,22.5,7.4,0.5,0.54,19.21,13.02,4.37,6.24,16.0,5.0,13.8,17.25,13.76,13.76,100,,41,3.9,,16,23.50,6.7
Cristiano Da Silva Felicio,C,CHI,@ ATL,7th,110.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Brandon Goodwin,PG,ATL,vs CHI,6th,111.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Oshae Brissett,SF,TOR,vs SAC,9th,113.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
DaQuan Jeffries,SF,SAC,@ TOR,17th,105.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Chris Boucher,C,TOR,vs SAC,9th,113.50,3500,3.5,14.8,5.3,0.0,1.23,44.47,24.10,3.23,3.68,14.2,0.8,4.3,5.50,8.36,8.36,100,,39,2.4,,5,4.50,1.3
Caleb Swanigan,PF,SAC,@ TOR,30th,105.50,3500,0,4.4,3.5,0.0,1.17,41.40,34.83,2.22,0,27.9,0.5,3.0,0.00,0.00,0.00,100,,37,0,,,,
Cory Joseph,PG,SAC,@ TOR,17th,105.50,3500,1.9,22.7,9.9,1.7,0.65,23.28,11.36,5.93,4.5,20.3,5.1,15.3,14.25,10.84,10.84,100,,40,3.1,,18,25.80,7.4
Yogi Ferrell,PG,SAC,@ TOR,17th,105.50,3500,0,6.9,5.2,0.8,0.98,35.83,35.12,3.47,0,17.5,2.5,5.3,0.00,0.00,0.00,100,,33,0,,5,4.20,1.2
Dewan Hernandez,PF,TOR,vs SAC,9th,113.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Matt Thomas,SG,TOR,vs SAC,7th,113.50,3500,0.1,16.7,5.5,0.0,0.55,19.92,9.64,4.75,2.54,7.8,2.0,10.0,9.50,7.18,7.18,100,,14,2.1,,11,12.20,3.5
Justin James,SG,SAC,@ TOR,17th,105.50,3500,0,5.9,5.6,0.3,1.40,50.70,32.96,2.94,0,26.0,2.3,4.0,0.00,0.00,0.00,100,,48,0,,,,
Patrick McCaw,SG,TOR,vs SAC,7th,113.50,3500,0,2.5,12.9,1.5,0.65,23.13,5.85,1.25,0,9.5,2.5,20.0,0.00,0.00,0.00,100,,0,0,,,,
Shamorie Ponds,PG,TOR,vs SAC,13th,113.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Malcolm Miller,PF,TOR,vs SAC,9th,113.50,3500,0,0,3.6,0.0,0.72,25.92,0.00,0.00,0,8.6,1.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Wenyen Gabriel,PF,SAC,@ TOR,17th,105.50,3500,0,11.4,5.1,0.6,0.73,26.43,18.28,5.68,0,27.6,2.4,7.0,0.00,0.00,0.00,100,,0,0,,,,
Michael Frazier,SG,HOU,vs GSW,5th,122.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ryan Anderson,PF,HOU,vs GSW,4th,122.50,3500,0,10,9.2,1.0,1.31,47.31,6.66,5.00,0,21.8,3.5,7.0,0.00,0.00,0.00,100,,0,0,,,,
Gerald Green,SF,HOU,vs GSW,2nd,122.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jacob Evans III,SG,GSW,@ HOU,18th,106.50,3500,0,16.7,8.7,0.7,0.61,21.77,10.38,8.34,0,9.5,4.0,14.3,0.00,0.00,0.00,100,,4,0,,,,
Austin Rivers,PG,HOU,vs GSW,5th,122.50,3500,9.4,22.1,10.0,1.3,0.55,19.93,5.89,3.62,3.89,14.1,5.6,18.1,23.75,14.82,14.82,100,,64,4.2,,27,20.10,5.7
Tyson Chandler,C,HOU,vs GSW,19th,122.50,3500,0,20.3,6.9,0.3,0.99,35.56,16.38,6.85,3.53,6.2,1.1,7.0,7.75,6.56,6.56,100,,1,1.9,,3,0.00,
Alen Smailagic,PF,GSW,@ HOU,22nd,106.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Nene Hilario,C,HOU,vs GSW,4th,122.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ben McLemore,SG,HOU,vs GSW,5th,122.50,3500,5.2,29.8,8.6,0.9,0.59,21.25,13.15,7.03,8.13,17.0,4.6,14.6,22.25,15.74,15.74,100,,18,4.5,,20,4.20,1.2
Thabo Sefolosha,SF,HOU,vs GSW,2nd,122.50,3500,5.2,15.9,10.1,1.3,0.88,31.51,17.10,3.04,5.58,10.9,2.5,11.5,11.75,9.78,9.78,100,,70,2.8,,9,6.20,1.8
Isaiah Hartenstein,PF,HOU,vs GSW,4th,122.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Gary Clark,PF,HOU,vs GSW,2nd,122.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jordan McLaughlin,PG,MIN,@ MEM,12th,113.75,3500,4.7,4.7,,,,,,,0,,,,12.25,4.69,4.69,100,,0,1.3,,22,8.00,2.3
Marko Guduric,SG,MEM,vs MIN,6th,110.75,3500,2.3,16.5,8.7,1.3,0.53,19.05,11.11,4.05,4.86,17.0,5.2,16.5,15.75,8.35,8.35,100,,53,2.4,,16,16.80,4.8
Keita Bates-Diop,SF,MIN,@ MEM,12th,113.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
De'Anthony Melton,PG,MEM,vs MIN,6th,110.75,3500,0,2.3,4.9,1.5,1.09,38.80,24.90,1.15,0,18.3,1.0,4.5,0.00,0.00,0.00,100,,0,0,,,,
Jaylen Nowell,PG,MIN,@ MEM,12th,113.75,3500,6,6,,,,,,,0,,,,15.25,6.02,6.02,100,,0,1.7,,1,0.00,
Yuta Watanabe,SG,MEM,vs MIN,21st,110.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jarrett Culver,SF,MIN,@ MEM,14th,113.75,3500,11.1,35.8,11.0,0.8,0.60,21.83,7.52,7.04,5.85,20.4,7.8,18.2,28.00,21.68,21.68,100,,36,6.2,Y,30,31.50,9
John Konchar,SG,MEM,vs MIN,6th,110.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jordan Bell,PF,MIN,@ MEM,12th,113.75,3500,0.7,21,11.8,1.3,1.09,39.60,20.22,5.81,5.48,21.1,3.3,10.8,9.75,9.42,9.42,100,,51,2.7,,,,
Naz Reid,PF,MIN,@ MEM,26th,113.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kelan Martin,SF,MIN,@ MEM,14th,113.75,3500,0,0,1.2,0.0,0.24,8.64,0.00,0.00,0,24.1,3.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Josh Jackson,SF,MEM,vs MIN,27th,110.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Amile Jefferson,PF,ORL,@ DAL,5th,100.75,3500,0,0,7.2,2.0,1.20,43.20,0.00,0.00,0,21.0,2.0,6.0,0.00,0.00,0.00,100,,0,0,,,,
Josh Reaves,SG,DAL,vs ORL,10th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Mohamed Bamba,C,ORL,@ DAL,5th,100.75,3500,0,10,13.3,0.3,1.01,36.46,11.74,5.02,0,22.5,5.5,13.2,0.00,0.00,0.00,100,,62,0,,,,
Khem Birch,PF,ORL,@ DAL,24th,100.75,3500,8,20.8,6.4,0.5,0.47,16.93,4.32,3.65,1.77,4.4,1.5,13.5,14.75,13.50,13.50,100,,0,3.9,,15,6.60,1.9
Melvin Frazier,SF,ORL,@ DAL,5th,100.75,3500,0,0,3.2,0.0,0.53,19.20,0.00,0.00,0,34.9,5.0,6.0,0.00,0.00,0.00,100,,0,0,,,,
Isaiah Roby,PF,DAL,vs ORL,20th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Justin Jackson,SF,DAL,vs ORL,18th,106.75,3500,0,15.8,8.6,0.5,0.67,24.17,13.60,5.40,2.83,13.4,3.8,12.8,7.50,4.95,4.95,100,,37,1.4,,17,16.20,4.6
Wesley Iwundu,SF,ORL,@ DAL,21st,100.75,3500,7.2,7.2,1.2,0.0,0.09,3.32,0.00,0.00,0,19.4,4.0,13.0,11.50,7.16,7.16,100,,0,2,,7,6.80,1.9
Michael Carter-Williams,PG,ORL,@ DAL,5th,100.75,3500,6.5,29.9,11.7,1.0,0.90,32.26,17.89,6.67,8.08,12.8,3.3,13.0,16.25,16.52,16.52,100,,43,4.7,,21,38.40,11
Ryan Broekhoff,PF,DAL,vs ORL,10th,106.75,3500,0,0,4.5,1.0,2.25,81.00,0.00,0.00,0,21.3,1.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Courtney Lee,SG,DAL,vs ORL,10th,106.75,3500,0,3.2,3.6,0.0,0.33,11.78,0.15,1.60,0,13.8,3.5,11.0,0.00,0.00,0.00,100,,0,0,,,,
Josh Magette,PG,ORL,@ DAL,5th,100.75,3500,0,0,9.7,1.0,1.62,58.20,0.00,0.00,0,28.0,4.0,6.0,0.00,0.00,0.00,100,,0,0,,,,
Antonius Cleveland,SG,DAL,vs ORL,10th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
